year,month,       value,state_code
2023,1,99.0,01
2023,2,96.0,01
2023,3,90.0,01
2023,4,76.0,01
2023,5,104.0,01
2023,6,87.0,01
2023,7,101.0,01
2023,8,95.0,01
2023,9,86.0,01
2023,10,85.0,01
2023,11,85.0,01
2023,12,77.0,01
2023,1,20.0,02
2023,2,19.0,02
2023,3,19.0,02
2023,4,26.0,02
2023,5,17.0,02
2023,6,16.0,02
2023,7,20.0,02
2023,8,25.0,02
2023,9,18.0,02
2023,10,17.0,02
2023,11,17.0,02
2023,12,21.0,02
2023,1,123.0,04
2023,2,128.0,04
2023,3,141.0,04
2023,4,142.0,04
2023,5,119.0,04
2023,6,160.0,04
2023,7,131.0,04
2023,8,135.0,04
2023,9,135.0,04
2023,10,133.0,04
2023,11,132.0,04
2023,12,133.0,04
2023,1,61.0,05
2023,2,62.0,05
2023,3,62.0,05
2023,4,54.0,05
2023,5,66.0,05
2023,6,54.0,05
2023,7,56.0,05
2023,8,56.0,05
2023,9,56.0,05
2023,10,52.0,05
2023,11,56.0,05
2023,12,54.0,05
2023,1,577.0,06
2023,2,592.0,06
2023,3,636.0,06
2023,4,505.0,06
2023,5,522.0,06
2023,6,518.0,06
2023,7,496.0,06
2023,8,457.0,06
2023,9,520.0,06
2023,10,494.0,06
2023,11,513.0,06
2023,12,542.0,06
2023,1,117.0,08
2023,2,120.0,08
2023,3,134.0,08
2023,4,116.0,08
2023,5,106.0,08
2023,6,110.0,08
2023,7,106.0,08
2023,8,120.0,08
2023,9,100.0,08
2023,10,118.0,08
2023,11,117.0,08
2023,12,104.0,08
2023,1,54.0,09
2023,2,51.0,09
2023,3,59.0,09
2023,4,56.0,09
2023,5,64.0,09
2023,6,56.0,09
2023,7,60.0,09
2023,8,48.0,09
2023,9,51.0,09
2023,10,59.0,09
2023,11,51.0,09
2023,12,58.0,09
2023,1,23.0,10
2023,2,25.0,10
2023,3,24.0,10
2023,4,21.0,10
2023,5,30.0,10
2023,6,23.0,10
2023,7,23.0,10
2023,8,22.0,10
2023,9,24.0,10
2023,10,24.0,10
2023,11,21.0,10
2023,12,20.0,10
2023,1,23.0,11
2023,2,30.0,11
2023,3,24.0,11
2023,4,21.0,11
2023,5,28.0,11
2023,6,25.0,11
2023,7,25.0,11
2023,8,24.0,11
2023,9,23.0,11
2023,10,24.0,11
2023,11,24.0,11
2023,12,22.0,11
2023,1,409.0,12
2023,2,422.0,12
2023,3,404.0,12
2023,4,397.0,12
2023,5,408.0,12
2023,6,412.0,12
2023,7,363.0,12
2023,8,348.0,12
2023,9,391.0,12
2023,10,381.0,12
