year,month,       value,state_code
2002,1,64.0,01
2002,2,69.0,01
2002,3,62.0,01
2002,4,69.0,01
2002,5,68.0,01
2002,6,73.0,01
2002,7,67.0,01
2002,8,70.0,01
2002,9,67.0,01
2002,10,70.0,01
2002,11,71.0,01
2002,12,70.0,01
2002,1,18.0,02
2002,2,22.0,02
2002,3,19.0,02
2002,4,20.0,02
2002,5,19.0,02
2002,6,19.0,02
2002,7,20.0,02
2002,8,20.0,02
2002,9,21.0,02
2002,10,19.0,02
2002,11,19.0,02
2002,12,19.0,02
2002,1,97.0,04
2002,2,93.0,04
2002,3,96.0,04
2002,4,126.0,04
2002,5,100.0,04
2002,6,98.0,04
2002,7,97.0,04
2002,8,87.0,04
2002,9,101.0,04
2002,10,96.0,04
2002,11,100.0,04
2002,12,109.0,04
2002,1,52.0,05
2002,2,53.0,05
2002,3,50.0,05
2002,4,58.0,05
2002,5,50.0,05
2002,6,49.0,05
2002,7,48.0,05
2002,8,48.0,05
2002,9,47.0,05
2002,10,45.0,05
2002,11,51.0,05
2002,12,47.0,05
2002,1,531.0,06
2002,2,488.0,06
2002,3,507.0,06
2002,4,507.0,06
2002,5,458.0,06
2002,6,497.0,06
2002,7,505.0,06
2002,8,520.0,06
2002,9,541.0,06
2002,10,518.0,06
2002,11,546.0,06
2002,12,504.0,06
2002,1,100.0,08
2002,2,94.0,08
2002,3,99.0,08
2002,4,98.0,08
2002,5,112.0,08
2002,6,90.0,08
2002,7,96.0,08
2002,8,92.0,08
2002,9,105.0,08
2002,10,89.0,08
2002,11,96.0,08
2002,12,94.0,08
2002,1,49.0,09
2002,2,50.0,09
2002,3,50.0,09
2002,4,50.0,09
2002,5,49.0,09
2002,6,50.0,09
2002,7,54.0,09
2002,8,55.0,09
2002,9,47.0,09
2002,10,50.0,09
2002,11,49.0,09
2002,12,50.0,09
2002,1,19.0,10
2002,2,19.0,10
2002,3,19.0,10
2002,4,21.0,10
2002,5,20.0,10
2002,6,19.0,10
2002,7,21.0,10
2002,8,18.0,10
2002,9,19.0,10
2002,10,19.0,10
2002,11,18.0,10
2002,12,19.0,10
2002,1,23.0,11
2002,2,20.0,11
2002,3,21.0,11
2002,4,23.0,11
2002,5,22.0,11
2002,6,22.0,11
2002,7,25.0,11
2002,8,24.0,11
2002,9,26.0,11
2002,10,26.0,11
2002,11,23.0,11
2002,12,23.0,11
2002,1,264.0,12
2002,2,259.0,12
2002,3,256.0,12
2002,4,293.0,12
2002,5,268.0,12
2002,6,245.0,12
2002,7,279.0,12
2002,8,293.0,12
2002,9,295.0,12
2002,10,310.0,12
2002,11,289.0,12
2002,12,293.0,12
2002,1,131.0,13
