year,month,       value,state_code
2013,1,24.0,01
2013,2,20.0,01
2013,3,25.0,01
2013,4,26.0,01
2013,5,29.0,01
2013,6,27.0,01
2013,7,29.0,01
2013,8,26.0,01
2013,9,29.0,01
2013,10,31.0,01
2013,11,21.0,01
2013,12,25.0,01
2013,1,7.0,02
2013,2,7.0,02
2013,3,6.0,02
2013,4,8.0,02
2013,5,7.0,02
2013,6,12.0,02
2013,7,8.0,02
2013,8,8.0,02
2013,9,7.0,02
2013,10,6.0,02
2013,11,9.0,02
2013,12,7.0,02
2013,1,32.0,04
2013,2,38.0,04
2013,3,38.0,04
2013,4,35.0,04
2013,5,37.0,04
2013,6,35.0,04
2013,7,41.0,04
2013,8,31.0,04
2013,9,33.0,04
2013,10,27.0,04
2013,11,49.0,04
2013,12,30.0,04
2013,1,13.0,05
2013,2,13.0,05
2013,3,14.0,05
2013,4,13.0,05
2013,5,19.0,05
2013,6,17.0,05
2013,7,13.0,05
2013,8,13.0,05
2013,9,13.0,05
2013,10,17.0,05
2013,11,12.0,05
2013,12,16.0,05
2013,1,205.0,06
2013,2,192.0,06
2013,3,182.0,06
2013,4,238.0,06
2013,5,207.0,06
2013,6,162.0,06
2013,7,195.0,06
2013,8,186.0,06
2013,9,200.0,06
2013,10,191.0,06
2013,11,187.0,06
2013,12,183.0,06
2013,1,39.0,08
2013,2,27.0,08
2013,3,32.0,08
2013,4,32.0,08
2013,5,31.0,08
2013,6,28.0,08
2013,7,37.0,08
2013,8,45.0,08
2013,9,42.0,08
2013,10,35.0,08
2013,11,32.0,08
2013,12,40.0,08
2013,1,19.0,09
2013,2,20.0,09
2013,3,22.0,09
2013,4,17.0,09
2013,5,22.0,09
2013,6,22.0,09
2013,7,21.0,09
2013,8,22.0,09
2013,9,17.0,09
2013,10,16.0,09
2013,11,11.0,09
2013,12,19.0,09
2013,1,6.0,10
2013,2,6.0,10
2013,3,5.0,10
2013,4,5.0,10
2013,5,6.0,10
2013,6,7.0,10
2013,7,6.0,10
2013,8,7.0,10
2013,9,9.0,10
2013,10,7.0,10
2013,11,7.0,10
2013,12,7.0,10
2013,1,6.0,11
2013,2,6.0,11
2013,3,6.0,11
2013,4,6.0,11
2013,5,6.0,11
2013,6,8.0,11
2013,7,6.0,11
2013,8,6.0,11
2013,9,7.0,11
2013,10,8.0,11
2013,11,5.0,11
2013,12,7.0,11
2013,1,122.0,12
2013,2,84.0,12
2013,3,93.0,12
2013,4,95.0,12
2013,5,95.0,12
2013,6,105.0,12
2013,7,90.0,12
2013,8,96.0,12
2013,9,135.0,12
2013,10,113.0,12
2013,11,102.0,12
2013,12,97.0,12
2013,1,46.0,13
2013,2,55.0,13
2013,3,57.0,13
2013,4,45.0,13
2013,5,64.0,13
2013,6,58.0,13
2013,7,47.0,13
2013,8,52.0,13
2013,9,63.0,13
2013,10,41.0,13
2013,11,69.0,13
2013,12,55.0,13
2013,1,6.0,15
2013,2,7.0,15
2013,3,6.0,15
2013,4,9.0,15
2013,5,7.0,15
2013,6,7.0,15
2013,7,7.0,15
2013,8,8.0,15
2013,9,8.0,15
2013,10,5.0,15
2013,11,9.0,15
2013,12,7.0,15
2013,1,10.0,16
2013,2,10.0,16
2013,3,9.0,16
2013,4,15.0,16
2013,5,11.0,16
2013,6,10.0,16
2013,7,11.0,16
2013,8,10.0,16
2013,9,12.0,16
2013,10,8.0,16
2013,11,15.0,16
2013,12,11.0,16
2013,1,42.0,17
2013,2,63.0,17
2013,3,55.0,17
2013,4,55.0,17
2013,5,64.0,17
2013,6,67.0,17
2013,7,55.0,17
2013,8,88.0,17
2013,9,89.0,17
2013,10,52.0,17
2013,11,67.0,17
2013,12,81.0,17
2013,1,31.0,18
2013,2,32.0,18
2013,3,26.0,18
2013,4,40.0,18
2013,5,52.0,18
2013,6,29.0,18
2013,7,30.0,18
2013,8,32.0,18
2013,9,32.0,18
2013,10,28.0,18
2013,11,26.0,18
2013,12,38.0,18
2013,1,12.0,19
2013,2,14.0,19
2013,3,16.0,19
2013,4,16.0,19
2013,5,17.0,19
2013,6,8.0,19
2013,7,14.0,19
2013,8,17.0,19
2013,9,20.0,19
2013,10,20.0,19
2013,11,18.0,19
2013,12,20.0,19
2013,1,14.0,20
2013,2,13.0,20
2013,3,13.0,20
2013,4,15.0,20
2013,5,15.0,20
2013,6,14.0,20
2013,7,13.0,20
2013,8,19.0,20
2013,9,14.0,20
2013,10,13.0,20
2013,11,15.0,20
2013,12,18.0,20
2013,1,29.0,21
2013,2,24.0,21
2013,3,22.0,21
2013,4,21.0,21
2013,5,21.0,21
2013,6,32.0,21
2013,7,23.0,21
2013,8,21.0,21
2013,9,26.0,21
2013,10,25.0,21
2013,11,19.0,21
2013,12,21.0,21
2013,1,22.0,22
2013,2,29.0,22
2013,3,27.0,22
2013,4,26.0,22
2013,5,23.0,22
2013,6,25.0,22
2013,7,24.0,22
2013,8,27.0,22
2013,9,28.0,22
