year,month,       value,state_code
2015,1,38.0,01
2015,2,37.0,01
2015,3,39.0,01
2015,4,42.0,01
2015,5,38.0,01
2015,6,44.0,01
2015,7,36.0,01
2015,8,43.0,01
2015,9,37.0,01
2015,10,39.0,01
2015,11,35.0,01
2015,12,44.0,01
2015,1,9.0,02
2015,2,11.0,02
2015,3,12.0,02
2015,4,10.0,02
2015,5,9.0,02
2015,6,11.0,02
2015,7,10.0,02
2015,8,10.0,02
2015,9,10.0,02
2015,10,11.0,02
2015,11,11.0,02
2015,12,10.0,02
2015,1,80.0,04
2015,2,57.0,04
2015,3,54.0,04
2015,4,48.0,04
2015,5,50.0,04
2015,6,58.0,04
2015,7,50.0,04
2015,8,52.0,04
2015,9,57.0,04
2015,10,64.0,04
2015,11,67.0,04
2015,12,82.0,04
2015,1,29.0,05
2015,2,26.0,05
2015,3,30.0,05
2015,4,27.0,05
2015,5,24.0,05
2015,6,25.0,05
2015,7,26.0,05
2015,8,24.0,05
2015,9,24.0,05
2015,10,26.0,05
2015,11,22.0,05
2015,12,25.0,05
2015,1,271.0,06
2015,2,268.0,06
2015,3,288.0,06
2015,4,281.0,06
2015,5,276.0,06
2015,6,279.0,06
2015,7,274.0,06
2015,8,295.0,06
2015,9,282.0,06
2015,10,305.0,06
2015,11,276.0,06
2015,12,295.0,06
2015,1,60.0,08
2015,2,63.0,08
2015,3,70.0,08
2015,4,49.0,08
2015,5,67.0,08
2015,6,70.0,08
2015,7,54.0,08
2015,8,58.0,08
2015,9,62.0,08
2015,10,66.0,08
2015,11,100.0,08
2015,12,69.0,08
2015,1,21.0,09
2015,2,18.0,09
2015,3,26.0,09
2015,4,19.0,09
2015,5,20.0,09
2015,6,24.0,09
2015,7,24.0,09
2015,8,30.0,09
2015,9,23.0,09
2015,10,20.0,09
2015,11,23.0,09
2015,12,23.0,09
2015,1,12.0,10
2015,2,10.0,10
2015,3,10.0,10
2015,4,11.0,10
2015,5,10.0,10
2015,6,10.0,10
2015,7,10.0,10
2015,8,13.0,10
2015,9,11.0,10
2015,10,11.0,10
