year,month,       value,state_code
2004,1,4.4,01
2004,2,4.1,01
2004,3,4.1,01
2004,4,4.1,01
2004,5,3.9,01
2004,6,3.9,01
2004,7,4.3,01
2004,8,4.1,01
2004,9,4.2,01
2004,10,3.9,01
2004,11,4.2,01
2004,12,5.6,01
2004,1,7.0,02
2004,2,5.7,02
2004,3,7.3,02
2004,4,6.6,02
2004,5,6.6,02
2004,6,6.6,02
2004,7,6.2,02
2004,8,6.6,02
2004,9,6.5,02
2004,10,6.2,02
2004,11,6.2,02
2004,12,6.5,02
2004,1,3.9,04
2004,2,4.2,04
2004,3,4.4,04
2004,4,4.7,04
2004,5,4.4,04
2004,6,4.2,04
2004,7,4.0,04
2004,8,4.1,04
2004,9,3.9,04
2004,10,4.4,04
2004,11,3.8,04
2004,12,4.1,04
2004,1,4.3,05
2004,2,4.3,05
2004,3,4.3,05
2004,4,4.2,05
2004,5,4.3,05
2004,6,4.1,05
2004,7,4.1,05
2004,8,4.0,05
2004,9,4.2,05
2004,10,4.3,05
2004,11,4.4,05
2004,12,4.6,05
2004,1,3.4,06
2004,2,3.1,06
2004,3,3.7,06
2004,4,3.8,06
2004,5,3.6,06
2004,6,3.5,06
2004,7,3.3,06
2004,8,3.4,06
2004,9,3.7,06
2004,10,3.5,06
2004,11,3.5,06
2004,12,3.4,06
2004,1,4.7,08
2004,2,4.1,08
2004,3,4.4,08
2004,4,5.0,08
2004,5,4.0,08
2004,6,4.9,08
2004,7,4.1,08
2004,8,4.7,08
2004,9,4.2,08
2004,10,4.3,08
2004,11,4.6,08
2004,12,4.7,08
2004,1,3.6,09
2004,2,3.0,09
2004,3,3.1,09
2004,4,3.2,09
2004,5,3.3,09
2004,6,3.0,09
2004,7,3.1,09
2004,8,3.2,09
2004,9,3.8,09
2004,10,3.6,09
2004,11,3.8,09
2004,12,4.2,09
2004,1,8.6,10
2004,2,4.7,10
2004,3,5.2,10
2004,4,4.8,10
2004,5,5.2,10
2004,6,4.7,10
2004,7,4.9,10
2004,8,4.0,10
2004,9,4.9,10
2004,10,5.4,10
2004,11,4.4,10
2004,12,4.2,10
2004,1,2.7,11
2004,2,3.0,11
2004,3,3.1,11
2004,4,2.7,11
2004,5,3.6,11
2004,6,3.1,11
2004,7,2.7,11
2004,8,3.3,11
2004,9,2.7,11
2004,10,2.8,11
2004,11,2.9,11
2004,12,3.1,11
2004,1,4.6,12
2004,2,4.5,12
2004,3,4.6,12
2004,4,4.2,12
2004,5,4.0,12
2004,6,4.6,12
2004,7,3.9,12
2004,8,4.3,12
2004,9,4.3,12
2004,10,5.1,12
2004,11,4.2,12
2004,12,4.1,12
2004,1,3.8,13
2004,2,3.3,13
2004,3,4.4,13
2004,4,3.8,13
2004,5,4.2,13
2004,6,3.9,13
2004,7,4.1,13
2004,8,4.2,13
2004,9,3.4,13
2004,10,3.8,13
2004,11,4.0,13
2004,12,3.8,13
2004,1,3.5,15
2004,2,3.3,15
2004,3,3.6,15
2004,4,4.1,15
2004,5,3.3,15
2004,6,3.3,15
2004,7,3.4,15
2004,8,3.4,15
2004,9,3.4,15
2004,10,3.6,15
2004,11,3.4,15
2004,12,3.2,15
2004,1,4.0,16
2004,2,4.1,16
2004,3,5.7,16
2004,4,5.3,16
2004,5,4.9,16
2004,6,4.8,16
2004,7,4.4,16
2004,8,4.7,16
2004,9,4.6,16
2004,10,4.4,16
2004,11,4.5,16
2004,12,4.8,16
2004,1,3.5,17
2004,2,3.5,17
2004,3,4.0,17
2004,4,4.0,17
2004,5,3.8,17
2004,6,4.3,17
2004,7,3.8,17
2004,8,3.9,17
2004,9,3.9,17
2004,10,3.9,17
2004,11,3.8,17
2004,12,3.5,17
2004,1,3.6,18
2004,2,3.2,18
2004,3,4.1,18
2004,4,3.9,18
2004,5,3.5,18
2004,6,3.4,18
2004,7,3.7,18
2004,8,3.6,18
2004,9,3.4,18
2004,10,3.8,18
2004,11,3.9,18
2004,12,4.7,18
2004,1,3.5,19
2004,2,3.4,19
2004,3,3.6,19
2004,4,3.2,19
2004,5,3.1,19
2004,6,3.4,19
2004,7,3.4,19
2004,8,3.4,19
2004,9,3.5,19
2004,10,3.8,19
2004,11,3.4,19
2004,12,3.4,19
2004,1,3.5,20
2004,2,3.7,20
2004,3,3.9,20
2004,4,3.6,20
2004,5,3.2,20
