year,month,       value,state_code
2022,1,6.9,01
2022,2,6.5,01
2022,3,6.9,01
2022,4,7.2,01
2022,5,6.9,01
2022,6,6.9,01
2022,7,6.9,01
2022,8,6.2,01
2022,9,6.7,01
2022,10,6.6,01
2022,11,6.8,01
2022,12,6.8,01
2022,1,8.9,02
2022,2,8.9,02
2022,3,8.9,02
2022,4,8.6,02
2022,5,8.9,02
2022,6,8.6,02
2022,7,8.8,02
2022,8,11.1,02
2022,9,8.3,02
2022,10,7.7,02
2022,11,9.0,02
2022,12,8.7,02
2022,1,7.6,04
2022,2,7.3,04
2022,3,7.6,04
2022,4,7.7,04
2022,5,7.1,04
2022,6,6.7,04
2022,7,8.0,04
2022,8,7.2,04
2022,9,7.0,04
2022,10,7.2,04
2022,11,6.8,04
2022,12,6.3,04
2022,1,6.6,05
2022,2,6.7,05
2022,3,7.4,05
2022,4,7.4,05
2022,5,7.6,05
2022,6,7.3,05
2022,7,6.8,05
2022,8,6.7,05
2022,9,6.9,05
2022,10,6.7,05
2022,11,6.9,05
2022,12,7.0,05
2022,1,6.6,06
2022,2,6.8,06
2022,3,6.8,06
2022,4,6.9,06
2022,5,7.1,06
2022,6,6.4,06
2022,7,7.2,06
2022,8,6.1,06
2022,9,6.3,06
2022,10,6.3,06
2022,11,6.4,06
2022,12,6.5,06
2022,1,7.6,08
2022,2,6.4,08
2022,3,7.2,08
2022,4,7.6,08
2022,5,7.6,08
2022,6,7.2,08
2022,7,7.7,08
2022,8,6.5,08
2022,9,6.7,08
2022,10,7.8,08
2022,11,7.0,08
2022,12,7.1,08
2022,1,5.9,09
2022,2,6.4,09
2022,3,6.5,09
2022,4,6.2,09
2022,5,6.5,09
2022,6,6.3,09
2022,7,6.5,09
2022,8,6.5,09
2022,9,7.5,09
2022,10,6.3,09
2022,11,6.4,09
2022,12,6.5,09
2022,1,7.2,10
2022,2,7.7,10
2022,3,8.2,10
2022,4,7.6,10
2022,5,7.5,10
2022,6,6.7,10
2022,7,7.8,10
2022,8,6.7,10
2022,9,6.9,10
2022,10,7.0,10
2022,11,7.0,10
2022,12,7.4,10
2022,1,5.6,11
2022,2,5.1,11
2022,3,6.1,11
2022,4,6.3,11
2022,5,5.6,11
2022,6,5.2,11
2022,7,6.5,11
2022,8,4.7,11
2022,9,5.3,11
2022,10,4.7,11
2022,11,5.5,11
2022,12,5.8,11
2022,1,7.3,12
2022,2,7.3,12
2022,3,8.0,12
2022,4,7.4,12
2022,5,6.3,12
2022,6,6.2,12
2022,7,6.2,12
2022,8,6.1,12
2022,9,6.3,12
2022,10,5.6,12
2022,11,6.6,12
2022,12,6.5,12
2022,1,8.3,13
2022,2,8.4,13
2022,3,8.2,13
2022,4,8.2,13
2022,5,7.8,13
2022,6,8.7,13
2022,7,8.1,13
2022,8,7.3,13
2022,9,7.7,13
2022,10,7.5,13
2022,11,7.9,13
2022,12,7.4,13
2022,1,6.6,15
2022,2,6.5,15
2022,3,6.3,15
2022,4,6.1,15
2022,5,6.1,15
2022,6,5.7,15
2022,7,7.4,15
2022,8,5.9,15
2022,9,5.6,15
2022,10,5.4,15
2022,11,5.1,15
2022,12,5.6,15
2022,1,7.1,16
2022,2,7.3,16
2022,3,7.2,16
2022,4,7.5,16
2022,5,7.3,16
2022,6,7.1,16
2022,7,8.3,16
2022,8,6.6,16
2022,9,7.0,16
2022,10,7.5,16
2022,11,7.2,16
2022,12,7.5,16
2022,1,7.6,17
2022,2,7.4,17
2022,3,7.1,17
2022,4,7.6,17
2022,5,7.0,17
2022,6,6.7,17
2022,7,6.8,17
2022,8,6.4,17
2022,9,6.6,17
2022,10,5.4,17
2022,11,6.3,17
2022,12,6.9,17
2022,1,7.0,18
2022,2,6.8,18
2022,3,7.0,18
2022,4,7.1,18
2022,5,6.4,18
2022,6,6.1,18
2022,7,7.2,18
2022,8,5.6,18
2022,9,5.9,18
2022,10,5.8,18
2022,11,6.2,18
2022,12,6.2,18
2022,1,7.2,19
2022,2,7.1,19
2022,3,6.8,19
2022,4,7.2,19
2022,5,6.8,19
2022,6,6.7,19
2022,7,6.2,19
2022,8,6.3,19
2022,9,6.8,19
2022,10,6.9,19
2022,11,6.8,19
2022,12,7.5,19
2022,1,6.6,20
2022,2,7.1,20
2022,3,6.3,20
2022,4,7.5,20
2022,5,6.7,20
2022,6,6.7,20
2022,7,7.4,20
2022,8,6.4,20
2022,9,6.6,20
2022,10,5.7,20
2022,11,6.2,20
2022,12,7.1,20
2022,1,7.2,21
2022,2,7.8,21
2022,3,9.9,21
2022,4,7.7,21
2022,5,7.7,21
2022,6,7.5,21
2022,7,7.1,21
2022,8,7.3,21
2022,9,7.3,21
2022,10,6.3,21
2022,11,7.4,21
2022,12,7.0,21
2022,1,7.3,22
2022,2,7.3,22
2022,3,7.3,22
2022,4,7.5,22
2022,5,7.7,22
2022,6,7.4,22
2022,7,7.0,22
2022,8,6.4,22
2022,9,6.9,22
2022,10,7.1,22
2022,11,7.9,22
