year,month,       value,state_code
2010,1,1.3,01
2010,2,1.4,01
2010,3,1.4,01
2010,4,1.4,01
2010,5,1.5,01
2010,6,1.6,01
2010,7,1.5,01
2010,8,1.6,01
2010,9,1.5,01
2010,10,1.5,01
2010,11,1.5,01
2010,12,1.7,01
2010,1,1.6,02
2010,2,2.2,02
2010,3,2.2,02
2010,4,2.2,02
2010,5,1.9,02
2010,6,1.8,02
2010,7,1.5,02
2010,8,1.8,02
2010,9,2.1,02
2010,10,1.8,02
2010,11,2.1,02
2010,12,1.8,02
2010,1,1.7,04
2010,2,2.0,04
2010,3,1.9,04
2010,4,1.3,04
2010,5,1.7,04
2010,6,1.7,04
2010,7,1.3,04
2010,8,1.5,04
2010,9,1.6,04
2010,10,1.4,04
2010,11,1.9,04
2010,12,1.5,04
2010,1,1.5,05
2010,2,1.5,05
2010,3,1.6,05
2010,4,1.7,05
2010,5,1.6,05
2010,6,1.6,05
2010,7,1.7,05
2010,8,1.6,05
2010,9,1.7,05
2010,10,1.7,05
2010,11,1.6,05
2010,12,1.7,05
2010,1,1.1,06
2010,2,1.2,06
2010,3,1.2,06
2010,4,1.3,06
2010,5,1.1,06
2010,6,1.2,06
2010,7,1.0,06
2010,8,1.1,06
2010,9,1.3,06
2010,10,1.2,06
2010,11,1.1,06
2010,12,1.2,06
2010,1,1.5,08
2010,2,1.5,08
2010,3,1.6,08
2010,4,1.9,08
2010,5,1.7,08
2010,6,1.8,08
2010,7,1.4,08
2010,8,1.6,08
2010,9,1.8,08
2010,10,2.0,08
2010,11,1.7,08
2010,12,1.3,08
2010,1,1.2,09
2010,2,1.3,09
2010,3,1.2,09
2010,4,1.2,09
2010,5,0.8,09
2010,6,1.1,09
2010,7,1.1,09
2010,8,1.0,09
2010,9,1.1,09
2010,10,1.0,09
2010,11,1.4,09
2010,12,1.0,09
2010,1,1.5,10
2010,2,2.2,10
2010,3,1.7,10
2010,4,1.5,10
2010,5,1.7,10
2010,6,1.7,10
2010,7,1.7,10
