year,month,       value,state_code
2007,1,4.1,01
2007,2,4.1,01
2007,3,4.1,01
2007,4,5.0,01
2007,5,4.2,01
2007,6,3.6,01
2007,7,4.4,01
2007,8,3.9,01
2007,9,3.6,01
2007,10,3.7,01
2007,11,3.4,01
2007,12,3.6,01
2007,1,5.7,02
2007,2,5.7,02
2007,3,6.0,02
2007,4,5.7,02
2007,5,5.7,02
2007,6,6.9,02
2007,7,6.6,02
2007,8,6.3,02
2007,9,5.7,02
2007,10,6.3,02
2007,11,5.6,02
2007,12,5.6,02
2007,1,4.2,04
2007,2,4.4,04
2007,3,4.3,04
2007,4,4.0,04
2007,5,4.2,04
2007,6,4.7,04
2007,7,4.5,04
2007,8,5.0,04
2007,9,4.8,04
2007,10,4.7,04
2007,11,4.8,04
2007,12,5.1,04
2007,1,4.4,05
2007,2,4.3,05
2007,3,4.3,05
2007,4,4.5,05
2007,5,4.2,05
2007,6,4.5,05
2007,7,3.9,05
2007,8,4.1,05
2007,9,4.4,05
2007,10,3.8,05
2007,11,3.8,05
2007,12,3.9,05
2007,1,3.7,06
2007,2,3.3,06
2007,3,3.7,06
2007,4,3.4,06
2007,5,3.7,06
2007,6,3.6,06
2007,7,3.6,06
2007,8,3.7,06
2007,9,3.4,06
2007,10,3.6,06
2007,11,3.6,06
2007,12,3.4,06
2007,1,4.3,08
2007,2,4.2,08
2007,3,4.1,08
2007,4,4.3,08
2007,5,4.6,08
2007,6,5.1,08
2007,7,5.7,08
2007,8,4.7,08
2007,9,4.2,08
2007,10,5.6,08
2007,11,3.8,08
2007,12,4.1,08
2007,1,3.8,09
2007,2,3.2,09
2007,3,3.2,09
2007,4,2.8,09
2007,5,3.4,09
2007,6,3.2,09
2007,7,2.9,09
2007,8,3.1,09
2007,9,2.7,09
2007,10,3.6,09
2007,11,4.3,09
2007,12,3.2,09
2007,1,5.5,10
2007,2,4.6,10
2007,3,4.3,10
2007,4,4.1,10
2007,5,3.9,10
2007,6,4.1,10
2007,7,4.1,10
2007,8,4.6,10
2007,9,4.8,10
2007,10,3.9,10
2007,11,3.9,10
2007,12,3.9,10
2007,1,3.2,11
2007,2,2.9,11
2007,3,3.5,11
2007,4,3.0,11
2007,5,3.2,11
2007,6,2.9,11
2007,7,2.7,11
2007,8,2.9,11
2007,9,2.9,11
2007,10,2.7,11
2007,11,2.7,11
2007,12,2.7,11
2007,1,4.4,12
2007,2,4.4,12
2007,3,4.6,12
2007,4,4.2,12
2007,5,4.5,12
2007,6,4.4,12
