sic,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
740,55307,160,8.64,,,,
740,55338,3640,9.31,,,,
740,55347,3330,7.57,,,,
740,56000,150,8.89,,,,
740,56017,150,8.89,,,,
740,58000,170,11.21,,,,
740,59999,200,8.67,,,,
740,60000,2890,6.05,,,,
740,67005,2740,6.01,,,,
740,67099,70,6.12,,,,
740,69999,70,11.11,,,,
740,70000,75030,7.09,,,,
740,72002,200,9.86,,,,
740,79015,70,7.73,,,,
740,79016,140,10.34,,,,
740,79017,28590,6.05,,,,
740,79041,130,6.91,,,,
740,79806,45180,7.65,,,,
740,79858,560,8.15,,,,
740,79999,160,8.13,,,,
740,80000,800,6.94,,,,
740,85000,540,6.84,,,,
740,85132,540,6.84,,,,
740,97100,80,7.99,,,,
740,97105,80,7.99,,,,
740,98000,150,6.44,,,,
740,98999,150,6.44,,,,
740,99999,30,11.06,,,,
750,0,53700,7.86,,,,
750,10000,3170,15.26,,,,
750,13002,40,16.22,,,,
750,13005,240,11.85,,,,
750,13011,290,14.49,,,,
750,13014,40,16.2,,,,
750,15008,30,14.37,,,,
750,19005,2390,15.86,,,,
750,19999,140,12.86,,,,
750,20000,2750,10.97,,,,
750,21100,160,15.97,,,,
750,21114,160,15.97,,,,
750,21511,140,6.8,,,,
750,21999,80,5.64,,,,
750,24300,60,10.68,,,,
750,24305,60,10.68,,,,
750,24500,730,10.3,,,,
750,24502,730,10.3,,,,
750,24999,40,9.74,,,,
750,25100,220,19.44,,,,
750,25102,80,21.75,,,,
750,25104,40,11.55,,,,
750,25105,50,16.39,,,,
750,25199,50,22.06,,,,
750,31399,80,*,,,,
750,32000,950,10.98,,,,
750,32114,250,21.96,,,,
750,32951,600,9.19,,,,
750,32999,100,9.3,,,,
750,39999,280,8.89,,,,
750,40000,640,13.38,,,,
750,41002,80,11.19,,,,
750,43000,160,14.68,,,,
750,49005,50,17.38,,,,
750,49008,100,16.84,,,,
750,49011,90,6.13,,,,
750,49023,80,5.98,,,,
750,49999,80,8.41,,,,
750,50000,6300,9.24,,,,
750,51002,650,12.31,,,,
750,53123,40,13.69,,,,
750,55108,710,9.36,,,,
750,55305,1160,8.13,,,,
750,55307,80,7.71,,,,
750,55321,40,8.11,,,,
750,55323,50,10.68,,,,
750,55338,750,10.48,,,,
750,55347,1190,8.35,,,,
750,56000,350,9.92,,,,
750,56017,320,9.81,,,,
750,56099,30,10.94,,,,
750,57102,70,7.6,,,,
750,58000,1070,8.71,,,,
750,58017,920,8.45,,,,
750,58028,110,10.11,,,,
750,58099,40,8.57,,,,
750,59999,130,11.07,,,,
750,60000,1050,7.2,,,,
750,63047,210,8.43,,,,
750,63099,40,8.62,,,,
750,65000,220,7.3,,,,
750,65023,110,7.04,,,,
750,65099,110,7.42,,,,
750,67005,380,5.91,,,,
750,67099,70,8.04,,,,
750,68099,40,5.58,,,,
750,69999,90,10.9,,,,
750,70000,35920,7.33,,,,
750,72002,1220,11.55,,,,
750,79015,1250,11.15,,,,
750,79016,2760,9.78,,,,
750,79017,22540,6.83,,,,
750,79041,300,7.48,,,,
750,79806,600,9.39,,,,
750,79856,100,7.4,,,,
750,79858,6400,7.36,,,,
750,79999,750,7.4,,,,
750,80000,3870,7.64,,,,
750,81000,40,13.1,,,,
750,81008,40,13.1,,,,
750,83000,180,7.05,,,,
750,85000,740,8.7,,,,
750,85132,740,8.7,,,,
750,87000,50,7.71,,,,
750,87817,40,7.7,,,,
750,89800,1020,7.22,,,,
750,89802,1020,7.22,,,,
750,89900,70,8.44,,,,
750,92900,230,6.96,,,,
750,92974,120,7.1,,,,
750,92998,110,6.44,,,,
750,93900,520,6.87,,,,
750,93938,390,7.31,,,,
750,93999,130,5.9,,,,
750,97100,370,9.51,,,,
750,97102,160,9.95,,,,
750,97105,210,9.1,,,,
750,97899,40,14.68,,,,
750,97900,50,10.22,,,,
750,97947,50,10.22,,,,
750,98000,480,6.17,,,,
750,98902,160,6.48,,,,
750,98999,320,5.98,,,,
750,99999,80,10.36,,,,
760,0,183270,5.68,,,,
760,10000,1530,19.95,,,,
760,13002,90,21.2,,,,
760,13005,130,11.3,,,,
760,13011,50,36,,,,
760,13099,40,26.91,,,,
760,19005,1150,20.14,,,,
760,19999,70,15.05,,,,
760,20000,630,15.44,,,,
760,21100,220,18.93,,,,
760,21114,220,18.93,,,,
760,21511,60,14.81,,,,
760,24300,150,5.58,,,,
760,25100,40,24.59,,,,
760,31323,90,15.24,,,,
760,39999,30,18.33,,,,
760,40000,190,19.75,,,,
760,49008,120,19.99,,,,
760,49999,70,16.05,,,,
760,50000,2570,9.05,,,,
760,51002,320,12.95,,,,
760,55108,610,8.19,,,,
760,55305,120,8.12,,,,
760,55307,30,9.87,,,,
760,55338,490,9.88,,,,
760,55341,60,9.2,,,,
760,55347,680,8.23,,,,
760,56000,50,6.92,,,,
760,56017,50,6.92,,,,
760,58000,120,8.8,,,,
760,58028,120,8.8,,,,
760,59999,90,10.37,,,,
760,60000,190,6.56,,,,
760,63047,60,6.46,,,,
760,67005,120,6.43,,,,
760,70000,164110,5.66,,,,
760,72002,3060,10.48,,,,
760,79011,5100,5.6,,,,
760,79015,40,7.65,,,,
760,79021,3220,7.02,,,,
760,79041,300,6.23,,,,
760,79856,150300,5.65,,,,
760,79858,210,7.15,,,,
760,79999,1880,5.72,,,,
760,80000,14050,6.23,,,,
760,81000,310,10.68,,,,
760,81008,310,10.68,,,,
760,85000,1040,11.3,,,,
760,85110,270,9.68,,,,
760,85302,230,13.87,,,,
760,85321,500,11.82,,,,
760,85999,40,11.07,,,,
760,92900,60,7.42,,,,
760,92998,60,7.42,,,,
760,93900,860,5.85,,,,
760,97100,1440,10.09,,,,
760,97102,1300,10.28,,,,
760,97105,130,8.03,,,,
760,97900,480,7.99,,,,
760,97947,450,7.99,,,,
760,97999,30,7.98,,,,
760,98000,9800,5.72,,,,
760,98799,30,6.99,,,,
760,98902,9370,5.71,,,,
760,98999,400,5.9,,,,
760,99999,60,9.9,,,,
780,0,493400,8.82,,,,
780,10000,42060,14.72,,,,
780,13002,220,18,,,,
780,13005,60,14.81,,,,
780,13008,40,17.17,,,,
780,13011,1450,15.75,,,,
780,13014,200,16.59,,,,
780,15017,280,17.53,,,,
780,15023,120,14.49,,,,
780,15031,2340,12,,,,
780,15032,17360,12.19,,,,
780,19005,19640,18.07,,,,
780,19999,350,15.55,,,,
780,20000,11380,15.5,,,,
780,21100,170,17.7,,,,
780,21114,170,17.7,,,,
780,21902,300,14.61,,,,
780,21999,200,13.23,,,,
780,22100,60,22.65,,,,
780,22308,8020,16.53,,,,
780,22311,50,15.62,,,,
780,22500,1700,13.56,,,,
780,22514,1640,13.54,,,,
780,22599,60,14.04,,,,
780,24300,30,12.31,,,,
780,24305,30,12.31,,,,
780,24500,270,11.11,,,,
780,24502,270,11.11,,,,
780,24999,60,14.11,,,,
780,25100,30,13.29,,,,
780,25104,30,13.29,,,,
780,34038,280,11.57,,,,
780,39999,210,16.28,,,,
780,40000,14620,11.78,,,,
780,41002,5180,14.12,,,,
780,43000,4750,12.69,,,,
780,43017,4690,12.64,,,,
780,43099,60,14.58,,,,
780,49005,90,11.86,,,,
780,49008,650,13.03,,,,
780,49011,1610,7.49,,,,
780,49023,230,6.15,,,,
780,49026,1840,8.18,,,,
780,49999,270,9.26,,,,
780,50000,28370,9.57,,,,
780,51002,1050,13.23,,,,
780,55108,8990,9.69,,,,
780,55305,380,8.13,,,,
780,55323,40,10.44,,,,
780,55338,7880,10.66,,,,
780,55341,100,9.89,,,,
780,55344,80,11.31,,,,
780,55347,9450,8.49,,,,
780,57399,30,6.93,,,,
780,58000,150,8.97,,,,
780,58008,40,8.48,,,,
780,58023,50,7.84,,,,
780,58099,60,9.61,,,,
780,59999,210,9.36,,,,
780,60000,1760,8.2,,,,
780,61099,170,10.16,,,,
780,63044,40,5.65,,,,
780,63047,40,7.97,,,,
780,67005,1170,8.54,,,,
780,67099,140,7.36,,,,
780,69999,200,6.02,,,,
780,70000,368650,8.26,,,,
780,72002,23160,12.5,,,,
780,73099,1140,10.76,,,,
780,79002,150,10.55,,,,
780,79021,480,10.22,,,,
780,79033,28900,10.63,,,,
780,79036,15800,10.58,,,,
780,79041,295840,7.79,,,,
780,79856,1180,7.35,,,,
780,79858,60,6.06,,,,
780,79999,1940,8.96,,,,
780,80000,26560,10.19,,,,
780,81000,1740,14.51,,,,
780,81002,120,13.42,,,,
780,81005,620,16.59,,,,
780,81008,70,12.65,,,,
780,81011,100,11.35,,,,
780,81017,570,13.9,,,,
780,81099,260,12.12,,,,
780,85000,5850,11.22,,,,
780,85110,120,12,,,,
780,85132,1730,10.32,,,,
780,85302,1980,11.91,,,,
780,85311,80,12.51,,,,
780,85314,40,11.42,,,,
780,85321,400,12.2,,,,
780,85328,1190,11.47,,,,
780,85999,310,10.3,,,,
780,87000,2150,9.59,,,,
780,87102,80,11.47,,,,
780,87302,270,12.85,,,,
780,87311,100,13.18,,,,
780,87502,60,11.04,,,,
780,87799,140,7.92,,,,
780,87899,240,8.75,,,,
780,87999,1260,8.49,,,,
780,89100,50,13.88,,,,
780,92799,40,9.1,,,,
780,92900,200,9.84,,,,
780,92965,40,8.9,,,,
780,92998,140,9.53,,,,
780,93900,200,5.52,,,,
780,97100,5570,9.84,,,,
780,97102,3000,10.37,,,,
780,97105,2570,9.46,,,,
780,97899,150,10.18,,,,
780,97900,6360,10.89,,,,
780,97923,2630,11.32,,,,
780,97938,1620,11.84,,,,
780,97947,1910,8.7,,,,
780,97956,100,27.53,,,,
780,97989,100,9.86,,,,
780,98000,4100,7.31,,,,
780,98399,70,10.07,,,,
780,98905,50,7.89,,,,
780,98999,3980,7.27,,,,
780,99999,140,8.01,,,,
1010,0,8300,17.8,,,,
1010,10000,240,34.12,,,,
1010,13002,30,25.93,,,,
1010,13099,60,35.39,,,,
1010,15021,40,35.38,,,,
1010,19005,80,36.97,,,,
1010,19999,30,31.54,,,,
1010,20000,630,21.73,,,,
1010,21100,40,24.07,,,,
1010,21999,70,21.56,,,,
1010,22100,200,28.99,,,,
1010,22108,40,24.7,,,,
1010,22199,160,29.73,,,,
1010,22500,210,19.89,,,,
1010,24100,30,22.32,,,,
1010,39999,40,20.6,,,,
1010,50000,270,13.77,,,,
1010,55108,50,9.31,,,,
1010,55338,60,14.24,,,,
1010,58000,40,17.4,,,,
1010,58023,40,17.4,,,,
1010,59999,120,14.16,,,,
1010,60000,120,11.74,,,,
1010,67005,110,11.65,,,,
1010,80000,7030,17.66,,,,
1010,81000,580,23.76,,,,
1010,81002,50,22.87,,,,
1010,81005,100,22.54,,,,
1010,81099,430,24.26,,,,
1010,83000,50,15.82,,,,
1010,83005,50,15.82,,,,
1010,85000,2250,17.07,,,,
1010,85119,310,18.03,,,,
1010,85123,740,17.61,,,,
1010,85128,330,15.22,,,,
1010,85132,40,15.95,,,,
1010,85302,150,17.56,,,,
1010,85314,230,17.06,,,,
1010,85399,160,15.9,,,,
1010,85999,290,18.06,,,,
1010,87000,620,17.83,,,,
1010,87202,330,19.22,,,,
1010,87799,70,15.35,,,,
1010,87902,60,16.74,,,,
1010,87905,40,16.95,,,,
1010,87989,60,17.01,,,,
1010,87999,30,18.16,,,,
1010,89100,50,19.64,,,,
1010,89108,50,19.64,,,,
1010,89900,50,18.08,,,,
1010,92900,640,17.75,,,,
1010,92923,80,18.56,,,,
1010,92965,240,17.61,,,,
1010,92998,320,17.62,,,,
1010,93900,320,18.58,,,,
1010,93914,320,18.58,,,,
1010,95000,30,19.37,,,,
1010,97100,370,17.14,,,,
1010,97102,290,17.47,,,,
1010,97105,80,15.21,,,,
1010,97317,40,15.95,,,,
1010,97399,240,18.11,,,,
1010,97899,30,17.98,,,,
1010,97900,1170,18.05,,,,
1010,97923,210,18.04,,,,
1010,97938,380,17.98,,,,
1010,97944,50,17.32,,,,
1010,97956,190,18.77,,,,
1010,97989,340,17.95,,,,
1010,98000,570,14.89,,,,
1010,98799,30,17.38,,,,
1010,98999,540,14.8,,,,
1020,0,14110,17.25,,,,
1020,10000,790,41.15,,,,
1020,13002,140,42.68,,,,
1020,13005,90,38.98,,,,
1020,13014,70,34.04,,,,
1020,13099,70,47.94,,,,
1020,15021,200,39.69,,,,
1020,19005,120,99.99,,,,
1020,19999,100,36.93,,,,
1020,20000,2170,20.68,,,,
1020,21100,290,22.92,,,,
1020,21114,250,22.34,,,,
1020,21117,40,27.93,,,,
1020,21308,70,21.87,,,,
1020,21511,110,20.16,,,,
1020,21999,200,19.23,,,,
1020,22100,720,21.69,,,,
1020,22105,120,29.93,,,,
1020,22108,190,24.1,,,,
1020,22128,160,18.39,,,,
1020,22135,40,25.59,,,,
1020,22199,210,19.92,,,,
1020,22500,230,18.52,,,,
1020,24100,140,21.58,,,,
1020,24111,100,21.63,,,,
1020,24199,40,21.46,,,,
1020,24500,90,16.38,,,,
1020,24505,90,16.38,,,,
1020,25100,240,23,,,,
1020,25104,100,19.24,,,,
1020,25105,100,29.77,,,,
1020,25199,40,23.1,,,,
1020,28100,40,49.54,,,,
1020,28108,40,49.54,,,,
1020,50000,940,14.65,,,,
1020,55108,270,13.89,,,,
1020,55305,50,10.27,,,,
1020,55338,70,14.22,,,,
1020,55341,40,14.63,,,,
1020,55347,50,11.71,,,,
1020,58000,310,15.76,,,,
1020,58008,140,15.39,,,,
1020,58023,140,16.13,,,,
1020,58099,30,17.25,,,,
1020,59999,140,12.53,,,,
1020,60000,170,11.57,,,,
1020,61099,40,24.51,,,,
1020,63047,120,10.22,,,,
1020,80000,10040,16.59,,,,
1020,81000,880,23.25,,,,
1020,81002,170,30.67,,,,
1020,81005,210,23.41,,,,
1020,81099,500,22.6,,,,
1020,83000,200,17.69,,,,
1020,85000,1960,17.51,,,,
1020,85117,190,17.51,,,,
1020,85119,210,17.17,,,,
1020,85123,260,18.26,,,,
1020,85128,500,18.18,,,,
1020,85314,240,18.25,,,,
1020,85399,210,17.55,,,,
1020,85999,350,15.49,,,,
1020,87000,1820,16.35,,,,
1020,87102,50,18.4,,,,
1020,87202,510,18.52,,,,
1020,87502,140,18.36,,,,
1020,87899,50,14.11,,,,
1020,87902,170,15.98,,,,
1020,87905,60,16.23,,,,
1020,87949,750,13.51,,,,
1020,87989,50,17.46,,,,
1020,87999,40,15.82,,,,
1020,89100,190,16.65,,,,
1020,89108,190,16.65,,,,
1020,92100,120,17.78,,,,
1020,92198,120,17.78,,,,
1020,92900,860,14.89,,,,
1020,92962,490,14.62,,,,
1020,92965,310,15.65,,,,
1020,92998,60,14.19,,,,
1020,93900,550,17.47,,,,
1020,93914,370,18.39,,,,
1020,93999,180,11.44,,,,
1020,95000,60,16.53,,,,
1020,97100,1450,15.83,,,,
1020,97102,1300,15.93,,,,
1020,97105,60,14.57,,,,
1020,97199,90,15.43,,,,
1020,97399,40,17.63,,,,
1020,97900,1330,16.05,,,,
1020,97938,370,15.83,,,,
1020,97947,160,14.2,,,,
1020,97989,620,16.85,,,,
1020,97999,180,15.13,,,,
1020,98000,560,12.72,,,,
1020,98399,230,13.03,,,,
1020,98999,330,11.92,,,,
1030,0,2420,14.44,,,,
1030,10000,100,38.65,,,,
1030,13099,50,38.21,,,,
1030,19999,50,39.6,,,,
1030,20000,230,25.17,,,,
1030,21999,60,22.98,,,,
1030,22100,60,32.57,,,,
1030,22999,40,19.84,,,,
1030,24999,50,21.68,,,,
1030,50000,90,15.38,,,,
1030,58000,40,16.14,,,,
1030,59999,50,14.98,,,,
1030,80000,1970,13.94,,,,
1030,81000,150,22.76,,,,
1030,81002,50,23.83,,,,
1030,81099,100,21.9,,,,
1030,85000,430,14.44,,,,
1030,85119,190,13.89,,,,
1030,85399,60,18.91,,,,
1030,85999,180,14.83,,,,
1030,87000,610,14.12,,,,
1030,87202,80,14.72,,,,
1030,87902,130,15.85,,,,
1030,87989,350,13.67,,,,
1030,87999,50,14.17,,,,
1030,92900,150,13.6,,,,
1030,92965,110,14.4,,,,
1030,92998,40,12.27,,,,
1030,93900,40,12.75,,,,
1030,97100,110,13.31,,,,
1030,97102,110,13.31,,,,
1030,97900,230,13.3,,,,
1030,97932,80,13.62,,,,
1030,97941,50,13.1,,,,
1030,97989,100,13.19,,,,
1030,98000,140,11.47,,,,
1030,98102,50,11.57,,,,
1030,98399,90,11.38,,,,
1030,99999,90,14.72,,,,
1040,0,15300,18.37,,,,
1040,10000,970,41.74,,,,
1040,13002,160,39.08,,,,
1040,13005,50,34.22,,,,
1040,13017,70,37.39,,,,
1040,13099,70,31.4,,,,
1040,15021,180,39.92,,,,
1040,19005,300,99.99,,,,
1040,19999,140,36.25,,,,
1040,20000,2400,21.54,,,,
1040,21100,180,22.91,,,,
1040,21114,180,22.91,,,,
1040,21308,40,21.31,,,,
1040,21511,60,22.35,,,,
1040,21911,40,19.91,,,,
1040,21999,80,23.09,,,,
1040,22100,470,28.07,,,,
1040,22105,120,31.2,,,,
1040,22108,290,26.54,,,,
1040,22199,60,28.19,,,,
1040,22311,100,18.36,,,,
1040,22500,250,18.23,,,,
1040,22521,60,17.7,,,,
1040,22599,190,18.43,,,,
1040,24100,470,27.53,,,,
1040,24111,430,28.48,,,,
1040,24199,40,21.56,,,,
1040,24500,450,17.02,,,,
1040,24505,310,16.98,,,,
1040,24599,140,17.07,,,,
1040,25100,130,21.15,,,,
1040,25104,60,19,,,,
1040,25199,70,23.96,,,,
1040,39999,110,19.08,,,,
1040,50000,890,15.03,,,,
1040,51002,80,19.99,,,,
1040,55108,250,14.62,,,,
1040,55305,30,10.93,,,,
1040,55338,110,13.66,,,,
1040,55341,50,15.19,,,,
1040,55347,70,13.22,,,,
1040,56000,30,19.53,,,,
1040,58000,170,15.7,,,,
1040,58008,50,15.63,,,,
1040,58023,120,15.73,,,,
1040,59999,90,14.74,,,,
1040,60000,200,12.55,,,,
1040,63047,130,14.05,,,,
1040,67005,60,11.53,,,,
1040,80000,10820,17.95,,,,
1040,81000,1020,30.21,,,,
1040,81002,140,25.73,,,,
1040,81005,360,25.59,,,,
1040,81099,520,32.87,,,,
1040,85000,2350,18.42,,,,
1040,85117,320,17.72,,,,
1040,85119,100,16.75,,,,
1040,85123,80,17.28,,,,
1040,85128,200,17.95,,,,
1040,85132,260,15.73,,,,
1040,85314,1090,19.08,,,,
1040,85399,140,19.02,,,,
1040,85999,160,20.87,,,,
1040,87000,2540,17.88,,,,
1040,87199,30,13.29,,,,
1040,87202,370,19.33,,,,
1040,87902,410,17.88,,,,
1040,87905,140,17.99,,,,
1040,87941,480,15.62,,,,
1040,87949,180,17.47,,,,
1040,87989,900,18.14,,,,
1040,87999,30,12.29,,,,
1040,89100,40,18.54,,,,
1040,89108,40,18.54,,,,
1040,92900,910,17.32,,,,
1040,92923,50,17.78,,,,
1040,92962,180,17.12,,,,
1040,92965,600,17.4,,,,
1040,92998,80,16.65,,,,
1040,93900,100,18.61,,,,
1040,93914,100,18.61,,,,
1040,95000,250,18.46,,,,
1040,97100,1270,17.81,,,,
1040,97102,1270,17.81,,,,
1040,97899,40,15.37,,,,
1040,97900,1470,17.13,,,,
1040,97923,260,19.8,,,,
1040,97932,360,17.11,,,,
1040,97935,110,10.79,,,,
1040,97938,460,17.17,,,,
1040,97941,70,12.95,,,,
1040,97989,210,17.79,,,,
1040,98000,740,13.66,,,,
1040,98102,140,16.66,,,,
1040,98323,40,15.8,,,,
1040,98399,240,13.61,,,,
1040,98799,40,14.04,,,,
1040,98999,280,12.97,,,,
1040,99999,80,14.59,,,,
1060,0,1070,16.17,,,,
1060,10000,60,38.04,,,,
1060,19999,60,38.04,,,,
1060,20000,80,18.7,,,,
1060,21999,40,18.9,,,,
1060,22999,30,18.93,,,,
1060,40000,30,23.37,,,,
1060,49999,30,23.37,,,,
1060,50000,80,13.89,,,,
1060,59999,60,13.3,,,,
1060,80000,820,15.66,,,,
1060,81000,100,22.82,,,,
1060,85000,150,16.66,,,,
1060,85119,60,17.85,,,,
1060,85132,90,15.63,,,,
1060,87000,80,16.3,,,,
1060,87989,80,16.3,,,,
1060,92900,410,14.27,,,,
1060,92997,180,17.63,,,,
1060,92998,230,13.1,,,,
1060,97900,40,14.79,,,,
1060,97989,40,14.79,,,,
1060,99999,40,13.32,,,,
1080,0,2870,15.94,,,,
1080,10000,280,38.57,,,,
1080,13099,60,35.77,,,,
1080,15021,90,36.55,,,,
1080,19005,110,45.82,,,,
1080,20000,320,23.49,,,,
1080,21999,50,22.13,,,,
1080,22100,40,32.1,,,,
1080,22999,30,17.67,,,,
1080,24100,140,25.5,,,,
1080,24111,140,25.5,,,,
1080,24999,30,13.02,,,,
1080,50000,250,12.95,,,,
1080,51002,50,15.47,,,,
1080,55108,60,12.89,,,,
1080,55338,40,13.02,,,,
1080,55347,30,9.6,,,,
1080,58000,30,14.03,,,,
1080,59999,40,11.18,,,,
1080,60000,30,8.12,,,,
1080,80000,1970,14.76,,,,
1080,81000,110,22.77,,,,
1080,81002,40,21.17,,,,
1080,81005,40,23.02,,,,
1080,81099,30,23.99,,,,
1080,85000,220,17.89,,,,
1080,85117,50,18.46,,,,
1080,85119,80,17.56,,,,
1080,85399,40,18.58,,,,
1080,85999,50,17.15,,,,
1080,87000,920,14.85,,,,
1080,87902,560,13.4,,,,
1080,87949,150,14.93,,,,
1080,87989,170,23.96,,,,
1080,87999,40,21.44,,,,
1080,89900,40,15.85,,,,
1080,92900,80,17.04,,,,
1080,92965,80,17.04,,,,
1080,97100,70,11.39,,,,
1080,97900,90,16.32,,,,
1080,97989,90,16.32,,,,
1080,98000,350,9.04,,,,
1080,98399,210,8.66,,,,
1080,98999,140,9.69,,,,
1080,99999,60,18.02,,,,
1090,0,2590,15.55,,,,
1090,10000,240,38.28,,,,
1090,13002,40,39.61,,,,
1090,13099,60,36.02,,,,
1090,15099,40,32.36,,,,
1090,19005,70,51.4,,,,
1090,19999,30,34.49,,,,
