naics,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
113300,00-0000,67140,13.29,7.88,10.21,17.09,21.86
113300,11-0000,1770,25.27,15.44,17.93,41.29,57.28
113300,11-1011,300,33.24,21.98,26.21,56.28,#
113300,11-1021,1200,22.33,15.31,17.21,39.13,53.48
113300,11-3031,30,23.60,16.03,18.12,40.12,48.87
113300,11-3051,40,28.80,18.67,25.21,51.48,#
113300,11-9011,110,21.13,12.95,17.32,37.03,44.64
113300,13-0000,440,21.21,12.12,15.77,28.05,35.81
113300,13-1021,70,21.23,9.84,19.34,23.13,27.38
113300,13-1023,110,16.94,8.40,15.21,20.23,28.59
113300,13-1051,**,20.89,12.25,13.40,25.98,27.86
113300,13-2011,100,19.94,11.76,13.27,25.67,34.54
113300,19-0000,590,20.06,10.97,13.87,27.04,34.32
113300,19-1032,450,20.49,11.13,14.40,27.58,34.48
113300,19-4093,90,13.97,10.25,11.86,17.91,24.60
113300,33-0000,240,8.00,7.05,7.25,8.90,12.63
113300,33-9032,200,7.84,7.04,7.23,8.55,9.43
113300,33-9091,**,12.22,7.01,10.67,13.37,14.96
113300,35-0000,40,11.31,8.84,9.83,13.96,22.15
113300,37-0000,620,12.00,7.40,8.81,13.55,19.17
113300,37-2011,100,7.94,6.15,6.91,9.01,13.28
113300,37-3011,**,11.46,7.38,8.59,18.82,20.58
113300,37-3013,**,12.55,8.82,11.46,13.63,19.32
113300,41-0000,**,9.05,7.54,8.11,16.87,32.20
113300,41-2011,**,8.33,7.41,7.76,8.91,10.04
113300,41-4012,70,21.30,11.28,16.65,37.49,68.26
113300,43-0000,4740,10.16,6.33,7.33,13.71,17.10
113300,43-1011,210,16.41,9.87,13.27,21.04,24.59
113300,43-3031,1290,11.13,6.77,8.56,14.43,17.27
113300,43-3051,200,13.63,6.86,9.30,15.56,16.72
113300,43-4071,80,7.11,5.77,6.25,7.36,9.61
113300,43-4171,80,9.26,6.54,7.65,11.52,12.86
113300,43-5071,30,12.78,10.01,11.60,13.91,16.38
113300,43-5111,50,12.54,9.09,10.49,13.80,14.54
113300,43-6011,240,14.11,8.84,10.82,17.56,22.78
