naics,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
113300,00-0000,47770,21.3,12.45,16.22,26.96,34.04
113300,11-0000,890,50.1,18.05,30.6,91.98,#
113300,11-1000,640,*,*,*,*,*
113300,11-1020,630,*,*,*,*,*
113300,11-1021,630,*,*,*,*,*
113300,11-3000,110,44.56,31.92,40.32,48.72,51.71
113300,11-3050,**,45.16,37.76,41.81,48.51,50.52
113300,11-3051,**,45.16,37.76,41.81,48.51,50.52
113300,11-9000,140,57.67,29.99,44.82,72.21,#
113300,11-9198,110,59.38,29.53,51.78,77.55,#
113300,13-0000,300,30.08,14.13,22.97,45.81,60.01
113300,13-1000,250,30.18,10.16,22.3,47.73,62.02
113300,13-1020,150,28.93,17.43,22.69,44.91,70.85
113300,13-1020,150,28.93,17.43,22.69,44.91,70.85
113300,13-1198,70,*,*,*,*,*
113300,13-2000,40,29.67,21.42,24.79,41.01,47.19
113300,13-2010,40,29.67,21.42,24.79,41.01,47.19
113300,13-2011,40,29.67,21.42,24.79,41.01,47.19
113300,19-0000,1130,33.01,17.39,22.58,42.98,49.78
113300,19-1000,1120,33.17,17.37,22.47,43.08,49.83
113300,19-1030,1120,33.17,17.37,22.47,43.08,49.83
113300,19-1032,1120,33.17,17.37,22.47,43.08,49.83
113300,33-0000,60,12.3,11.59,11.84,13.48,17.86
113300,33-9000,60,12.25,11.58,11.83,12.96,16.34
113300,33-9030,60,12.19,11.57,11.8,12.78,14.83
113300,33-9032,60,12.19,11.57,11.8,12.78,14.83
113300,37-0000,160,17.73,10.9,13.26,22.48,25.98
113300,37-2000,70,14.05,10.14,11.42,17.14,19.07
113300,37-2010,70,14.05,10.14,11.42,17.14,19.07
113300,37-2011,60,14.68,10.18,11.76,17.46,19.24
113300,37-3000,90,21.89,13.35,17.49,25.03,28.5
113300,37-3010,90,21.89,13.35,17.49,25.03,28.5
113300,37-3013,**,22.04,13.89,17.99,25.03,28.34
113300,41-0000,80,20.23,10.17,12.46,34.11,65.58
113300,41-2000,40,12.19,10.04,10.21,19.35,23.07
113300,43-0000,3680,15.59,8.89,11.97,21.32,28.09
113300,43-1000,210,28.76,17.8,23.03,34.18,39.25
113300,43-1010,210,28.76,17.8,23.03,34.18,39.25
113300,43-1011,210,28.76,17.8,23.03,34.18,39.25
113300,43-3000,820,17.7,11.87,13.79,23.19,30.98
113300,43-3030,750,17.49,11.95,13.82,22.27,28.52
113300,43-3031,750,17.49,11.95,13.82,22.27,28.52
113300,43-3050,70,*,*,*,*,*
113300,43-3051,70,*,*,*,*,*
113300,43-5000,30,22.57,13.27,16.23,26.53,30.05
113300,43-6000,920,14.59,8.53,10.52,18.81,23.96
113300,43-6010,920,14.59,8.53,10.52,18.81,23.96
113300,43-6014,920,14.54,8.52,10.46,18.66,23.63
113300,43-9000,1670,14.19,8.63,10.23,19.49,24.44
113300,43-9060,1660,14.17,8.63,10.22,19.5,24.45
113300,43-9061,1660,14.17,8.63,10.22,19.5,24.45
113300,45-0000,29140,21.95,13.06,16.96,27.35,32.85
113300,45-1000,2030,29.44,16.93,22.02,38.77,48.74
113300,45-1010,2030,29.44,16.93,22.02,38.77,48.74
113300,45-1011,2030,29.44,16.93,22.02,38.77,48.74
