"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"California"	"06"	"2002"	"2002"	"Mar., 2002"	"2002/03"	106	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Apr., 2002"	"2002/04"	111	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"May, 2002"	"2002/05"	110	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Jun., 2002"	"2002/06"	108	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Jul., 2002"	"2002/07"	102	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Aug., 2002"	"2002/08"	105	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Sep., 2002"	"2002/09"	88	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Oct., 2002"	"2002/10"	107	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Nov., 2002"	"2002/11"	113	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Dec., 2002"	"2002/12"	105	Not Applicable	Not Applicable
	"Colorado"	"08"	"2002"	"2002"	"Jan., 2002"	"2002/01"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"2002"	"2002"	"Feb., 2002"	"2002/02"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"2002"	"2002"	"Mar., 2002"	"2002/03"	10	Not Applicable	Not Applicable
	"Colorado"	"08"	"2002"	"2002"	"Apr., 2002"	"2002/04"	10	Not Applicable	Not Applicable
	"Colorado"	"08"	"2002"	"2002"	"May, 2002"	"2002/05"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"2002"	"2002"	"Jun., 2002"	"2002/06"	20	Not Applicable	Not Applicable
	"Colorado"	"08"	"2002"	"2002"	"Jul., 2002"	"2002/07"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"2002"	"2002"	"Aug., 2002"	"2002/08"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"2002"	"2002"	"Sep., 2002"	"2002/09"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"2002"	"2002"	"Oct., 2002"	"2002/10"	10	Not Applicable	Not Applicable
	"Colorado"	"08"	"2002"	"2002"	"Nov., 2002"	"2002/11"	11	Not Applicable	Not Applicable
	"Colorado"	"08"	"2002"	"2002"	"Dec., 2002"	"2002/12"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2002"	"2002"	"Jan., 2002"	"2002/01"	14	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2002"	"2002"	"Feb., 2002"	"2002/02"	13	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2002"	"2002"	"Mar., 2002"	"2002/03"	14	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2002"	"2002"	"Apr., 2002"	"2002/04"	10	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2002"	"2002"	"May, 2002"	"2002/05"	11	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2002"	"2002"	"Jun., 2002"	"2002/06"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2002"	"2002"	"Jul., 2002"	"2002/07"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2002"	"2002"	"Aug., 2002"	"2002/08"	12	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2002"	"2002"	"Sep., 2002"	"2002/09"	16	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2002"	"2002"	"Oct., 2002"	"2002/10"	11	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2002"	"2002"	"Nov., 2002"	"2002/11"	13	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2002"	"2002"	"Dec., 2002"	"2002/12"	10	Not Applicable	Not Applicable
	"Delaware"	"10"	"2002"	"2002"	"Jan., 2002"	"2002/01"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2002"	"2002"	"Feb., 2002"	"2002/02"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2002"	"2002"	"Mar., 2002"	"2002/03"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2002"	"2002"	"Apr., 2002"	"2002/04"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2002"	"2002"	"May, 2002"	"2002/05"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2002"	"2002"	"Jun., 2002"	"2002/06"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2002"	"2002"	"Jul., 2002"	"2002/07"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2002"	"2002"	"Aug., 2002"	"2002/08"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2002"	"2002"	"Sep., 2002"	"2002/09"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2002"	"2002"	"Oct., 2002"	"2002/10"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2002"	"2002"	"Nov., 2002"	"2002/11"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2002"	"2002"	"Dec., 2002"	"2002/12"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2002"	"2002"	"Jan., 2002"	"2002/01"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2002"	"2002"	"Feb., 2002"	"2002/02"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2002"	"2002"	"Mar., 2002"	"2002/03"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2002"	"2002"	"Apr., 2002"	"2002/04"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2002"	"2002"	"May, 2002"	"2002/05"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2002"	"2002"	"Jun., 2002"	"2002/06"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2002"	"2002"	"Jul., 2002"	"2002/07"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2002"	"2002"	"Aug., 2002"	"2002/08"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2002"	"2002"	"Sep., 2002"	"2002/09"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2002"	"2002"	"Oct., 2002"	"2002/10"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2002"	"2002"	"Nov., 2002"	"2002/11"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2002"	"2002"	"Dec., 2002"	"2002/12"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"2002"	"2002"	"Jan., 2002"	"2002/01"	72	Not Applicable	Not Applicable
	"Florida"	"12"	"2002"	"2002"	"Feb., 2002"	"2002/02"	66	Not Applicable	Not Applicable
	"Florida"	"12"	"2002"	"2002"	"Mar., 2002"	"2002/03"	80	Not Applicable	Not Applicable
	"Florida"	"12"	"2002"	"2002"	"Apr., 2002"	"2002/04"	81	Not Applicable	Not Applicable
	"Florida"	"12"	"2002"	"2002"	"May, 2002"	"2002/05"	77	Not Applicable	Not Applicable
	"Florida"	"12"	"2002"	"2002"	"Jun., 2002"	"2002/06"	72	Not Applicable	Not Applicable
	"Florida"	"12"	"2002"	"2002"	"Jul., 2002"	"2002/07"	86	Not Applicable	Not Applicable
	"Florida"	"12"	"2002"	"2002"	"Aug., 2002"	"2002/08"	68	Not Applicable	Not Applicable
	"Florida"	"12"	"2002"	"2002"	"Sep., 2002"	"2002/09"	72	Not Applicable	Not Applicable
	"Florida"	"12"	"2002"	"2002"	"Oct., 2002"	"2002/10"	65	Not Applicable	Not Applicable
	"Florida"	"12"	"2002"	"2002"	"Nov., 2002"	"2002/11"	77	Not Applicable	Not Applicable
	"Florida"	"12"	"2002"	"2002"	"Dec., 2002"	"2002/12"	84	Not Applicable	Not Applicable
	"Georgia"	"13"	"2002"	"2002"	"Jan., 2002"	"2002/01"	17	Not Applicable	Not Applicable
	"Georgia"	"13"	"2002"	"2002"	"Feb., 2002"	"2002/02"	14	Not Applicable	Not Applicable
	"Georgia"	"13"	"2002"	"2002"	"Mar., 2002"	"2002/03"	16	Not Applicable	Not Applicable
	"Georgia"	"13"	"2002"	"2002"	"Apr., 2002"	"2002/04"	15	Not Applicable	Not Applicable
	"Georgia"	"13"	"2002"	"2002"	"May, 2002"	"2002/05"	14	Not Applicable	Not Applicable
	"Georgia"	"13"	"2002"	"2002"	"Jun., 2002"	"2002/06"	21	Not Applicable	Not Applicable
	"Georgia"	"13"	"2002"	"2002"	"Jul., 2002"	"2002/07"	16	Not Applicable	Not Applicable
	"Georgia"	"13"	"2002"	"2002"	"Aug., 2002"	"2002/08"	Suppressed	Not Applicable	Not Applicable
	"Georgia"	"13"	"2002"	"2002"	"Sep., 2002"	"2002/09"	11	Not Applicable	Not Applicable
	"Georgia"	"13"	"2002"	"2002"	"Oct., 2002"	"2002/10"	13	Not Applicable	Not Applicable
	"Georgia"	"13"	"2002"	"2002"	"Nov., 2002"	"2002/11"	16	Not Applicable	Not Applicable
	"Georgia"	"13"	"2002"	"2002"	"Dec., 2002"	"2002/12"	16	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2002"	"2002"	"Jan., 2002"	"2002/01"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2002"	"2002"	"Feb., 2002"	"2002/02"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2002"	"2002"	"Mar., 2002"	"2002/03"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2002"	"2002"	"Apr., 2002"	"2002/04"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2002"	"2002"	"May, 2002"	"2002/05"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2002"	"2002"	"Jun., 2002"	"2002/06"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2002"	"2002"	"Jul., 2002"	"2002/07"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2002"	"2002"	"Aug., 2002"	"2002/08"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2002"	"2002"	"Sep., 2002"	"2002/09"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2002"	"2002"	"Oct., 2002"	"2002/10"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2002"	"2002"	"Nov., 2002"	"2002/11"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2002"	"2002"	"Dec., 2002"	"2002/12"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2002"	"2002"	"Jan., 2002"	"2002/01"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2002"	"2002"	"Feb., 2002"	"2002/02"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2002"	"2002"	"Mar., 2002"	"2002/03"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2002"	"2002"	"Apr., 2002"	"2002/04"	0	Not Applicable	Not Applicable
	"Idaho"	"16"	"2002"	"2002"	"May, 2002"	"2002/05"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2002"	"2002"	"Jun., 2002"	"2002/06"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2002"	"2002"	"Jul., 2002"	"2002/07"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2002"	"2002"	"Aug., 2002"	"2002/08"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2002"	"2002"	"Sep., 2002"	"2002/09"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2002"	"2002"	"Oct., 2002"	"2002/10"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2002"	"2002"	"Nov., 2002"	"2002/11"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2002"	"2002"	"Dec., 2002"	"2002/12"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"2002"	"2002"	"Jan., 2002"	"2002/01"	18	Not Applicable	Not Applicable
	"Illinois"	"17"	"2002"	"2002"	"Feb., 2002"	"2002/02"	22	Not Applicable	Not Applicable
	"Illinois"	"17"	"2002"	"2002"	"Mar., 2002"	"2002/03"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"2002"	"2002"	"Apr., 2002"	"2002/04"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"2002"	"2002"	"May, 2002"	"2002/05"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"2002"	"2002"	"Jun., 2002"	"2002/06"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"2002"	"2002"	"Jul., 2002"	"2002/07"	24	Not Applicable	Not Applicable
	"Illinois"	"17"	"2002"	"2002"	"Aug., 2002"	"2002/08"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"2002"	"2002"	"Sep., 2002"	"2002/09"	27	Not Applicable	Not Applicable
	"Illinois"	"17"	"2002"	"2002"	"Oct., 2002"	"2002/10"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"2002"	"2002"	"Nov., 2002"	"2002/11"	25	Not Applicable	Not Applicable
	"Illinois"	"17"	"2002"	"2002"	"Dec., 2002"	"2002/12"	16	Not Applicable	Not Applicable
	"Indiana"	"18"	"2002"	"2002"	"Jan., 2002"	"2002/01"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2002"	"2002"	"Feb., 2002"	"2002/02"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2002"	"2002"	"Mar., 2002"	"2002/03"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2002"	"2002"	"Apr., 2002"	"2002/04"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2002"	"2002"	"May, 2002"	"2002/05"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2002"	"2002"	"Jun., 2002"	"2002/06"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2002"	"2002"	"Jul., 2002"	"2002/07"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2002"	"2002"	"Aug., 2002"	"2002/08"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2002"	"2002"	"Sep., 2002"	"2002/09"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2002"	"2002"	"Oct., 2002"	"2002/10"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2002"	"2002"	"Nov., 2002"	"2002/11"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2002"	"2002"	"Dec., 2002"	"2002/12"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2002"	"2002"	"Jan., 2002"	"2002/01"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2002"	"2002"	"Feb., 2002"	"2002/02"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2002"	"2002"	"Mar., 2002"	"2002/03"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2002"	"2002"	"Apr., 2002"	"2002/04"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2002"	"2002"	"May, 2002"	"2002/05"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2002"	"2002"	"Jun., 2002"	"2002/06"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2002"	"2002"	"Jul., 2002"	"2002/07"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2002"	"2002"	"Aug., 2002"	"2002/08"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"2002"	"2002"	"Sep., 2002"	"2002/09"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2002"	"2002"	"Oct., 2002"	"2002/10"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2002"	"2002"	"Nov., 2002"	"2002/11"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2002"	"2002"	"Dec., 2002"	"2002/12"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2002"	"2002"	"Jan., 2002"	"2002/01"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2002"	"2002"	"Feb., 2002"	"2002/02"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2002"	"2002"	"Mar., 2002"	"2002/03"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2002"	"2002"	"Apr., 2002"	"2002/04"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2002"	"2002"	"May, 2002"	"2002/05"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2002"	"2002"	"Jun., 2002"	"2002/06"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2002"	"2002"	"Jul., 2002"	"2002/07"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2002"	"2002"	"Aug., 2002"	"2002/08"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2002"	"2002"	"Sep., 2002"	"2002/09"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2002"	"2002"	"Oct., 2002"	"2002/10"	13	Not Applicable	Not Applicable
	"Kansas"	"20"	"2002"	"2002"	"Nov., 2002"	"2002/11"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2002"	"2002"	"Dec., 2002"	"2002/12"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2002"	"2002"	"Jan., 2002"	"2002/01"	17	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2002"	"2002"	"Feb., 2002"	"2002/02"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2002"	"2002"	"Mar., 2002"	"2002/03"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2002"	"2002"	"Apr., 2002"	"2002/04"	12	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2002"	"2002"	"May, 2002"	"2002/05"	13	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2002"	"2002"	"Jun., 2002"	"2002/06"	27	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2002"	"2002"	"Jul., 2002"	"2002/07"	16	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2002"	"2002"	"Aug., 2002"	"2002/08"	13	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2002"	"2002"	"Sep., 2002"	"2002/09"	13	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2002"	"2002"	"Oct., 2002"	"2002/10"	14	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2002"	"2002"	"Nov., 2002"	"2002/11"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2002"	"2002"	"Dec., 2002"	"2002/12"	14	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2002"	"2002"	"Jan., 2002"	"2002/01"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2002"	"2002"	"Feb., 2002"	"2002/02"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2002"	"2002"	"Mar., 2002"	"2002/03"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2002"	"2002"	"Apr., 2002"	"2002/04"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2002"	"2002"	"May, 2002"	"2002/05"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2002"	"2002"	"Jun., 2002"	"2002/06"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2002"	"2002"	"Jul., 2002"	"2002/07"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2002"	"2002"	"Aug., 2002"	"2002/08"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2002"	"2002"	"Sep., 2002"	"2002/09"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2002"	"2002"	"Oct., 2002"	"2002/10"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2002"	"2002"	"Nov., 2002"	"2002/11"	10	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2002"	"2002"	"Dec., 2002"	"2002/12"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2002"	"2002"	"Jan., 2002"	"2002/01"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2002"	"2002"	"Feb., 2002"	"2002/02"	12	Not Applicable	Not Applicable
	"Maine"	"23"	"2002"	"2002"	"Mar., 2002"	"2002/03"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2002"	"2002"	"Apr., 2002"	"2002/04"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2002"	"2002"	"May, 2002"	"2002/05"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2002"	"2002"	"Jun., 2002"	"2002/06"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2002"	"2002"	"Jul., 2002"	"2002/07"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2002"	"2002"	"Aug., 2002"	"2002/08"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2002"	"2002"	"Sep., 2002"	"2002/09"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2002"	"2002"	"Oct., 2002"	"2002/10"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2002"	"2002"	"Nov., 2002"	"2002/11"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2002"	"2002"	"Dec., 2002"	"2002/12"	Suppressed	Not Applicable	Not Applicable
	"Maryland"	"24"	"2002"	"2002"	"Jan., 2002"	"2002/01"	Suppressed	Not Applicable	Not Applicable
	"Maryland"	"24"	"2002"	"2002"	"Feb., 2002"	"2002/02"	Suppressed	Not Applicable	Not Applicable
	"Maryland"	"24"	"2002"	"2002"	"Mar., 2002"	"2002/03"	Suppressed	Not Applicable	Not Applicable
