"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alaska"	"02"	"2001"	"2001"	"May, 2001"	"2001/05"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2001"	"2001"	"Jun., 2001"	"2001/06"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2001"	"2001"	"Jul., 2001"	"2001/07"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2001"	"2001"	"Aug., 2001"	"2001/08"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2001"	"2001"	"Sep., 2001"	"2001/09"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"2001"	"2001"	"Oct., 2001"	"2001/10"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"2001"	"2001"	"Nov., 2001"	"2001/11"	0	Not Applicable	Not Applicable
	"Alaska"	"02"	"2001"	"2001"	"Dec., 2001"	"2001/12"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Jan., 2001"	"2001/01"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Feb., 2001"	"2001/02"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Mar., 2001"	"2001/03"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Apr., 2001"	"2001/04"	10	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"May, 2001"	"2001/05"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Jun., 2001"	"2001/06"	10	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Jul., 2001"	"2001/07"	16	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Aug., 2001"	"2001/08"	20	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Sep., 2001"	"2001/09"	15	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Oct., 2001"	"2001/10"	23	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Nov., 2001"	"2001/11"	12	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Dec., 2001"	"2001/12"	12	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2001"	"2001"	"Jan., 2001"	"2001/01"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2001"	"2001"	"Feb., 2001"	"2001/02"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2001"	"2001"	"Mar., 2001"	"2001/03"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2001"	"2001"	"Apr., 2001"	"2001/04"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2001"	"2001"	"May, 2001"	"2001/05"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2001"	"2001"	"Jun., 2001"	"2001/06"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2001"	"2001"	"Jul., 2001"	"2001/07"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2001"	"2001"	"Aug., 2001"	"2001/08"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2001"	"2001"	"Sep., 2001"	"2001/09"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2001"	"2001"	"Oct., 2001"	"2001/10"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2001"	"2001"	"Nov., 2001"	"2001/11"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2001"	"2001"	"Dec., 2001"	"2001/12"	Suppressed	Not Applicable	Not Applicable
	"California"	"06"	"2001"	"2001"	"Jan., 2001"	"2001/01"	20	Not Applicable	Not Applicable
	"California"	"06"	"2001"	"2001"	"Feb., 2001"	"2001/02"	21	Not Applicable	Not Applicable
	"California"	"06"	"2001"	"2001"	"Mar., 2001"	"2001/03"	33	Not Applicable	Not Applicable
	"California"	"06"	"2001"	"2001"	"Apr., 2001"	"2001/04"	31	Not Applicable	Not Applicable
	"California"	"06"	"2001"	"2001"	"May, 2001"	"2001/05"	30	Not Applicable	Not Applicable
	"California"	"06"	"2001"	"2001"	"Jun., 2001"	"2001/06"	40	Not Applicable	Not Applicable
	"California"	"06"	"2001"	"2001"	"Jul., 2001"	"2001/07"	46	Not Applicable	Not Applicable
	"California"	"06"	"2001"	"2001"	"Aug., 2001"	"2001/08"	54	Not Applicable	Not Applicable
	"California"	"06"	"2001"	"2001"	"Sep., 2001"	"2001/09"	48	Not Applicable	Not Applicable
	"California"	"06"	"2001"	"2001"	"Oct., 2001"	"2001/10"	46	Not Applicable	Not Applicable
	"California"	"06"	"2001"	"2001"	"Nov., 2001"	"2001/11"	43	Not Applicable	Not Applicable
	"California"	"06"	"2001"	"2001"	"Dec., 2001"	"2001/12"	45	Not Applicable	Not Applicable
	"Colorado"	"08"	"2001"	"2001"	"Jan., 2001"	"2001/01"	11	Not Applicable	Not Applicable
	"Colorado"	"08"	"2001"	"2001"	"Feb., 2001"	"2001/02"	10	Not Applicable	Not Applicable
	"Colorado"	"08"	"2001"	"2001"	"Mar., 2001"	"2001/03"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"2001"	"2001"	"Apr., 2001"	"2001/04"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"2001"	"2001"	"May, 2001"	"2001/05"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"2001"	"2001"	"Jun., 2001"	"2001/06"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"2001"	"2001"	"Jul., 2001"	"2001/07"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"2001"	"2001"	"Aug., 2001"	"2001/08"	10	Not Applicable	Not Applicable
	"Colorado"	"08"	"2001"	"2001"	"Sep., 2001"	"2001/09"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"2001"	"2001"	"Oct., 2001"	"2001/10"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"2001"	"2001"	"Nov., 2001"	"2001/11"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"2001"	"2001"	"Dec., 2001"	"2001/12"	14	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2001"	"2001"	"Jan., 2001"	"2001/01"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2001"	"2001"	"Feb., 2001"	"2001/02"	12	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2001"	"2001"	"Mar., 2001"	"2001/03"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2001"	"2001"	"Apr., 2001"	"2001/04"	19	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2001"	"2001"	"May, 2001"	"2001/05"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2001"	"2001"	"Jun., 2001"	"2001/06"	17	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2001"	"2001"	"Jul., 2001"	"2001/07"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2001"	"2001"	"Aug., 2001"	"2001/08"	16	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2001"	"2001"	"Sep., 2001"	"2001/09"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2001"	"2001"	"Oct., 2001"	"2001/10"	12	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2001"	"2001"	"Nov., 2001"	"2001/11"	12	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2001"	"2001"	"Dec., 2001"	"2001/12"	11	Not Applicable	Not Applicable
	"Delaware"	"10"	"2001"	"2001"	"Jan., 2001"	"2001/01"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2001"	"2001"	"Feb., 2001"	"2001/02"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2001"	"2001"	"Mar., 2001"	"2001/03"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2001"	"2001"	"Apr., 2001"	"2001/04"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2001"	"2001"	"May, 2001"	"2001/05"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2001"	"2001"	"Jun., 2001"	"2001/06"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2001"	"2001"	"Jul., 2001"	"2001/07"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2001"	"2001"	"Aug., 2001"	"2001/08"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2001"	"2001"	"Sep., 2001"	"2001/09"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2001"	"2001"	"Oct., 2001"	"2001/10"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2001"	"2001"	"Nov., 2001"	"2001/11"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2001"	"2001"	"Dec., 2001"	"2001/12"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2001"	"2001"	"Jan., 2001"	"2001/01"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2001"	"2001"	"Feb., 2001"	"2001/02"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2001"	"2001"	"Mar., 2001"	"2001/03"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2001"	"2001"	"Apr., 2001"	"2001/04"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2001"	"2001"	"May, 2001"	"2001/05"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2001"	"2001"	"Jun., 2001"	"2001/06"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2001"	"2001"	"Jul., 2001"	"2001/07"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2001"	"2001"	"Aug., 2001"	"2001/08"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2001"	"2001"	"Sep., 2001"	"2001/09"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2001"	"2001"	"Oct., 2001"	"2001/10"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2001"	"2001"	"Nov., 2001"	"2001/11"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2001"	"2001"	"Dec., 2001"	"2001/12"	0	Not Applicable	Not Applicable
	"Florida"	"12"	"2001"	"2001"	"Jan., 2001"	"2001/01"	71	Not Applicable	Not Applicable
	"Florida"	"12"	"2001"	"2001"	"Feb., 2001"	"2001/02"	70	Not Applicable	Not Applicable
	"Florida"	"12"	"2001"	"2001"	"Mar., 2001"	"2001/03"	49	Not Applicable	Not Applicable
	"Florida"	"12"	"2001"	"2001"	"Apr., 2001"	"2001/04"	62	Not Applicable	Not Applicable
	"Florida"	"12"	"2001"	"2001"	"May, 2001"	"2001/05"	67	Not Applicable	Not Applicable
	"Florida"	"12"	"2001"	"2001"	"Jun., 2001"	"2001/06"	64	Not Applicable	Not Applicable
	"Florida"	"12"	"2001"	"2001"	"Jul., 2001"	"2001/07"	72	Not Applicable	Not Applicable
	"Florida"	"12"	"2001"	"2001"	"Aug., 2001"	"2001/08"	75	Not Applicable	Not Applicable
	"Florida"	"12"	"2001"	"2001"	"Sep., 2001"	"2001/09"	72	Not Applicable	Not Applicable
	"Florida"	"12"	"2001"	"2001"	"Oct., 2001"	"2001/10"	55	Not Applicable	Not Applicable
	"Florida"	"12"	"2001"	"2001"	"Nov., 2001"	"2001/11"	72	Not Applicable	Not Applicable
	"Florida"	"12"	"2001"	"2001"	"Dec., 2001"	"2001/12"	72	Not Applicable	Not Applicable
	"Georgia"	"13"	"2001"	"2001"	"Jan., 2001"	"2001/01"	14	Not Applicable	Not Applicable
	"Georgia"	"13"	"2001"	"2001"	"Feb., 2001"	"2001/02"	14	Not Applicable	Not Applicable
	"Georgia"	"13"	"2001"	"2001"	"Mar., 2001"	"2001/03"	16	Not Applicable	Not Applicable
	"Georgia"	"13"	"2001"	"2001"	"Apr., 2001"	"2001/04"	12	Not Applicable	Not Applicable
	"Georgia"	"13"	"2001"	"2001"	"May, 2001"	"2001/05"	14	Not Applicable	Not Applicable
	"Georgia"	"13"	"2001"	"2001"	"Jun., 2001"	"2001/06"	Suppressed	Not Applicable	Not Applicable
	"Georgia"	"13"	"2001"	"2001"	"Jul., 2001"	"2001/07"	15	Not Applicable	Not Applicable
	"Georgia"	"13"	"2001"	"2001"	"Aug., 2001"	"2001/08"	13	Not Applicable	Not Applicable
	"Georgia"	"13"	"2001"	"2001"	"Sep., 2001"	"2001/09"	10	Not Applicable	Not Applicable
	"Georgia"	"13"	"2001"	"2001"	"Oct., 2001"	"2001/10"	12	Not Applicable	Not Applicable
	"Georgia"	"13"	"2001"	"2001"	"Nov., 2001"	"2001/11"	17	Not Applicable	Not Applicable
	"Georgia"	"13"	"2001"	"2001"	"Dec., 2001"	"2001/12"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2001"	"2001"	"Jan., 2001"	"2001/01"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2001"	"2001"	"Feb., 2001"	"2001/02"	0	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2001"	"2001"	"Mar., 2001"	"2001/03"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2001"	"2001"	"Apr., 2001"	"2001/04"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2001"	"2001"	"May, 2001"	"2001/05"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2001"	"2001"	"Jun., 2001"	"2001/06"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2001"	"2001"	"Jul., 2001"	"2001/07"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2001"	"2001"	"Aug., 2001"	"2001/08"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2001"	"2001"	"Sep., 2001"	"2001/09"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2001"	"2001"	"Oct., 2001"	"2001/10"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2001"	"2001"	"Nov., 2001"	"2001/11"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2001"	"2001"	"Dec., 2001"	"2001/12"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2001"	"2001"	"Jan., 2001"	"2001/01"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2001"	"2001"	"Feb., 2001"	"2001/02"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2001"	"2001"	"Mar., 2001"	"2001/03"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2001"	"2001"	"Apr., 2001"	"2001/04"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2001"	"2001"	"May, 2001"	"2001/05"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2001"	"2001"	"Jun., 2001"	"2001/06"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2001"	"2001"	"Jul., 2001"	"2001/07"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2001"	"2001"	"Aug., 2001"	"2001/08"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2001"	"2001"	"Sep., 2001"	"2001/09"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2001"	"2001"	"Oct., 2001"	"2001/10"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2001"	"2001"	"Nov., 2001"	"2001/11"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2001"	"2001"	"Dec., 2001"	"2001/12"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"2001"	"2001"	"Jan., 2001"	"2001/01"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"2001"	"2001"	"Feb., 2001"	"2001/02"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"2001"	"2001"	"Mar., 2001"	"2001/03"	14	Not Applicable	Not Applicable
	"Illinois"	"17"	"2001"	"2001"	"Apr., 2001"	"2001/04"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"2001"	"2001"	"May, 2001"	"2001/05"	24	Not Applicable	Not Applicable
	"Illinois"	"17"	"2001"	"2001"	"Jun., 2001"	"2001/06"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"2001"	"2001"	"Jul., 2001"	"2001/07"	21	Not Applicable	Not Applicable
	"Illinois"	"17"	"2001"	"2001"	"Aug., 2001"	"2001/08"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"2001"	"2001"	"Sep., 2001"	"2001/09"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"2001"	"2001"	"Oct., 2001"	"2001/10"	18	Not Applicable	Not Applicable
	"Illinois"	"17"	"2001"	"2001"	"Nov., 2001"	"2001/11"	18	Not Applicable	Not Applicable
	"Illinois"	"17"	"2001"	"2001"	"Dec., 2001"	"2001/12"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2001"	"2001"	"Jan., 2001"	"2001/01"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2001"	"2001"	"Feb., 2001"	"2001/02"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2001"	"2001"	"Mar., 2001"	"2001/03"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2001"	"2001"	"Apr., 2001"	"2001/04"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2001"	"2001"	"May, 2001"	"2001/05"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2001"	"2001"	"Jun., 2001"	"2001/06"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2001"	"2001"	"Jul., 2001"	"2001/07"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2001"	"2001"	"Aug., 2001"	"2001/08"	10	Not Applicable	Not Applicable
	"Indiana"	"18"	"2001"	"2001"	"Sep., 2001"	"2001/09"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2001"	"2001"	"Oct., 2001"	"2001/10"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2001"	"2001"	"Nov., 2001"	"2001/11"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2001"	"2001"	"Dec., 2001"	"2001/12"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2001"	"2001"	"Jan., 2001"	"2001/01"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2001"	"2001"	"Feb., 2001"	"2001/02"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2001"	"2001"	"Mar., 2001"	"2001/03"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2001"	"2001"	"Apr., 2001"	"2001/04"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2001"	"2001"	"May, 2001"	"2001/05"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2001"	"2001"	"Jun., 2001"	"2001/06"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2001"	"2001"	"Jul., 2001"	"2001/07"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"2001"	"2001"	"Aug., 2001"	"2001/08"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2001"	"2001"	"Sep., 2001"	"2001/09"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2001"	"2001"	"Oct., 2001"	"2001/10"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2001"	"2001"	"Nov., 2001"	"2001/11"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2001"	"2001"	"Dec., 2001"	"2001/12"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2001"	"2001"	"Jan., 2001"	"2001/01"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2001"	"2001"	"Feb., 2001"	"2001/02"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2001"	"2001"	"Mar., 2001"	"2001/03"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2001"	"2001"	"Apr., 2001"	"2001/04"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2001"	"2001"	"May, 2001"	"2001/05"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2001"	"2001"	"Jun., 2001"	"2001/06"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2001"	"2001"	"Jul., 2001"	"2001/07"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2001"	"2001"	"Aug., 2001"	"2001/08"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2001"	"2001"	"Sep., 2001"	"2001/09"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2001"	"2001"	"Oct., 2001"	"2001/10"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2001"	"2001"	"Nov., 2001"	"2001/11"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2001"	"2001"	"Dec., 2001"	"2001/12"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2001"	"2001"	"Jan., 2001"	"2001/01"	15	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2001"	"2001"	"Feb., 2001"	"2001/02"	12	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2001"	"2001"	"Mar., 2001"	"2001/03"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2001"	"2001"	"Apr., 2001"	"2001/04"	12	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2001"	"2001"	"May, 2001"	"2001/05"	15	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2001"	"2001"	"Jun., 2001"	"2001/06"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2001"	"2001"	"Jul., 2001"	"2001/07"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2001"	"2001"	"Aug., 2001"	"2001/08"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2001"	"2001"	"Sep., 2001"	"2001/09"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2001"	"2001"	"Oct., 2001"	"2001/10"	23	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2001"	"2001"	"Nov., 2001"	"2001/11"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2001"	"2001"	"Dec., 2001"	"2001/12"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2001"	"2001"	"Jan., 2001"	"2001/01"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2001"	"2001"	"Feb., 2001"	"2001/02"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2001"	"2001"	"Mar., 2001"	"2001/03"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2001"	"2001"	"Apr., 2001"	"2001/04"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2001"	"2001"	"May, 2001"	"2001/05"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2001"	"2001"	"Jun., 2001"	"2001/06"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2001"	"2001"	"Jul., 2001"	"2001/07"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2001"	"2001"	"Aug., 2001"	"2001/08"	0	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2001"	"2001"	"Sep., 2001"	"2001/09"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2001"	"2001"	"Oct., 2001"	"2001/10"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2001"	"2001"	"Nov., 2001"	"2001/11"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2001"	"2001"	"Dec., 2001"	"2001/12"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2001"	"2001"	"Jan., 2001"	"2001/01"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2001"	"2001"	"Feb., 2001"	"2001/02"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2001"	"2001"	"Mar., 2001"	"2001/03"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2001"	"2001"	"Apr., 2001"	"2001/04"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2001"	"2001"	"May, 2001"	"2001/05"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2001"	"2001"	"Jun., 2001"	"2001/06"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2001"	"2001"	"Jul., 2001"	"2001/07"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2001"	"2001"	"Aug., 2001"	"2001/08"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2001"	"2001"	"Sep., 2001"	"2001/09"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2001"	"2001"	"Oct., 2001"	"2001/10"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2001"	"2001"	"Nov., 2001"	"2001/11"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2001"	"2001"	"Dec., 2001"	"2001/12"	Suppressed	Not Applicable	Not Applicable
	"Maryland"	"24"	"2001"	"2001"	"Jan., 2001"	"2001/01"	Suppressed	Not Applicable	Not Applicable
	"Maryland"	"24"	"2001"	"2001"	"Feb., 2001"	"2001/02"	Suppressed	Not Applicable	Not Applicable
