"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Arkansas"	"05"	"2004"	"2004"	"Apr., 2004"	"2004/04"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2004"	"2004"	"May, 2004"	"2004/05"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2004"	"2004"	"Jun., 2004"	"2004/06"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2004"	"2004"	"Jul., 2004"	"2004/07"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2004"	"2004"	"Aug., 2004"	"2004/08"	15	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2004"	"2004"	"Sep., 2004"	"2004/09"	10	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2004"	"2004"	"Oct., 2004"	"2004/10"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2004"	"2004"	"Nov., 2004"	"2004/11"	13	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2004"	"2004"	"Dec., 2004"	"2004/12"	10	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jan., 2004"	"2004/01"	102	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Feb., 2004"	"2004/02"	109	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Mar., 2004"	"2004/03"	116	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Apr., 2004"	"2004/04"	108	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"May, 2004"	"2004/05"	101	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jun., 2004"	"2004/06"	92	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jul., 2004"	"2004/07"	112	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Aug., 2004"	"2004/08"	97	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Sep., 2004"	"2004/09"	102	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Oct., 2004"	"2004/10"	92	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Nov., 2004"	"2004/11"	80	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Dec., 2004"	"2004/12"	100	Not Applicable	Not Applicable
	"Colorado"	"08"	"2004"	"2004"	"Jan., 2004"	"2004/01"	10	Not Applicable	Not Applicable
	"Colorado"	"08"	"2004"	"2004"	"Feb., 2004"	"2004/02"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"2004"	"2004"	"Mar., 2004"	"2004/03"	13	Not Applicable	Not Applicable
	"Colorado"	"08"	"2004"	"2004"	"Apr., 2004"	"2004/04"	11	Not Applicable	Not Applicable
	"Colorado"	"08"	"2004"	"2004"	"May, 2004"	"2004/05"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"2004"	"2004"	"Jun., 2004"	"2004/06"	10	Not Applicable	Not Applicable
	"Colorado"	"08"	"2004"	"2004"	"Jul., 2004"	"2004/07"	11	Not Applicable	Not Applicable
	"Colorado"	"08"	"2004"	"2004"	"Aug., 2004"	"2004/08"	11	Not Applicable	Not Applicable
	"Colorado"	"08"	"2004"	"2004"	"Sep., 2004"	"2004/09"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"2004"	"2004"	"Oct., 2004"	"2004/10"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"2004"	"2004"	"Nov., 2004"	"2004/11"	18	Not Applicable	Not Applicable
	"Colorado"	"08"	"2004"	"2004"	"Dec., 2004"	"2004/12"	16	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2004"	"2004"	"Jan., 2004"	"2004/01"	16	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2004"	"2004"	"Feb., 2004"	"2004/02"	11	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2004"	"2004"	"Mar., 2004"	"2004/03"	15	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2004"	"2004"	"Apr., 2004"	"2004/04"	10	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2004"	"2004"	"May, 2004"	"2004/05"	16	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2004"	"2004"	"Jun., 2004"	"2004/06"	15	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2004"	"2004"	"Jul., 2004"	"2004/07"	14	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2004"	"2004"	"Aug., 2004"	"2004/08"	20	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2004"	"2004"	"Sep., 2004"	"2004/09"	10	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2004"	"2004"	"Oct., 2004"	"2004/10"	19	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2004"	"2004"	"Nov., 2004"	"2004/11"	11	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2004"	"2004"	"Dec., 2004"	"2004/12"	13	Not Applicable	Not Applicable
	"Delaware"	"10"	"2004"	"2004"	"Jan., 2004"	"2004/01"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2004"	"2004"	"Feb., 2004"	"2004/02"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2004"	"2004"	"Mar., 2004"	"2004/03"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2004"	"2004"	"Apr., 2004"	"2004/04"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2004"	"2004"	"May, 2004"	"2004/05"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2004"	"2004"	"Jun., 2004"	"2004/06"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"2004"	"2004"	"Jul., 2004"	"2004/07"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2004"	"2004"	"Aug., 2004"	"2004/08"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2004"	"2004"	"Sep., 2004"	"2004/09"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2004"	"2004"	"Oct., 2004"	"2004/10"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2004"	"2004"	"Nov., 2004"	"2004/11"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2004"	"2004"	"Dec., 2004"	"2004/12"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2004"	"2004"	"Jan., 2004"	"2004/01"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2004"	"2004"	"Feb., 2004"	"2004/02"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2004"	"2004"	"Mar., 2004"	"2004/03"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2004"	"2004"	"Apr., 2004"	"2004/04"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2004"	"2004"	"May, 2004"	"2004/05"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2004"	"2004"	"Jun., 2004"	"2004/06"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2004"	"2004"	"Jul., 2004"	"2004/07"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2004"	"2004"	"Aug., 2004"	"2004/08"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2004"	"2004"	"Sep., 2004"	"2004/09"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2004"	"2004"	"Oct., 2004"	"2004/10"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2004"	"2004"	"Nov., 2004"	"2004/11"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2004"	"2004"	"Dec., 2004"	"2004/12"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"2004"	"2004"	"Jan., 2004"	"2004/01"	98	Not Applicable	Not Applicable
	"Florida"	"12"	"2004"	"2004"	"Feb., 2004"	"2004/02"	93	Not Applicable	Not Applicable
	"Florida"	"12"	"2004"	"2004"	"Mar., 2004"	"2004/03"	118	Not Applicable	Not Applicable
	"Florida"	"12"	"2004"	"2004"	"Apr., 2004"	"2004/04"	95	Not Applicable	Not Applicable
	"Florida"	"12"	"2004"	"2004"	"May, 2004"	"2004/05"	109	Not Applicable	Not Applicable
	"Florida"	"12"	"2004"	"2004"	"Jun., 2004"	"2004/06"	108	Not Applicable	Not Applicable
	"Florida"	"12"	"2004"	"2004"	"Jul., 2004"	"2004/07"	85	Not Applicable	Not Applicable
	"Florida"	"12"	"2004"	"2004"	"Aug., 2004"	"2004/08"	88	Not Applicable	Not Applicable
	"Florida"	"12"	"2004"	"2004"	"Sep., 2004"	"2004/09"	85	Not Applicable	Not Applicable
	"Florida"	"12"	"2004"	"2004"	"Oct., 2004"	"2004/10"	98	Not Applicable	Not Applicable
	"Florida"	"12"	"2004"	"2004"	"Nov., 2004"	"2004/11"	80	Not Applicable	Not Applicable
	"Florida"	"12"	"2004"	"2004"	"Dec., 2004"	"2004/12"	89	Not Applicable	Not Applicable
	"Georgia"	"13"	"2004"	"2004"	"Jan., 2004"	"2004/01"	19	Not Applicable	Not Applicable
	"Georgia"	"13"	"2004"	"2004"	"Feb., 2004"	"2004/02"	12	Not Applicable	Not Applicable
	"Georgia"	"13"	"2004"	"2004"	"Mar., 2004"	"2004/03"	17	Not Applicable	Not Applicable
	"Georgia"	"13"	"2004"	"2004"	"Apr., 2004"	"2004/04"	16	Not Applicable	Not Applicable
	"Georgia"	"13"	"2004"	"2004"	"May, 2004"	"2004/05"	29	Not Applicable	Not Applicable
	"Georgia"	"13"	"2004"	"2004"	"Jun., 2004"	"2004/06"	21	Not Applicable	Not Applicable
	"Georgia"	"13"	"2004"	"2004"	"Jul., 2004"	"2004/07"	15	Not Applicable	Not Applicable
	"Georgia"	"13"	"2004"	"2004"	"Aug., 2004"	"2004/08"	19	Not Applicable	Not Applicable
	"Georgia"	"13"	"2004"	"2004"	"Sep., 2004"	"2004/09"	16	Not Applicable	Not Applicable
	"Georgia"	"13"	"2004"	"2004"	"Oct., 2004"	"2004/10"	23	Not Applicable	Not Applicable
	"Georgia"	"13"	"2004"	"2004"	"Nov., 2004"	"2004/11"	19	Not Applicable	Not Applicable
	"Georgia"	"13"	"2004"	"2004"	"Dec., 2004"	"2004/12"	19	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2004"	"2004"	"Jan., 2004"	"2004/01"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2004"	"2004"	"Feb., 2004"	"2004/02"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2004"	"2004"	"Mar., 2004"	"2004/03"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2004"	"2004"	"Apr., 2004"	"2004/04"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2004"	"2004"	"May, 2004"	"2004/05"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2004"	"2004"	"Jun., 2004"	"2004/06"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2004"	"2004"	"Jul., 2004"	"2004/07"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2004"	"2004"	"Aug., 2004"	"2004/08"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2004"	"2004"	"Sep., 2004"	"2004/09"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2004"	"2004"	"Oct., 2004"	"2004/10"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2004"	"2004"	"Nov., 2004"	"2004/11"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2004"	"2004"	"Dec., 2004"	"2004/12"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2004"	"2004"	"Jan., 2004"	"2004/01"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2004"	"2004"	"Feb., 2004"	"2004/02"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2004"	"2004"	"Mar., 2004"	"2004/03"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2004"	"2004"	"Apr., 2004"	"2004/04"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2004"	"2004"	"May, 2004"	"2004/05"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2004"	"2004"	"Jun., 2004"	"2004/06"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2004"	"2004"	"Jul., 2004"	"2004/07"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2004"	"2004"	"Aug., 2004"	"2004/08"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2004"	"2004"	"Sep., 2004"	"2004/09"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2004"	"2004"	"Oct., 2004"	"2004/10"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2004"	"2004"	"Nov., 2004"	"2004/11"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2004"	"2004"	"Dec., 2004"	"2004/12"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"2004"	"2004"	"Jan., 2004"	"2004/01"	24	Not Applicable	Not Applicable
	"Illinois"	"17"	"2004"	"2004"	"Feb., 2004"	"2004/02"	24	Not Applicable	Not Applicable
	"Illinois"	"17"	"2004"	"2004"	"Mar., 2004"	"2004/03"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"2004"	"2004"	"Apr., 2004"	"2004/04"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"2004"	"2004"	"May, 2004"	"2004/05"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"2004"	"2004"	"Jun., 2004"	"2004/06"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"2004"	"2004"	"Jul., 2004"	"2004/07"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"2004"	"2004"	"Aug., 2004"	"2004/08"	16	Not Applicable	Not Applicable
	"Illinois"	"17"	"2004"	"2004"	"Sep., 2004"	"2004/09"	16	Not Applicable	Not Applicable
	"Illinois"	"17"	"2004"	"2004"	"Oct., 2004"	"2004/10"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"2004"	"2004"	"Nov., 2004"	"2004/11"	21	Not Applicable	Not Applicable
	"Illinois"	"17"	"2004"	"2004"	"Dec., 2004"	"2004/12"	22	Not Applicable	Not Applicable
	"Indiana"	"18"	"2004"	"2004"	"Jan., 2004"	"2004/01"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2004"	"2004"	"Feb., 2004"	"2004/02"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2004"	"2004"	"Mar., 2004"	"2004/03"	11	Not Applicable	Not Applicable
	"Indiana"	"18"	"2004"	"2004"	"Apr., 2004"	"2004/04"	15	Not Applicable	Not Applicable
	"Indiana"	"18"	"2004"	"2004"	"May, 2004"	"2004/05"	15	Not Applicable	Not Applicable
	"Indiana"	"18"	"2004"	"2004"	"Jun., 2004"	"2004/06"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2004"	"2004"	"Jul., 2004"	"2004/07"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2004"	"2004"	"Aug., 2004"	"2004/08"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2004"	"2004"	"Sep., 2004"	"2004/09"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2004"	"2004"	"Oct., 2004"	"2004/10"	13	Not Applicable	Not Applicable
	"Indiana"	"18"	"2004"	"2004"	"Nov., 2004"	"2004/11"	10	Not Applicable	Not Applicable
	"Indiana"	"18"	"2004"	"2004"	"Dec., 2004"	"2004/12"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2004"	"2004"	"Jan., 2004"	"2004/01"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2004"	"2004"	"Feb., 2004"	"2004/02"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2004"	"2004"	"Mar., 2004"	"2004/03"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2004"	"2004"	"Apr., 2004"	"2004/04"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2004"	"2004"	"May, 2004"	"2004/05"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2004"	"2004"	"Jun., 2004"	"2004/06"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2004"	"2004"	"Jul., 2004"	"2004/07"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2004"	"2004"	"Aug., 2004"	"2004/08"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2004"	"2004"	"Sep., 2004"	"2004/09"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2004"	"2004"	"Oct., 2004"	"2004/10"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2004"	"2004"	"Nov., 2004"	"2004/11"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2004"	"2004"	"Dec., 2004"	"2004/12"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2004"	"2004"	"Jan., 2004"	"2004/01"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"2004"	"2004"	"Feb., 2004"	"2004/02"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2004"	"2004"	"Mar., 2004"	"2004/03"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2004"	"2004"	"Apr., 2004"	"2004/04"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2004"	"2004"	"May, 2004"	"2004/05"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2004"	"2004"	"Jun., 2004"	"2004/06"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"2004"	"2004"	"Jul., 2004"	"2004/07"	10	Not Applicable	Not Applicable
	"Kansas"	"20"	"2004"	"2004"	"Aug., 2004"	"2004/08"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2004"	"2004"	"Sep., 2004"	"2004/09"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2004"	"2004"	"Oct., 2004"	"2004/10"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"2004"	"2004"	"Nov., 2004"	"2004/11"	12	Not Applicable	Not Applicable
	"Kansas"	"20"	"2004"	"2004"	"Dec., 2004"	"2004/12"	10	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2004"	"2004"	"Jan., 2004"	"2004/01"	23	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2004"	"2004"	"Feb., 2004"	"2004/02"	13	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2004"	"2004"	"Mar., 2004"	"2004/03"	15	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2004"	"2004"	"Apr., 2004"	"2004/04"	18	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2004"	"2004"	"May, 2004"	"2004/05"	21	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2004"	"2004"	"Jun., 2004"	"2004/06"	16	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2004"	"2004"	"Jul., 2004"	"2004/07"	17	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2004"	"2004"	"Aug., 2004"	"2004/08"	18	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2004"	"2004"	"Sep., 2004"	"2004/09"	20	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2004"	"2004"	"Oct., 2004"	"2004/10"	12	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2004"	"2004"	"Nov., 2004"	"2004/11"	17	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2004"	"2004"	"Dec., 2004"	"2004/12"	16	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2004"	"2004"	"Jan., 2004"	"2004/01"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2004"	"2004"	"Feb., 2004"	"2004/02"	12	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2004"	"2004"	"Mar., 2004"	"2004/03"	14	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2004"	"2004"	"Apr., 2004"	"2004/04"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2004"	"2004"	"May, 2004"	"2004/05"	18	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2004"	"2004"	"Jun., 2004"	"2004/06"	10	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2004"	"2004"	"Jul., 2004"	"2004/07"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2004"	"2004"	"Aug., 2004"	"2004/08"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2004"	"2004"	"Sep., 2004"	"2004/09"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2004"	"2004"	"Oct., 2004"	"2004/10"	13	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2004"	"2004"	"Nov., 2004"	"2004/11"	12	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2004"	"2004"	"Dec., 2004"	"2004/12"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2004"	"2004"	"Jan., 2004"	"2004/01"	13	Not Applicable	Not Applicable
	"Maine"	"23"	"2004"	"2004"	"Feb., 2004"	"2004/02"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2004"	"2004"	"Mar., 2004"	"2004/03"	10	Not Applicable	Not Applicable
	"Maine"	"23"	"2004"	"2004"	"Apr., 2004"	"2004/04"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2004"	"2004"	"May, 2004"	"2004/05"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2004"	"2004"	"Jun., 2004"	"2004/06"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2004"	"2004"	"Jul., 2004"	"2004/07"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2004"	"2004"	"Aug., 2004"	"2004/08"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2004"	"2004"	"Sep., 2004"	"2004/09"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2004"	"2004"	"Oct., 2004"	"2004/10"	12	Not Applicable	Not Applicable
	"Maine"	"23"	"2004"	"2004"	"Nov., 2004"	"2004/11"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2004"	"2004"	"Dec., 2004"	"2004/12"	Suppressed	Not Applicable	Not Applicable
	"Maryland"	"24"	"2004"	"2004"	"Jan., 2004"	"2004/01"	Suppressed	Not Applicable	Not Applicable
	"Maryland"	"24"	"2004"	"2004"	"Feb., 2004"	"2004/02"	Suppressed	Not Applicable	Not Applicable
	"Maryland"	"24"	"2004"	"2004"	"Mar., 2004"	"2004/03"	18	Not Applicable	Not Applicable
	"Maryland"	"24"	"2004"	"2004"	"Apr., 2004"	"2004/04"	22	Not Applicable	Not Applicable
