"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"2007"	"2007"	"Apr., 2007"	"2007/04"	30	Not Applicable	Not Applicable
	"Arizona"	"04"	"2007"	"2007"	"May, 2007"	"2007/05"	23	Not Applicable	Not Applicable
	"Arizona"	"04"	"2007"	"2007"	"Jun., 2007"	"2007/06"	29	Not Applicable	Not Applicable
	"Arizona"	"04"	"2007"	"2007"	"Jul., 2007"	"2007/07"	34	Not Applicable	Not Applicable
	"Arizona"	"04"	"2007"	"2007"	"Aug., 2007"	"2007/08"	46	Not Applicable	Not Applicable
	"Arizona"	"04"	"2007"	"2007"	"Sep., 2007"	"2007/09"	23	Not Applicable	Not Applicable
	"Arizona"	"04"	"2007"	"2007"	"Oct., 2007"	"2007/10"	34	Not Applicable	Not Applicable
	"Arizona"	"04"	"2007"	"2007"	"Nov., 2007"	"2007/11"	24	Not Applicable	Not Applicable
	"Arizona"	"04"	"2007"	"2007"	"Dec., 2007"	"2007/12"	31	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2007"	"2007"	"Jan., 2007"	"2007/01"	15	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2007"	"2007"	"Feb., 2007"	"2007/02"	10	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2007"	"2007"	"Mar., 2007"	"2007/03"	10	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2007"	"2007"	"Apr., 2007"	"2007/04"	12	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2007"	"2007"	"May, 2007"	"2007/05"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2007"	"2007"	"Jun., 2007"	"2007/06"	21	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2007"	"2007"	"Jul., 2007"	"2007/07"	11	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2007"	"2007"	"Aug., 2007"	"2007/08"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2007"	"2007"	"Sep., 2007"	"2007/09"	10	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2007"	"2007"	"Oct., 2007"	"2007/10"	17	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2007"	"2007"	"Nov., 2007"	"2007/11"	12	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2007"	"2007"	"Dec., 2007"	"2007/12"	Suppressed	Not Applicable	Not Applicable
	"California"	"06"	"2007"	"2007"	"Jan., 2007"	"2007/01"	122	Not Applicable	Not Applicable
	"California"	"06"	"2007"	"2007"	"Feb., 2007"	"2007/02"	101	Not Applicable	Not Applicable
	"California"	"06"	"2007"	"2007"	"Mar., 2007"	"2007/03"	143	Not Applicable	Not Applicable
	"California"	"06"	"2007"	"2007"	"Apr., 2007"	"2007/04"	116	Not Applicable	Not Applicable
	"California"	"06"	"2007"	"2007"	"May, 2007"	"2007/05"	120	Not Applicable	Not Applicable
	"California"	"06"	"2007"	"2007"	"Jun., 2007"	"2007/06"	134	Not Applicable	Not Applicable
	"California"	"06"	"2007"	"2007"	"Jul., 2007"	"2007/07"	112	Not Applicable	Not Applicable
	"California"	"06"	"2007"	"2007"	"Aug., 2007"	"2007/08"	133	Not Applicable	Not Applicable
	"California"	"06"	"2007"	"2007"	"Sep., 2007"	"2007/09"	104	Not Applicable	Not Applicable
	"California"	"06"	"2007"	"2007"	"Oct., 2007"	"2007/10"	119	Not Applicable	Not Applicable
	"California"	"06"	"2007"	"2007"	"Nov., 2007"	"2007/11"	125	Not Applicable	Not Applicable
	"California"	"06"	"2007"	"2007"	"Dec., 2007"	"2007/12"	135	Not Applicable	Not Applicable
	"Colorado"	"08"	"2007"	"2007"	"Jan., 2007"	"2007/01"	29	Not Applicable	Not Applicable
	"Colorado"	"08"	"2007"	"2007"	"Feb., 2007"	"2007/02"	27	Not Applicable	Not Applicable
	"Colorado"	"08"	"2007"	"2007"	"Mar., 2007"	"2007/03"	30	Not Applicable	Not Applicable
	"Colorado"	"08"	"2007"	"2007"	"Apr., 2007"	"2007/04"	19	Not Applicable	Not Applicable
	"Colorado"	"08"	"2007"	"2007"	"May, 2007"	"2007/05"	23	Not Applicable	Not Applicable
	"Colorado"	"08"	"2007"	"2007"	"Jun., 2007"	"2007/06"	34	Not Applicable	Not Applicable
	"Colorado"	"08"	"2007"	"2007"	"Jul., 2007"	"2007/07"	21	Not Applicable	Not Applicable
	"Colorado"	"08"	"2007"	"2007"	"Aug., 2007"	"2007/08"	24	Not Applicable	Not Applicable
	"Colorado"	"08"	"2007"	"2007"	"Sep., 2007"	"2007/09"	26	Not Applicable	Not Applicable
	"Colorado"	"08"	"2007"	"2007"	"Oct., 2007"	"2007/10"	29	Not Applicable	Not Applicable
	"Colorado"	"08"	"2007"	"2007"	"Nov., 2007"	"2007/11"	21	Not Applicable	Not Applicable
	"Colorado"	"08"	"2007"	"2007"	"Dec., 2007"	"2007/12"	26	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2007"	"2007"	"Jan., 2007"	"2007/01"	19	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2007"	"2007"	"Feb., 2007"	"2007/02"	16	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2007"	"2007"	"Mar., 2007"	"2007/03"	19	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2007"	"2007"	"Apr., 2007"	"2007/04"	19	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2007"	"2007"	"May, 2007"	"2007/05"	21	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2007"	"2007"	"Jun., 2007"	"2007/06"	25	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2007"	"2007"	"Jul., 2007"	"2007/07"	14	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2007"	"2007"	"Aug., 2007"	"2007/08"	13	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2007"	"2007"	"Sep., 2007"	"2007/09"	18	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2007"	"2007"	"Oct., 2007"	"2007/10"	19	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2007"	"2007"	"Nov., 2007"	"2007/11"	16	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2007"	"2007"	"Dec., 2007"	"2007/12"	14	Not Applicable	Not Applicable
	"Delaware"	"10"	"2007"	"2007"	"Jan., 2007"	"2007/01"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2007"	"2007"	"Feb., 2007"	"2007/02"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2007"	"2007"	"Mar., 2007"	"2007/03"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2007"	"2007"	"Apr., 2007"	"2007/04"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2007"	"2007"	"May, 2007"	"2007/05"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2007"	"2007"	"Jun., 2007"	"2007/06"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"2007"	"2007"	"Jul., 2007"	"2007/07"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2007"	"2007"	"Aug., 2007"	"2007/08"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2007"	"2007"	"Sep., 2007"	"2007/09"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2007"	"2007"	"Oct., 2007"	"2007/10"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2007"	"2007"	"Nov., 2007"	"2007/11"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"2007"	"2007"	"Dec., 2007"	"2007/12"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2007"	"2007"	"Jan., 2007"	"2007/01"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2007"	"2007"	"Feb., 2007"	"2007/02"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2007"	"2007"	"Mar., 2007"	"2007/03"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2007"	"2007"	"Apr., 2007"	"2007/04"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2007"	"2007"	"May, 2007"	"2007/05"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2007"	"2007"	"Jun., 2007"	"2007/06"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2007"	"2007"	"Jul., 2007"	"2007/07"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2007"	"2007"	"Aug., 2007"	"2007/08"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2007"	"2007"	"Sep., 2007"	"2007/09"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2007"	"2007"	"Oct., 2007"	"2007/10"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2007"	"2007"	"Nov., 2007"	"2007/11"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2007"	"2007"	"Dec., 2007"	"2007/12"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"2007"	"2007"	"Jan., 2007"	"2007/01"	101	Not Applicable	Not Applicable
	"Florida"	"12"	"2007"	"2007"	"Feb., 2007"	"2007/02"	103	Not Applicable	Not Applicable
	"Florida"	"12"	"2007"	"2007"	"Mar., 2007"	"2007/03"	147	Not Applicable	Not Applicable
	"Florida"	"12"	"2007"	"2007"	"Apr., 2007"	"2007/04"	107	Not Applicable	Not Applicable
	"Florida"	"12"	"2007"	"2007"	"May, 2007"	"2007/05"	133	Not Applicable	Not Applicable
	"Florida"	"12"	"2007"	"2007"	"Jun., 2007"	"2007/06"	105	Not Applicable	Not Applicable
	"Florida"	"12"	"2007"	"2007"	"Jul., 2007"	"2007/07"	87	Not Applicable	Not Applicable
	"Florida"	"12"	"2007"	"2007"	"Aug., 2007"	"2007/08"	131	Not Applicable	Not Applicable
	"Florida"	"12"	"2007"	"2007"	"Sep., 2007"	"2007/09"	116	Not Applicable	Not Applicable
	"Florida"	"12"	"2007"	"2007"	"Oct., 2007"	"2007/10"	130	Not Applicable	Not Applicable
	"Florida"	"12"	"2007"	"2007"	"Nov., 2007"	"2007/11"	108	Not Applicable	Not Applicable
	"Florida"	"12"	"2007"	"2007"	"Dec., 2007"	"2007/12"	126	Not Applicable	Not Applicable
	"Georgia"	"13"	"2007"	"2007"	"Jan., 2007"	"2007/01"	30	Not Applicable	Not Applicable
	"Georgia"	"13"	"2007"	"2007"	"Feb., 2007"	"2007/02"	26	Not Applicable	Not Applicable
	"Georgia"	"13"	"2007"	"2007"	"Mar., 2007"	"2007/03"	27	Not Applicable	Not Applicable
	"Georgia"	"13"	"2007"	"2007"	"Apr., 2007"	"2007/04"	34	Not Applicable	Not Applicable
	"Georgia"	"13"	"2007"	"2007"	"May, 2007"	"2007/05"	27	Not Applicable	Not Applicable
	"Georgia"	"13"	"2007"	"2007"	"Jun., 2007"	"2007/06"	22	Not Applicable	Not Applicable
	"Georgia"	"13"	"2007"	"2007"	"Jul., 2007"	"2007/07"	25	Not Applicable	Not Applicable
	"Georgia"	"13"	"2007"	"2007"	"Aug., 2007"	"2007/08"	31	Not Applicable	Not Applicable
	"Georgia"	"13"	"2007"	"2007"	"Sep., 2007"	"2007/09"	28	Not Applicable	Not Applicable
	"Georgia"	"13"	"2007"	"2007"	"Oct., 2007"	"2007/10"	22	Not Applicable	Not Applicable
	"Georgia"	"13"	"2007"	"2007"	"Nov., 2007"	"2007/11"	39	Not Applicable	Not Applicable
	"Georgia"	"13"	"2007"	"2007"	"Dec., 2007"	"2007/12"	47	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2007"	"2007"	"Jan., 2007"	"2007/01"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2007"	"2007"	"Feb., 2007"	"2007/02"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2007"	"2007"	"Mar., 2007"	"2007/03"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2007"	"2007"	"Apr., 2007"	"2007/04"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2007"	"2007"	"May, 2007"	"2007/05"	14	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2007"	"2007"	"Jun., 2007"	"2007/06"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2007"	"2007"	"Jul., 2007"	"2007/07"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2007"	"2007"	"Aug., 2007"	"2007/08"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2007"	"2007"	"Sep., 2007"	"2007/09"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2007"	"2007"	"Oct., 2007"	"2007/10"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2007"	"2007"	"Nov., 2007"	"2007/11"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2007"	"2007"	"Dec., 2007"	"2007/12"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2007"	"2007"	"Jan., 2007"	"2007/01"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2007"	"2007"	"Feb., 2007"	"2007/02"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2007"	"2007"	"Mar., 2007"	"2007/03"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2007"	"2007"	"Apr., 2007"	"2007/04"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2007"	"2007"	"May, 2007"	"2007/05"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2007"	"2007"	"Jun., 2007"	"2007/06"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2007"	"2007"	"Jul., 2007"	"2007/07"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2007"	"2007"	"Aug., 2007"	"2007/08"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2007"	"2007"	"Sep., 2007"	"2007/09"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2007"	"2007"	"Oct., 2007"	"2007/10"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"2007"	"2007"	"Nov., 2007"	"2007/11"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"2007"	"2007"	"Dec., 2007"	"2007/12"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"2007"	"2007"	"Jan., 2007"	"2007/01"	30	Not Applicable	Not Applicable
	"Illinois"	"17"	"2007"	"2007"	"Feb., 2007"	"2007/02"	19	Not Applicable	Not Applicable
	"Illinois"	"17"	"2007"	"2007"	"Mar., 2007"	"2007/03"	40	Not Applicable	Not Applicable
	"Illinois"	"17"	"2007"	"2007"	"Apr., 2007"	"2007/04"	33	Not Applicable	Not Applicable
	"Illinois"	"17"	"2007"	"2007"	"May, 2007"	"2007/05"	23	Not Applicable	Not Applicable
	"Illinois"	"17"	"2007"	"2007"	"Jun., 2007"	"2007/06"	27	Not Applicable	Not Applicable
	"Illinois"	"17"	"2007"	"2007"	"Jul., 2007"	"2007/07"	27	Not Applicable	Not Applicable
	"Illinois"	"17"	"2007"	"2007"	"Aug., 2007"	"2007/08"	27	Not Applicable	Not Applicable
	"Illinois"	"17"	"2007"	"2007"	"Sep., 2007"	"2007/09"	36	Not Applicable	Not Applicable
	"Illinois"	"17"	"2007"	"2007"	"Oct., 2007"	"2007/10"	22	Not Applicable	Not Applicable
	"Illinois"	"17"	"2007"	"2007"	"Nov., 2007"	"2007/11"	40	Not Applicable	Not Applicable
	"Illinois"	"17"	"2007"	"2007"	"Dec., 2007"	"2007/12"	51	Not Applicable	Not Applicable
	"Indiana"	"18"	"2007"	"2007"	"Jan., 2007"	"2007/01"	17	Not Applicable	Not Applicable
	"Indiana"	"18"	"2007"	"2007"	"Feb., 2007"	"2007/02"	19	Not Applicable	Not Applicable
	"Indiana"	"18"	"2007"	"2007"	"Mar., 2007"	"2007/03"	20	Not Applicable	Not Applicable
	"Indiana"	"18"	"2007"	"2007"	"Apr., 2007"	"2007/04"	17	Not Applicable	Not Applicable
	"Indiana"	"18"	"2007"	"2007"	"May, 2007"	"2007/05"	11	Not Applicable	Not Applicable
	"Indiana"	"18"	"2007"	"2007"	"Jun., 2007"	"2007/06"	19	Not Applicable	Not Applicable
	"Indiana"	"18"	"2007"	"2007"	"Jul., 2007"	"2007/07"	15	Not Applicable	Not Applicable
	"Indiana"	"18"	"2007"	"2007"	"Aug., 2007"	"2007/08"	23	Not Applicable	Not Applicable
	"Indiana"	"18"	"2007"	"2007"	"Sep., 2007"	"2007/09"	16	Not Applicable	Not Applicable
	"Indiana"	"18"	"2007"	"2007"	"Oct., 2007"	"2007/10"	20	Not Applicable	Not Applicable
	"Indiana"	"18"	"2007"	"2007"	"Nov., 2007"	"2007/11"	17	Not Applicable	Not Applicable
	"Indiana"	"18"	"2007"	"2007"	"Dec., 2007"	"2007/12"	18	Not Applicable	Not Applicable
	"Iowa"	"19"	"2007"	"2007"	"Jan., 2007"	"2007/01"	10	Not Applicable	Not Applicable
	"Iowa"	"19"	"2007"	"2007"	"Feb., 2007"	"2007/02"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2007"	"2007"	"Mar., 2007"	"2007/03"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2007"	"2007"	"Apr., 2007"	"2007/04"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2007"	"2007"	"May, 2007"	"2007/05"	10	Not Applicable	Not Applicable
	"Iowa"	"19"	"2007"	"2007"	"Jun., 2007"	"2007/06"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2007"	"2007"	"Jul., 2007"	"2007/07"	10	Not Applicable	Not Applicable
	"Iowa"	"19"	"2007"	"2007"	"Aug., 2007"	"2007/08"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2007"	"2007"	"Sep., 2007"	"2007/09"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2007"	"2007"	"Oct., 2007"	"2007/10"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2007"	"2007"	"Nov., 2007"	"2007/11"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2007"	"2007"	"Dec., 2007"	"2007/12"	13	Not Applicable	Not Applicable
	"Kansas"	"20"	"2007"	"2007"	"Jan., 2007"	"2007/01"	10	Not Applicable	Not Applicable
	"Kansas"	"20"	"2007"	"2007"	"Feb., 2007"	"2007/02"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2007"	"2007"	"Mar., 2007"	"2007/03"	13	Not Applicable	Not Applicable
	"Kansas"	"20"	"2007"	"2007"	"Apr., 2007"	"2007/04"	10	Not Applicable	Not Applicable
	"Kansas"	"20"	"2007"	"2007"	"May, 2007"	"2007/05"	14	Not Applicable	Not Applicable
	"Kansas"	"20"	"2007"	"2007"	"Jun., 2007"	"2007/06"	11	Not Applicable	Not Applicable
	"Kansas"	"20"	"2007"	"2007"	"Jul., 2007"	"2007/07"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2007"	"2007"	"Aug., 2007"	"2007/08"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2007"	"2007"	"Sep., 2007"	"2007/09"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2007"	"2007"	"Oct., 2007"	"2007/10"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2007"	"2007"	"Nov., 2007"	"2007/11"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"2007"	"2007"	"Dec., 2007"	"2007/12"	12	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2007"	"2007"	"Jan., 2007"	"2007/01"	25	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2007"	"2007"	"Feb., 2007"	"2007/02"	26	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2007"	"2007"	"Mar., 2007"	"2007/03"	24	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2007"	"2007"	"Apr., 2007"	"2007/04"	32	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2007"	"2007"	"May, 2007"	"2007/05"	31	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2007"	"2007"	"Jun., 2007"	"2007/06"	31	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2007"	"2007"	"Jul., 2007"	"2007/07"	29	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2007"	"2007"	"Aug., 2007"	"2007/08"	25	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2007"	"2007"	"Sep., 2007"	"2007/09"	22	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2007"	"2007"	"Oct., 2007"	"2007/10"	26	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2007"	"2007"	"Nov., 2007"	"2007/11"	25	Not Applicable	Not Applicable
	"Kentucky"	"21"	"2007"	"2007"	"Dec., 2007"	"2007/12"	28	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2007"	"2007"	"Jan., 2007"	"2007/01"	13	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2007"	"2007"	"Feb., 2007"	"2007/02"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2007"	"2007"	"Mar., 2007"	"2007/03"	15	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2007"	"2007"	"Apr., 2007"	"2007/04"	25	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2007"	"2007"	"May, 2007"	"2007/05"	10	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2007"	"2007"	"Jun., 2007"	"2007/06"	19	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2007"	"2007"	"Jul., 2007"	"2007/07"	13	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2007"	"2007"	"Aug., 2007"	"2007/08"	18	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2007"	"2007"	"Sep., 2007"	"2007/09"	14	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2007"	"2007"	"Oct., 2007"	"2007/10"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2007"	"2007"	"Nov., 2007"	"2007/11"	22	Not Applicable	Not Applicable
	"Louisiana"	"22"	"2007"	"2007"	"Dec., 2007"	"2007/12"	24	Not Applicable	Not Applicable
	"Maine"	"23"	"2007"	"2007"	"Jan., 2007"	"2007/01"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2007"	"2007"	"Feb., 2007"	"2007/02"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2007"	"2007"	"Mar., 2007"	"2007/03"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2007"	"2007"	"Apr., 2007"	"2007/04"	14	Not Applicable	Not Applicable
	"Maine"	"23"	"2007"	"2007"	"May, 2007"	"2007/05"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2007"	"2007"	"Jun., 2007"	"2007/06"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2007"	"2007"	"Jul., 2007"	"2007/07"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2007"	"2007"	"Aug., 2007"	"2007/08"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2007"	"2007"	"Sep., 2007"	"2007/09"	13	Not Applicable	Not Applicable
	"Maine"	"23"	"2007"	"2007"	"Oct., 2007"	"2007/10"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2007"	"2007"	"Nov., 2007"	"2007/11"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"2007"	"2007"	"Dec., 2007"	"2007/12"	Suppressed	Not Applicable	Not Applicable
	"Maryland"	"24"	"2007"	"2007"	"Jan., 2007"	"2007/01"	38	Not Applicable	Not Applicable
	"Maryland"	"24"	"2007"	"2007"	"Feb., 2007"	"2007/02"	20	Not Applicable	Not Applicable
	"Maryland"	"24"	"2007"	"2007"	"Mar., 2007"	"2007/03"	37	Not Applicable	Not Applicable
	"Maryland"	"24"	"2007"	"2007"	"Apr., 2007"	"2007/04"	31	Not Applicable	Not Applicable
	"Maryland"	"24"	"2007"	"2007"	"May, 2007"	"2007/05"	35	Not Applicable	Not Applicable
	"Maryland"	"24"	"2007"	"2007"	"Jun., 2007"	"2007/06"	38	Not Applicable	Not Applicable
