sic,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
710,0,4250,9.77,,,,
710,10000,310,17.9,,,,
710,19005,250,19.22,,,,
710,20000,80,12.82,,,,
710,21999,30,10.84,,,,
710,24300,30,14.93,,,,
710,40000,60,14.76,,,,
710,50000,500,8.67,,,,
710,51002,80,10.66,,,,
710,55108,130,8.86,,,,
710,55338,120,8.46,,,,
710,55347,120,6.95,,,,
710,58000,30,10.02,,,,
710,70000,1530,9.21,,,,
710,72002,170,16.15,,,,
710,79021,680,9.65,,,,
710,79036,210,9.5,,,,
710,79041,90,7.15,,,,
710,79856,300,7.64,,,,
710,79999,80,7.05,,,,
710,80000,1750,9.63,,,,
710,81000,100,15.68,,,,
710,81008,50,15.01,,,,
710,81099,30,12.89,,,,
710,85000,140,10.62,,,,
710,85321,80,10.23,,,,
710,92900,40,11.1,,,,
710,97100,1060,9.8,,,,
710,97102,830,10.46,,,,
710,97105,230,8.51,,,,
710,97899,30,22.19,,,,
710,97900,210,7.83,,,,
710,97947,160,7.46,,,,
710,97989,50,10.44,,,,
710,98000,140,7.63,,,,
710,98999,140,7.63,,,,
720,0,130710,6.58,,,,
720,10000,4840,20,,,,
720,13002,140,20.36,,,,
720,13005,360,13.39,,,,
720,13011,650,22.64,,,,
720,19005,3480,20.51,,,,
720,19999,130,18.26,,,,
720,20000,1300,16.28,,,,
720,21100,410,17.39,,,,
720,21114,400,17.28,,,,
720,21305,40,18.11,,,,
720,21511,100,12.47,,,,
720,21999,50,8.43,,,,
720,22100,70,22.37,,,,
720,22128,40,22.57,,,,
720,22399,40,21.77,,,,
720,24300,290,21,,,,
720,24305,240,20.24,,,,
720,24308,50,23.14,,,,
720,24500,110,11.5,,,,
720,24502,50,11.19,,,,
720,24599,60,11.87,,,,
720,25100,60,19.07,,,,
720,25104,30,15.16,,,,
720,25199,30,22.45,,,,
720,31323,30,13.95,,,,
720,39999,80,14.52,,,,
720,40000,490,15.61,,,,
720,41002,50,23.31,,,,
720,43000,60,21.72,,,,
720,43017,60,21.72,,,,
720,49005,50,16.8,,,,
720,49008,210,16.1,,,,
720,49011,30,7.21,,,,
720,49026,30,25.5,,,,
720,49999,60,10.47,,,,
720,50000,10730,8.57,,,,
720,51002,1480,12.56,,,,
720,55108,1140,8.53,,,,
720,55305,350,6.63,,,,
720,55307,30,9.23,,,,
720,55323,320,11.03,,,,
720,55338,2060,9.85,,,,
720,55341,40,10.55,,,,
720,55344,40,9.77,,,,
720,55347,2460,7.46,,,,
720,56000,230,7.05,,,,
720,56017,220,6.97,,,,
720,58000,2460,8.06,,,,
720,58017,200,6.17,,,,
720,58023,80,6.91,,,,
720,58028,2150,8.39,,,,
720,59999,100,7.92,,,,
720,60000,1670,6.62,,,,
720,63047,250,7.37,,,,
720,67005,1330,6.39,,,,
720,67099,70,7.05,,,,
720,70000,69260,5.93,,,,
720,72002,3070,13.23,,,,
720,79011,24500,5.71,,,,
720,79021,13120,6.96,,,,
720,79033,80,7.18,,,,
720,79036,500,7.04,,,,
720,79041,540,7.8,,,,
720,79856,25100,5.78,,,,
720,79858,240,5.96,,,,
720,79999,2110,6.73,,,,
720,80000,42420,6.74,,,,
720,81000,3840,10.13,,,,
720,81002,90,13.69,,,,
720,81008,3280,9.59,,,,
720,81011,130,10.91,,,,
720,81017,270,10.84,,,,
720,81099,60,12.91,,,,
720,83000,310,6.45,,,,
720,83005,110,5.63,,,,
720,83099,200,7.03,,,,
720,85000,3170,9.81,,,,
720,85110,1580,10.1,,,,
720,85132,240,8.15,,,,
720,85302,130,10.97,,,,
720,85311,40,12.08,,,,
720,85321,970,9.18,,,,
720,85323,170,12.94,,,,
720,85999,40,7.52,,,,
720,87000,50,14.88,,,,
720,87202,50,14.88,,,,
720,89100,30,7.24,,,,
720,89900,110,8.28,,,,
720,92900,4140,6.18,,,,
720,92921,350,5.6,,,,
720,92962,280,7.01,,,,
720,92965,370,7.37,,,,
720,92971,140,7.12,,,,
720,92974,2120,6.09,,,,
720,92997,230,5.47,,,,
720,92998,640,8.37,,,,
720,93900,960,5.7,,,,
720,93914,70,10.18,,,,
720,93935,490,5.65,,,,
720,93956,50,5.57,,,,
720,93999,350,5.71,,,,
720,95000,40,7.01,,,,
720,97100,3920,8.06,,,,
720,97102,3040,8.12,,,,
720,97105,880,7.85,,,,
720,97702,1110,*,,,,
720,97899,300,7.14,,,,
720,97900,3600,7.41,,,,
720,97923,50,7.34,,,,
720,97938,50,9.85,,,,
720,97947,2640,7.47,,,,
720,97951,510,6.94,,,,
720,97989,350,7.42,,,,
720,98000,20810,5.77,,,,
720,98799,80,5.52,,,,
720,98902,13030,5.89,,,,
720,98905,60,6.97,,,,
720,98999,7640,5.66,,,,
740,0,185610,8.33,,,,
740,10000,2880,13.21,,,,
740,13005,510,11.87,,,,
740,13011,60,11.75,,,,
740,13014,80,11.02,,,,
740,15008,500,12.45,,,,
740,19005,1630,14.84,,,,
740,19999,70,13.02,,,,
740,20000,62010,14.45,,,,
740,21100,140,14.17,,,,
740,21114,140,14.17,,,,
740,21511,50,7.54,,,,
740,21999,40,7.85,,,,
740,25100,30,12.73,,,,
740,32000,61690,14.5,,,,
740,32111,50,24.38,,,,
740,32114,32350,23.56,,,,
740,32902,30,6.65,,,,
740,32905,120,8.43,,,,
740,32951,29060,9.23,,,,
740,32999,70,8.5,,,,
740,39999,30,7.93,,,,
740,40000,110,7.53,,,,
740,41002,50,11.85,,,,
740,49011,30,5.63,,,,
740,50000,47010,7.94,,,,
740,51002,4470,10.87,,,,
740,55105,1770,7.95,,,,
740,55108,2260,7.72,,,,
740,55305,31450,7.71,,,,
740,55307,110,7.32,,,,
740,55338,3570,8.87,,,,
740,55347,3010,7.5,,,,
740,56000,150,8.57,,,,
740,56017,140,8.69,,,,
740,58000,100,7.2,,,,
740,58017,30,5.78,,,,
740,58028,50,7.36,,,,
740,59999,40,7.33,,,,
740,60000,3050,6.09,,,,
740,67005,2860,6.04,,,,
740,67099,100,5.84,,,,
740,69999,60,9.22,,,,
740,70000,69740,7.07,,,,
740,72002,120,9.82,,,,
740,79015,100,7.36,,,,
740,79016,110,8.27,,,,
740,79017,27680,6.19,,,,
740,79041,160,6.97,,,,
740,79806,41130,7.57,,,,
740,79858,220,6.79,,,,
740,79999,220,7.77,,,,
740,80000,810,6.5,,,,
740,85000,590,6.15,,,,
740,85132,580,6.09,,,,
740,97100,90,7.55,,,,
740,97105,90,7.55,,,,
740,98000,120,6.77,,,,
740,98999,120,6.66,,,,
750,0,51300,7.78,,,,
750,10000,3280,13.72,,,,
750,13002,40,19.15,,,,
750,13005,260,10.51,,,,
750,13011,250,13.21,,,,
750,13014,30,12.57,,,,
750,19005,2500,14.62,,,,
750,19999,180,8.47,,,,
750,20000,2100,10.14,,,,
750,21100,140,15.7,,,,
750,21114,140,15.7,,,,
750,21511,80,10.25,,,,
750,24300,100,9.79,,,,
750,24305,80,9.52,,,,
750,24500,510,8.35,,,,
750,24502,480,8.53,,,,
750,24505,30,7.64,,,,
750,25100,170,15.79,,,,
750,25102,70,19.76,,,,
750,25104,50,11.57,,,,
750,25105,40,17.6,,,,
750,31321,30,7.13,,,,
750,32000,830,9.78,,,,
750,32114,170,26.07,,,,
750,32905,30,5.75,,,,
750,32951,590,8.71,,,,
750,32999,30,17.09,,,,
750,39999,200,9.43,,,,
750,40000,520,11.88,,,,
750,41002,60,14.19,,,,
750,43000,40,6.6,,,,
750,43017,40,6.6,,,,
750,49005,60,18.49,,,,
750,49008,140,15.39,,,,
750,49011,70,5.99,,,,
750,49023,40,7.29,,,,
750,49999,110,7.99,,,,
750,50000,5890,8.6,,,,
750,51002,670,11.66,,,,
750,55108,640,8.79,,,,
750,55305,1100,7.58,,,,
750,55307,70,10.66,,,,
750,55321,30,7.26,,,,
750,55323,40,8.99,,,,
750,55338,760,10.08,,,,
750,55347,1090,8.23,,,,
750,56000,270,9.27,,,,
750,56017,260,9.26,,,,
750,57102,100,7.28,,,,
750,58000,1070,7.99,,,,
750,58017,930,7.95,,,,
750,58028,140,8.36,,,,
750,59999,40,8.89,,,,
750,60000,1150,7.22,,,,
750,61099,40,11.75,,,,
750,63047,250,7.85,,,,
750,63099,40,7.76,,,,
750,65000,190,7.87,,,,
750,65023,70,8.84,,,,
750,65099,120,7.02,,,,
750,67005,460,5.76,,,,
750,67099,60,11.29,,,,
750,69999,50,10.85,,,,
750,70000,34540,7.41,,,,
750,72002,1240,11.69,,,,
750,79015,1430,12.68,,,,
750,79016,2490,8.93,,,,
750,79017,22060,7.05,,,,
750,79041,360,7.43,,,,
750,79806,410,8.36,,,,
750,79856,140,7.75,,,,
750,79858,5440,7.29,,,,
750,79999,970,7.22,,,,
750,80000,3820,7.47,,,,
750,81000,60,11.96,,,,
750,81008,30,12.09,,,,
750,81099,30,12.13,,,,
750,85000,630,8.14,,,,
750,85132,600,8.06,,,,
750,87000,70,7.38,,,,
750,87817,40,7.36,,,,
750,89800,1020,7.25,,,,
750,89802,1010,7.26,,,,
750,89900,40,9.21,,,,
750,92900,310,6.86,,,,
750,92974,170,6.95,,,,
750,92997,30,9.56,,,,
750,92998,110,5.87,,,,
750,93900,720,6.71,,,,
750,93938,580,7.07,,,,
750,93999,140,5.75,,,,
750,97100,430,9.1,,,,
750,97102,130,10.51,,,,
750,97105,300,8.62,,,,
750,97899,60,36.04,,,,
750,97900,50,9.17,,,,
750,97947,50,9.17,,,,
750,98000,430,6.76,,,,
750,98902,200,6.6,,,,
750,98999,220,6.88,,,,
760,0,159000,5.68,,,,
760,10000,1330,26.04,,,,
760,13002,90,19.61,,,,
760,13005,120,11.02,,,,
760,13011,80,38.67,,,,
760,13014,30,21.38,,,,
760,13099,30,45.45,,,,
760,19005,940,27.76,,,,
760,20000,510,17.33,,,,
760,21100,250,18.51,,,,
760,21114,220,18.53,,,,
760,21199,30,18.38,,,,
760,21511,80,14.79,,,,
760,24300,40,13.02,,,,
760,24305,40,13.02,,,,
760,25100,60,23.86,,,,
760,31323,40,14.49,,,,
760,40000,190,18.8,,,,
760,41002,40,27.7,,,,
760,49008,120,18.3,,,,
760,50000,2580,9.28,,,,
760,51002,390,12.76,,,,
760,55108,540,8.5,,,,
760,55305,130,7.82,,,,
760,55307,30,9.17,,,,
760,55323,40,8.91,,,,
760,55338,470,10.17,,,,
760,55341,70,9.36,,,,
760,55347,610,8.46,,,,
760,56000,70,7.67,,,,
760,56017,60,7.2,,,,
760,58000,200,7.98,,,,
760,58028,190,8.09,,,,
760,60000,160,6.49,,,,
760,63047,40,6.86,,,,
760,67005,110,6.12,,,,
760,70000,144550,5.65,,,,
760,72002,3130,10.96,,,,
760,79011,3620,5.63,,,,
760,79021,3620,7.18,,,,
760,79041,320,6.09,,,,
760,79856,131440,5.63,,,,
760,79858,210,6.54,,,,
760,79999,2210,5.61,,,,
760,80000,9680,7.08,,,,
760,81000,380,10.52,,,,
760,81008,350,10.48,,,,
760,85000,1090,10.43,,,,
760,85110,180,10.41,,,,
760,85302,290,10.1,,,,
760,85321,570,10.56,,,,
760,92900,120,7.31,,,,
760,92998,120,6.61,,,,
760,93900,320,9.55,,,,
760,97100,1460,9.43,,,,
760,97102,1340,9.53,,,,
760,97105,120,8.23,,,,
760,97900,390,7.74,,,,
760,97947,360,7.79,,,,
760,97989,30,7.36,,,,
760,98000,5890,5.98,,,,
760,98799,40,5.59,,,,
760,98902,5140,6.11,,,,
760,98999,710,5.63,,,,
780,0,460190,8.6,,,,
780,10000,42380,14.14,,,,
780,13002,260,16.8,,,,
780,13005,50,15.75,,,,
780,13008,30,13.88,,,,
780,13011,1660,14.97,,,,
780,13014,300,16.69,,,,
780,15017,300,15.37,,,,
780,15023,130,14.22,,,,
780,15031,2850,11.24,,,,
780,15032,17360,11.69,,,,
780,19005,19060,17.98,,,,
780,19999,360,15.48,,,,
780,20000,11000,14.94,,,,
780,21100,160,15.97,,,,
780,21114,140,15.54,,,,
780,21308,30,14.91,,,,
780,21902,290,13.67,,,,
780,21999,100,15.87,,,,
780,22100,70,22.43,,,,
780,22199,60,22.05,,,,
780,22308,7310,16.14,,,,
780,22311,60,14.82,,,,
780,22500,1840,12.65,,,,
780,22514,1770,12.59,,,,
780,22521,30,12.13,,,,
780,22599,40,16.06,,,,
780,24100,50,12.92,,,,
780,24300,100,12.38,,,,
780,24302,30,13.23,,,,
780,24305,30,11.61,,,,
780,24399,40,9.99,,,,
780,24500,350,10.23,,,,
780,24502,350,10.23,,,,
780,25100,110,14.33,,,,
780,25104,40,13.04,,,,
780,25105,30,17.99,,,,
780,34035,40,20.24,,,,
780,34038,310,10.75,,,,
780,39999,160,13.76,,,,
780,40000,15890,10.95,,,,
780,41002,6460,12.55,,,,
780,43000,4850,11.55,,,,
780,43017,4850,11.55,,,,
780,49005,160,10.94,,,,
780,49008,520,11.92,,,,
780,49011,1450,7.78,,,,
780,49023,240,5.67,,,,
780,49026,2020,7.56,,,,
780,49999,190,8.75,,,,
780,50000,28030,9.2,,,,
780,51002,880,12.59,,,,
780,55108,8740,9.09,,,,
780,55305,360,8.01,,,,
780,55321,30,5.69,,,,
780,55323,30,8.57,,,,
780,55338,8630,10.12,,,,
780,55341,90,10.37,,,,
780,55344,80,11.17,,,,
780,55347,8760,8.39,,,,
780,56000,40,8.95,,,,
780,57311,40,6.48,,,,
780,58000,170,8.66,,,,
780,58008,30,7.51,,,,
780,58023,60,7.34,,,,
780,58099,60,9.25,,,,
780,59999,120,9.26,,,,
780,60000,1680,7.17,,,,
780,61099,140,8.33,,,,
780,63047,60,7.53,,,,
780,65000,50,5.57,,,,
780,67005,1130,7.5,,,,
780,67099,90,5.86,,,,
780,68099,30,5.93,,,,
780,69999,160,5.87,,,,
780,70000,337000,8.06,,,,
780,72002,19660,12,,,,
780,73099,300,11.3,,,,
780,79002,90,9.79,,,,
780,79021,260,8.75,,,,
780,79033,23650,10.5,,,,
780,79036,16410,10.29,,,,
780,79041,274150,7.69,,,,
780,79856,1310,7.08,,,,
780,79858,70,5.85,,,,
780,79999,1100,8.67,,,,
780,80000,24210,10.28,,,,
780,81000,1540,11.64,,,,
780,81002,110,13.08,,,,
780,81005,250,13.59,,,,
780,81008,70,13.68,,,,
780,81011,150,10.71,,,,
780,81017,650,12.52,,,,
780,81099,310,10.87,,,,
780,83000,140,7.77,,,,
780,85000,5410,11.23,,,,
780,85110,80,10.78,,,,
780,85132,1520,10.1,,,,
780,85302,1960,11.88,,,,
780,85311,80,10.95,,,,
780,85314,40,10.89,,,,
780,85321,290,12.08,,,,
780,85328,1200,11.64,,,,
780,85999,200,11.58,,,,
780,87000,1540,10.08,,,,
780,87102,60,11.15,,,,
780,87302,250,12.78,,,,
780,87311,90,10.99,,,,
780,87502,80,9.96,,,,
780,87899,210,8.23,,,,
780,87999,820,9.51,,,,
780,92900,320,8.86,,,,
780,92965,50,8.09,,,,
780,92998,270,9.15,,,,
780,93900,40,10.59,,,,
780,95000,50,7.78,,,,
780,97100,5380,10.01,,,,
780,97102,2590,10.71,,,,
780,97105,2780,9.16,,,,
780,97899,190,8.74,,,,
780,97900,6630,10.73,,,,
780,97923,2640,11.36,,,,
780,97938,1570,12.02,,,,
780,97947,2270,8.26,,,,
780,97989,130,9.46,,,,
780,98000,2960,7.33,,,,
780,98905,70,9.26,,,,
780,98999,2890,7.3,,,,
1010,0,8150,17.23,,,,
1010,10000,240,33.43,,,,
1010,13002,30,11.68,,,,
1010,15021,40,35.46,,,,
1010,19005,110,35.47,,,,
1010,20000,420,22.43,,,,
1010,21100,30,24.94,,,,
1010,22100,170,27.93,,,,
1010,22108,30,20.7,,,,
1010,22128,30,30.89,,,,
1010,22135,30,30.39,,,,
1010,22199,50,28.21,,,,
1010,22500,110,20.54,,,,
1010,50000,370,12.21,,,,
1010,55108,90,8.49,,,,
1010,55338,90,13.54,,,,
1010,55344,80,12.48,,,,
1010,55347,40,15.97,,,,
1010,58000,40,18.55,,,,
1010,60000,180,11.07,,,,
1010,67005,180,11.07,,,,
1010,80000,6920,17.21,,,,
1010,81000,540,23.76,,,,
1010,81005,50,24.14,,,,
1010,81099,490,23.69,,,,
1010,83000,40,14.58,,,,
1010,83005,40,14.58,,,,
1010,85000,2060,16.28,,,,
1010,85119,350,17.46,,,,
1010,85123,750,16.85,,,,
1010,85128,360,14.68,,,,
1010,85132,40,14.61,,,,
1010,85302,100,17.11,,,,
1010,85311,180,15.72,,,,
1010,85314,180,15.33,,,,
1010,85999,80,17.47,,,,
1010,87000,620,16.91,,,,
1010,87202,340,17.93,,,,
1010,87799,80,14.83,,,,
1010,87902,80,16.62,,,,
1010,87905,40,16.18,,,,
1010,87989,30,14.12,,,,
1010,89100,40,18.06,,,,
1010,89108,40,18.06,,,,
1010,89900,60,17.5,,,,
1010,92900,610,17.3,,,,
1010,92923,100,18.18,,,,
1010,92962,120,13.47,,,,
1010,92965,140,17.39,,,,
1010,92998,250,17.34,,,,
1010,93900,250,18.68,,,,
1010,93914,240,18.79,,,,
1010,95000,30,17.93,,,,
1010,95032,30,17.93,,,,
1010,97100,330,17.06,,,,
1010,97102,230,17.51,,,,
1010,97105,100,14.77,,,,
1010,97308,200,17.9,,,,
1010,97317,50,15.62,,,,
1010,97899,30,17.5,,,,
1010,97900,1450,17.78,,,,
1010,97923,180,17.99,,,,
1010,97938,610,17.62,,,,
1010,97944,40,16.74,,,,
1010,97951,50,14.76,,,,
1010,97956,260,17.96,,,,
1010,97989,300,18.49,,,,
1010,98000,590,14.43,,,,
1010,98399,30,9.32,,,,
1010,98999,540,14.54,,,,
1020,0,15220,16.93,,,,
1020,10000,790,39.97,,,,
1020,13002,150,42.01,,,,
1020,13005,110,37.94,,,,
1020,13014,80,32.95,,,,
1020,15021,200,37.54,,,,
1020,19005,100,99.99,,,,
1020,19999,90,36.67,,,,
1020,20000,2320,19.81,,,,
1020,21100,320,21.87,,,,
1020,21114,270,21.41,,,,
1020,21117,40,26.06,,,,
1020,21308,60,20.96,,,,
1020,21511,130,19.69,,,,
1020,21999,190,18.28,,,,
1020,22100,770,20.76,,,,
1020,22105,120,27.67,,,,
1020,22108,210,23.44,,,,
1020,22135,40,24.56,,,,
1020,22199,360,16.61,,,,
1020,22500,250,17.84,,,,
1020,22502,70,19.66,,,,
1020,22599,170,17.86,,,,
1020,24100,130,21.1,,,,
1020,24105,40,20.15,,,,
1020,24111,80,21.26,,,,
1020,24500,100,15.76,,,,
1020,24505,100,15.76,,,,
1020,25100,290,21.87,,,,
1020,25104,110,18.21,,,,
1020,25105,130,28.67,,,,
1020,28100,40,48.83,,,,
1020,50000,970,14.45,,,,
1020,51002,110,12.05,,,,
1020,55108,250,14.02,,,,
1020,55305,40,9.77,,,,
1020,55338,80,13.81,,,,
1020,55341,30,14.1,,,,
1020,55347,50,12.34,,,,
1020,58000,360,15.17,,,,
1020,58008,160,14.82,,,,
1020,58023,150,15.51,,,,
1020,58099,30,15.61,,,,
1020,60000,160,10.61,,,,
1020,61099,40,23.96,,,,
1020,63047,110,9.58,,,,
1020,80000,10980,16.42,,,,
1020,81000,990,22.65,,,,
1020,81002,190,30.7,,,,
1020,81005,220,22.88,,,,
1020,81011,200,21.03,,,,
1020,81017,60,22.96,,,,
1020,81099,320,22.27,,,,
1020,83000,230,17.02,,,,
1020,83005,30,13.97,,,,
1020,83099,200,17.35,,,,
1020,85000,2250,17.14,,,,
1020,85117,200,16.92,,,,
1020,85119,160,17.04,,,,
1020,85128,640,17.69,,,,
1020,85311,200,17.01,,,,
1020,85314,270,17.62,,,,
1020,85399,60,16.76,,,,
1020,85799,40,17.5,,,,
1020,85999,670,16.32,,,,
1020,87000,1560,16.75,,,,
1020,87102,60,17.82,,,,
1020,87202,570,17.96,,,,
1020,87399,30,15.04,,,,
1020,87502,200,17.76,,,,
1020,87902,170,15.47,,,,
1020,87905,70,15.46,,,,
1020,87941,40,17.67,,,,
1020,87989,400,12.29,,,,
1020,89100,210,15.73,,,,
1020,89108,210,15.73,,,,
1020,92100,140,17.16,,,,
1020,92198,140,17.16,,,,
1020,92900,920,14.68,,,,
1020,92962,420,14.85,,,,
1020,92965,390,15.05,,,,
1020,92997,40,12.93,,,,
1020,92998,70,13.39,,,,
1020,93900,640,17.12,,,,
1020,93914,470,17.83,,,,
1020,93999,170,11.06,,,,
1020,95000,50,16.71,,,,
1020,95099,30,14.06,,,,
1020,97100,1720,15.68,,,,
1020,97102,1540,15.83,,,,
1020,97105,80,14.3,,,,
1020,97199,100,15.16,,,,
1020,97399,40,18.5,,,,
1020,97900,1590,15.7,,,,
1020,97923,60,15.15,,,,
1020,97938,440,15.65,,,,
1020,97944,80,17.16,,,,
1020,97947,30,14.34,,,,
1020,97951,340,15.01,,,,
1020,97956,140,17.71,,,,
1020,97989,270,17.58,,,,
1020,97999,230,14.78,,,,
1020,98000,620,12.78,,,,
1020,98102,300,11.6,,,,
1020,98319,270,12.84,,,,
1020,98999,50,13.01,,,,
1030,0,2680,13.64,,,,
1030,10000,90,33.89,,,,
1030,15021,30,29.83,,,,
1030,20000,190,24.63,,,,
1030,22100,50,28.56,,,,
1030,22108,30,24.65,,,,
1030,24100,30,28.76,,,,
1030,24111,30,28.76,,,,
1030,50000,100,14.92,,,,
1030,58000,40,15.27,,,,
1030,60000,40,10.28,,,,
1030,63047,30,9.61,,,,
1030,80000,2260,13.35,,,,
1030,81000,200,21.79,,,,
1030,81002,60,22.78,,,,
1030,81005,100,20.29,,,,
1030,81099,30,25.66,,,,
1030,85000,480,13.48,,,,
1030,85117,180,13.74,,,,
1030,85132,140,12.52,,,,
1030,85311,40,17.98,,,,
1030,85999,80,20.07,,,,
1030,87000,650,14.17,,,,
1030,87202,80,13.6,,,,
1030,87902,120,18.1,,,,
1030,87923,110,13.98,,,,
1030,87943,180,11.51,,,,
1030,87989,130,12.32,,,,
1030,92900,190,12.56,,,,
1030,92962,70,11.05,,,,
1030,92965,120,14.15,,,,
1030,93900,80,11.93,,,,
1030,93914,80,11.93,,,,
1030,95000,30,12.81,,,,
1030,97100,120,12.4,,,,
1030,97102,110,12.51,,,,
1030,97900,300,13.39,,,,
1030,97932,140,14.01,,,,
1030,97941,70,13.9,,,,
1030,97951,40,12.56,,,,
1030,97989,50,12.83,,,,
1030,98000,190,11.15,,,,
1030,98102,80,11.12,,,,
1030,98319,100,11.11,,,,
1040,0,18420,17.97,,,,
1040,10000,1150,41.17,,,,
1040,13002,210,39.15,,,,
1040,13005,40,32.95,,,,
1040,13011,40,29.33,,,,
1040,13014,30,35.59,,,,
1040,13017,80,38.66,,,,
1040,15021,170,32.85,,,,
1040,19005,400,57.4,,,,
1040,19999,150,35.27,,,,
1040,20000,3020,20.98,,,,
1040,21100,300,22.23,,,,
1040,21114,280,22.05,,,,
1040,21308,60,21.38,,,,
1040,21511,80,22.86,,,,
1040,21911,50,19.16,,,,
1040,21999,70,23.45,,,,
1040,22100,630,26.4,,,,
1040,22105,140,31.45,,,,
1040,22108,410,24.04,,,,
1040,22199,70,28.1,,,,
1040,22311,110,17.91,,,,
1040,22500,330,17.7,,,,
1040,22514,40,17.41,,,,
1040,22521,90,17.2,,,,
1040,22599,200,17.96,,,,
1040,24100,500,27.71,,,,
1040,24111,460,28.53,,,,
1040,24500,540,15.79,,,,
1040,24505,430,16.01,,,,
1040,24599,110,15.16,,,,
1040,25100,180,20.74,,,,
1040,25102,40,22,,,,
1040,25104,90,18.74,,,,
1040,25199,30,23.48,,,,
1040,39999,140,19.43,,,,
1040,50000,1100,14.71,,,,
1040,51002,90,21.31,,,,
1040,55108,320,14.66,,,,
1040,55305,60,9.95,,,,
1040,55338,140,13.16,,,,
1040,55341,60,14.77,,,,
1040,55344,30,12.11,,,,
1040,55347,60,10.51,,,,
1040,56000,50,19.42,,,,
1040,58000,240,15.81,,,,
1040,58008,60,15.14,,,,
1040,58023,140,15.95,,,,
1040,58099,30,18.45,,,,
1040,60000,270,11.61,,,,
1040,63047,180,13.97,,,,
1040,67005,90,10.95,,,,
1040,70000,40,7.7,,,,
1040,79999,40,7.7,,,,
1040,80000,12830,17.58,,,,
1040,81000,1150,29.31,,,,
1040,81002,150,23.83,,,,
1040,81005,350,24.35,,,,
1040,81008,30,26.3,,,,
1040,81011,430,33.4,,,,
1040,81099,190,29.98,,,,
1040,83000,30,13.64,,,,
1040,85000,2940,18.07,,,,
1040,85117,160,17.25,,,,
1040,85119,70,17.41,,,,
1040,85123,70,17.45,,,,
1040,85128,250,17.54,,,,
1040,85132,380,15.25,,,,
1040,85302,80,21.82,,,,
1040,85311,150,17.74,,,,
1040,85314,1610,18.53,,,,
1040,85999,170,21.1,,,,
1040,87000,1990,17.76,,,,
1040,87202,450,18.7,,,,
1040,87902,460,17.29,,,,
1040,87905,190,17.67,,,,
1040,87949,140,18.01,,,,
1040,87989,740,17.58,,,,
1040,89100,40,19.76,,,,
1040,89108,40,19.76,,,,
1040,92900,1210,17.11,,,,
1040,92923,80,17.47,,,,
1040,92962,190,17.39,,,,
1040,92965,830,17.17,,,,
1040,92998,90,15.52,,,,
1040,93900,120,17.52,,,,
1040,93914,100,17.88,,,,
1040,95000,420,18.31,,,,
1040,97100,2080,17.18,,,,
1040,97102,2070,17.18,,,,
1040,97899,50,15.55,,,,
1040,97900,2020,16.76,,,,
1040,97923,480,17.81,,,,
1040,97932,410,17.06,,,,
1040,97938,770,16.15,,,,
1040,97944,30,19.04,,,,
1040,97989,290,17.13,,,,
1040,97999,40,16.5,,,,
1040,98000,760,13.2,,,,
1040,98102,190,15.82,,,,
1040,98319,200,12.77,,,,
1040,98999,370,13.05,,,,
1060,0,1020,15.03,,,,
1060,10000,60,34.64,,,,
1060,20000,70,18.38,,,,
1060,21999,30,18.63,,,,
1060,22500,30,18.73,,,,
1060,40000,40,18.63,,,,
1060,50000,60,13.19,,,,
1060,55338,30,13.44,,,,
1060,80000,790,14.29,,,,
1060,81000,90,21.72,,,,
1060,81005,30,17.84,,,,
1060,81099,60,25.54,,,,
1060,85000,130,15.04,,,,
1060,85119,90,16.9,,,,
1060,85132,40,8.2,,,,
1060,92900,490,13.55,,,,
1060,92965,280,12.37,,,,
1060,92997,210,16.98,,,,
1060,97900,50,14.66,,,,
1060,97938,50,14.66,,,,
1060,98000,30,8.77,,,,
1060,98799,30,8.77,,,,
1080,0,3690,14.81,,,,
1080,10000,360,33.98,,,,
1080,13002,30,23.02,,,,
1080,15021,180,32.07,,,,
1080,19005,120,37.64,,,,
1080,20000,380,23.6,,,,
1080,22100,60,30.97,,,,
1080,22108,40,31.64,,,,
1080,24100,170,26.53,,,,
1080,24111,170,26.53,,,,
1080,24500,50,11.14,,,,
1080,24599,30,10.35,,,,
1080,50000,350,11.72,,,,
1080,51002,100,13.67,,,,
1080,55108,70,11.87,,,,
1080,55338,60,12.73,,,,
1080,55347,60,9.12,,,,
1080,60000,30,8.69,,,,
1080,80000,2550,13.59,,,,
1080,81000,100,21.57,,,,
1080,81002,40,16.13,,,,
1080,81005,40,22.8,,,,
1080,85000,160,19.18,,,,
1080,85117,50,23.26,,,,
1080,85132,40,18.36,,,,
1080,85314,40,18.12,,,,
1080,87000,1250,14.78,,,,
1080,87902,860,13.41,,,,
1080,87943,210,31.26,,,,
1080,87989,150,17.41,,,,
1080,89100,40,17.15,,,,
1080,89900,30,8.15,,,,
1080,92900,90,16.33,,,,
1080,92965,60,16.53,,,,
1080,97100,130,11.05,,,,
1080,97102,130,11.05,,,,
1080,97900,180,12.95,,,,
1080,97923,40,11.16,,,,
1080,97938,60,13.6,,,,
1080,97956,60,12.56,,,,
1080,98000,530,8.21,,,,
1080,98319,280,8.03,,,,
1080,98399,60,7.2,,,,
1080,98999,170,9.52,,,,
1090,0,2740,15.21,,,,
