year,value,state_fip,month,state_name,state_abbr
2008,98968.0,01,01,Alabama,AL
2008,102032.0,01,02,Alabama,AL
2008,105871.0,01,03,Alabama,AL
2008,110459.0,01,04,Alabama,AL
2008,115707.0,01,05,Alabama,AL
2008,121482.0,01,06,Alabama,AL
2008,127437.0,01,07,Alabama,AL
2008,133552.0,01,08,Alabama,AL
2008,140488.0,01,09,Alabama,AL
2008,148958.0,01,10,Alabama,AL
2008,159037.0,01,11,Alabama,AL
2008,170132.0,01,12,Alabama,AL
2008,21912.0,02,01,Alaska,AK
2008,21969.0,02,02,Alaska,AK
2008,22145.0,02,03,Alaska,AK
2008,22417.0,02,04,Alaska,AK
2008,22741.0,02,05,Alaska,AK
2008,23057.0,02,06,Alaska,AK
2008,23258.0,02,07,Alaska,AK
2008,23321.0,02,08,Alaska,AK
2008,23369.0,02,09,Alaska,AK
2008,23561.0,02,10,Alaska,AK
2008,23999.0,02,11,Alaska,AK
2008,24692.0,02,12,Alaska,AK
2008,130494.0,04,01,Arizona,AZ
2008,135338.0,04,02,Arizona,AZ
2008,141279.0,04,03,Arizona,AZ
2008,149248.0,04,04,Arizona,AZ
2008,159407.0,04,05,Arizona,AZ
2008,170936.0,04,06,Arizona,AZ
2008,182803.0,04,07,Arizona,AZ
2008,194260.0,04,08,Arizona,AZ
2008,205393.0,04,09,Arizona,AZ
2008,216838.0,04,10,Arizona,AZ
2008,229105.0,04,11,Arizona,AZ
2008,242221.0,04,12,Arizona,AZ
2008,69058.0,05,01,Arkansas,AR
2008,67730.0,05,02,Arkansas,AR
2008,67013.0,05,03,Arkansas,AR
2008,67114.0,05,04,Arkansas,AR
2008,68009.0,05,05,Arkansas,AR
2008,69592.0,05,06,Arkansas,AR
2008,71601.0,05,07,Arkansas,AR
2008,73936.0,05,08,Arkansas,AR
2008,76901.0,05,09,Arkansas,AR
2008,80767.0,05,10,Arkansas,AR
2008,85441.0,05,11,Arkansas,AR
2008,90547.0,05,12,Arkansas,AR
2008,1067336.0,06,01,California,CA
2008,1089446.0,06,02,California,CA
2008,1120620.0,06,03,California,CA
2008,1162394.0,06,04,California,CA
2008,1213407.0,06,05,California,CA
2008,1270266.0,06,06,California,CA
2008,1328664.0,06,07,California,CA
2008,1387721.0,06,08,California,CA
2008,1452458.0,06,09,California,CA
2008,1528356.0,06,10,California,CA
2008,1616408.0,06,11,California,CA
2008,1712936.0,06,12,California,CA
2008,113500.0,08,01,Colorado,CO
2008,114883.0,08,02,Colorado,CO
2008,116936.0,08,03,Colorado,CO
2008,119809.0,08,04,Colorado,CO
2008,123540.0,08,05,Colorado,CO
2008,128010.0,08,06,Colorado,CO
2008,132629.0,08,07,Colorado,CO
2008,137154.0,08,08,Colorado,CO
2008,142257.0,08,09,Colorado,CO
2008,148746.0,08,10,Colorado,CO
2008,157278.0,08,11,Colorado,CO
2008,167894.0,08,12,Colorado,CO
2008,89759.0,09,01,Connecticut,CT
2008,91254.0,09,02,Connecticut,CT
2008,93324.0,09,03,Connecticut,CT
2008,96108.0,09,04,Connecticut,CT
2008,99478.0,09,05,Connecticut,CT
2008,103160.0,09,06,Connecticut,CT
2008,106800.0,09,07,Connecticut,CT
2008,110254.0,09,08,Connecticut,CT
2008,113828.0,09,09,Connecticut,CT
2008,117915.0,09,10,Connecticut,CT
2008,122720.0,09,11,Connecticut,CT
2008,128150.0,09,12,Connecticut,CT
2008,17479.0,10,01,Delaware,DE
2008,17848.0,10,02,Delaware,DE
2008,18360.0,10,03,Delaware,DE
2008,19130.0,10,04,Delaware,DE
2008,20166.0,10,05,Delaware,DE
2008,21406.0,10,06,Delaware,DE
2008,22726.0,10,07,Delaware,DE
2008,24032.0,10,08,Delaware,DE
2008,25364.0,10,09,Delaware,DE
2008,26837.0,10,10,Delaware,DE
2008,28485.0,10,11,Delaware,DE
2008,30268.0,10,12,Delaware,DE
2008,19916.0,11,01,District of Columbia,DC
2008,20153.0,11,02,District of Columbia,DC
2008,20490.0,11,03,District of Columbia,DC
