year,value,state_fip,month,state_name,state_abbr
1997,5.1,01,01,Alabama,AL
1997,5.1,01,02,Alabama,AL
1997,5.1,01,03,Alabama,AL
1997,5.1,01,04,Alabama,AL
1997,5.0,01,05,Alabama,AL
1997,5.0,01,06,Alabama,AL
1997,5.0,01,07,Alabama,AL
1997,4.9,01,08,Alabama,AL
1997,4.8,01,09,Alabama,AL
1997,4.8,01,10,Alabama,AL
1997,4.7,01,11,Alabama,AL
1997,4.6,01,12,Alabama,AL
1997,7.4,02,01,Alaska,AK
1997,7.3,02,02,Alaska,AK
1997,7.3,02,03,Alaska,AK
1997,7.2,02,04,Alaska,AK
1997,7.1,02,05,Alaska,AK
1997,7.0,02,06,Alaska,AK
1997,6.9,02,07,Alaska,AK
1997,6.8,02,08,Alaska,AK
1997,6.7,02,09,Alaska,AK
1997,6.6,02,10,Alaska,AK
1997,6.5,02,11,Alaska,AK
1997,6.4,02,12,Alaska,AK
1997,5.3,04,01,Arizona,AZ
1997,5.2,04,02,Arizona,AZ
1997,5.0,04,03,Arizona,AZ
1997,4.8,04,04,Arizona,AZ
1997,4.6,04,05,Arizona,AZ
1997,4.5,04,06,Arizona,AZ
1997,4.4,04,07,Arizona,AZ
1997,4.4,04,08,Arizona,AZ
1997,4.4,04,09,Arizona,AZ
1997,4.3,04,10,Arizona,AZ
1997,4.3,04,11,Arizona,AZ
1997,4.3,04,12,Arizona,AZ
1997,5.2,05,01,Arkansas,AR
1997,5.2,05,02,Arkansas,AR
1997,5.1,05,03,Arkansas,AR
1997,5.1,05,04,Arkansas,AR
1997,5.1,05,05,Arkansas,AR
1997,5.1,05,06,Arkansas,AR
1997,5.1,05,07,Arkansas,AR
1997,5.1,05,08,Arkansas,AR
1997,5.1,05,09,Arkansas,AR
1997,5.1,05,10,Arkansas,AR
1997,5.0,05,11,Arkansas,AR
1997,5.1,05,12,Arkansas,AR
1997,6.9,06,01,California,CA
1997,6.8,06,02,California,CA
1997,6.7,06,03,California,CA
1997,6.6,06,04,California,CA
1997,6.5,06,05,California,CA
1997,6.4,06,06,California,CA
1997,6.3,06,07,California,CA
1997,6.2,06,08,California,CA
1997,6.2,06,09,California,CA
1997,6.1,06,10,California,CA
1997,6.1,06,11,California,CA
1997,6.1,06,12,California,CA
1997,3.8,08,01,Colorado,CO
1997,3.6,08,02,Colorado,CO
1997,3.5,08,03,Colorado,CO
1997,3.4,08,04,Colorado,CO
1997,3.3,08,05,Colorado,CO
1997,3.2,08,06,Colorado,CO
1997,3.2,08,07,Colorado,CO
1997,3.2,08,08,Colorado,CO
1997,3.2,08,09,Colorado,CO
1997,3.2,08,10,Colorado,CO
1997,3.3,08,11,Colorado,CO
1997,3.4,08,12,Colorado,CO
1997,5.2,09,01,Connecticut,CT
1997,5.2,09,02,Connecticut,CT
1997,5.1,09,03,Connecticut,CT
1997,5.0,09,04,Connecticut,CT
1997,4.9,09,05,Connecticut,CT
1997,4.8,09,06,Connecticut,CT
1997,4.7,09,07,Connecticut,CT
1997,4.5,09,08,Connecticut,CT
1997,4.4,09,09,Connecticut,CT
1997,4.3,09,10,Connecticut,CT
1997,4.1,09,11,Connecticut,CT
1997,4.0,09,12,Connecticut,CT
1997,4.9,10,01,Delaware,DE
1997,4.8,10,02,Delaware,DE
1997,4.7,10,03,Delaware,DE
1997,4.4,10,04,Delaware,DE
1997,4.2,10,05,Delaware,DE
1997,4.1,10,06,Delaware,DE
1997,3.9,10,07,Delaware,DE
1997,3.7,10,08,Delaware,DE
1997,3.5,10,09,Delaware,DE
1997,3.4,10,10,Delaware,DE
1997,3.2,10,11,Delaware,DE
1997,3.3,10,12,Delaware,DE
1997,8.0,11,01,District of Columbia,DC
1997,7.9,11,02,District of Columbia,DC
1997,7.9,11,03,District of Columbia,DC
1997,7.9,11,04,District of Columbia,DC
1997,7.9,11,05,District of Columbia,DC
1997,8.0,11,06,District of Columbia,DC
1997,8.1,11,07,District of Columbia,DC
1997,8.2,11,08,District of Columbia,DC
1997,8.3,11,09,District of Columbia,DC
1997,8.4,11,10,District of Columbia,DC
1997,8.5,11,11,District of Columbia,DC
1997,8.6,11,12,District of Columbia,DC
1997,5.2,12,01,Florida,FL
1997,5.1,12,02,Florida,FL
1997,5.1,12,03,Florida,FL
1997,5.0,12,04,Florida,FL
1997,5.0,12,05,Florida,FL
1997,4.9,12,06,Florida,FL
1997,4.9,12,07,Florida,FL
1997,4.8,12,08,Florida,FL
1997,4.8,12,09,Florida,FL
1997,4.8,12,10,Florida,FL
1997,4.8,12,11,Florida,FL
1997,4.7,12,12,Florida,FL
1997,4.8,13,01,Georgia,GA
1997,4.8,13,02,Georgia,GA
1997,4.7,13,03,Georgia,GA
1997,4.6,13,04,Georgia,GA
1997,4.5,13,05,Georgia,GA
1997,4.5,13,06,Georgia,GA
1997,4.4,13,07,Georgia,GA
1997,4.3,13,08,Georgia,GA
1997,4.3,13,09,Georgia,GA
1997,4.3,13,10,Georgia,GA
1997,4.3,13,11,Georgia,GA
1997,4.3,13,12,Georgia,GA
1997,6.0,15,01,Hawaii,HI
1997,6.0,15,02,Hawaii,HI
1997,6.0,15,03,Hawaii,HI
1997,6.0,15,04,Hawaii,HI
1997,6.0,15,05,Hawaii,HI
1997,6.0,15,06,Hawaii,HI
1997,6.0,15,07,Hawaii,HI
1997,5.9,15,08,Hawaii,HI
1997,5.9,15,09,Hawaii,HI
1997,5.8,15,10,Hawaii,HI
1997,5.8,15,11,Hawaii,HI
1997,5.7,15,12,Hawaii,HI
1997,5.4,16,01,Idaho,ID
1997,5.3,16,02,Idaho,ID
1997,5.3,16,03,Idaho,ID
1997,5.2,16,04,Idaho,ID
1997,5.2,16,05,Idaho,ID
1997,5.2,16,06,Idaho,ID
1997,5.2,16,07,Idaho,ID
1997,5.2,16,08,Idaho,ID
1997,5.1,16,09,Idaho,ID
1997,5.1,16,10,Idaho,ID
1997,5.2,16,11,Idaho,ID
1997,5.2,16,12,Idaho,ID
1997,5.1,17,01,Illinois,IL
1997,5.0,17,02,Illinois,IL
1997,4.9,17,03,Illinois,IL
1997,4.8,17,04,Illinois,IL
1997,4.7,17,05,Illinois,IL
1997,4.6,17,06,Illinois,IL
1997,4.6,17,07,Illinois,IL
1997,4.6,17,08,Illinois,IL
1997,4.7,17,09,Illinois,IL
1997,4.7,17,10,Illinois,IL
1997,4.8,17,11,Illinois,IL
1997,4.8,17,12,Illinois,IL
1997,3.4,18,01,Indiana,IN
1997,3.4,18,02,Indiana,IN
1997,3.4,18,03,Indiana,IN
1997,3.4,18,04,Indiana,IN
1997,3.4,18,05,Indiana,IN
1997,3.4,18,06,Indiana,IN
1997,3.5,18,07,Indiana,IN
1997,3.5,18,08,Indiana,IN
1997,3.5,18,09,Indiana,IN
1997,3.4,18,10,Indiana,IN
1997,3.4,18,11,Indiana,IN
1997,3.3,18,12,Indiana,IN
1997,3.5,19,01,Iowa,IA
1997,3.4,19,02,Iowa,IA
1997,3.3,19,03,Iowa,IA
1997,3.3,19,04,Iowa,IA
1997,3.2,19,05,Iowa,IA
1997,3.1,19,06,Iowa,IA
1997,3.1,19,07,Iowa,IA
1997,3.0,19,08,Iowa,IA
1997,3.0,19,09,Iowa,IA
1997,3.0,19,10,Iowa,IA
1997,2.9,19,11,Iowa,IA
1997,2.9,19,12,Iowa,IA
1997,4.2,20,01,Kansas,KS
1997,4.1,20,02,Kansas,KS
