year,value,state_fip,month,state_name,state_abbr
2016,6.1,01,01,Alabama,AL
2016,6.0,01,02,Alabama,AL
2016,6.0,01,03,Alabama,AL
2016,5.9,01,04,Alabama,AL
2016,5.9,01,05,Alabama,AL
2016,5.9,01,06,Alabama,AL
2016,5.9,01,07,Alabama,AL
2016,5.9,01,08,Alabama,AL
2016,5.9,01,09,Alabama,AL
2016,5.9,01,10,Alabama,AL
2016,5.8,01,11,Alabama,AL
2016,5.7,01,12,Alabama,AL
2016,6.4,02,01,Alaska,AK
2016,6.5,02,02,Alaska,AK
2016,6.5,02,03,Alaska,AK
2016,6.5,02,04,Alaska,AK
2016,6.6,02,05,Alaska,AK
2016,6.6,02,06,Alaska,AK
2016,6.6,02,07,Alaska,AK
2016,6.7,02,08,Alaska,AK
2016,6.7,02,09,Alaska,AK
2016,6.7,02,10,Alaska,AK
2016,6.7,02,11,Alaska,AK
2016,6.7,02,12,Alaska,AK
2016,5.7,04,01,Arizona,AZ
2016,5.6,04,02,Arizona,AZ
2016,5.6,04,03,Arizona,AZ
2016,5.6,04,04,Arizona,AZ
2016,5.5,04,05,Arizona,AZ
2016,5.5,04,06,Arizona,AZ
2016,5.5,04,07,Arizona,AZ
2016,5.4,04,08,Arizona,AZ
2016,5.4,04,09,Arizona,AZ
2016,5.4,04,10,Arizona,AZ
2016,5.3,04,11,Arizona,AZ
2016,5.3,04,12,Arizona,AZ
2016,4.2,05,01,Arkansas,AR
2016,4.1,05,02,Arkansas,AR
2016,4.0,05,03,Arkansas,AR
2016,4.0,05,04,Arkansas,AR
2016,4.0,05,05,Arkansas,AR
2016,4.0,05,06,Arkansas,AR
2016,4.0,05,07,Arkansas,AR
2016,4.0,05,08,Arkansas,AR
2016,3.9,05,09,Arkansas,AR
2016,3.9,05,10,Arkansas,AR
2016,3.9,05,11,Arkansas,AR
2016,3.8,05,12,Arkansas,AR
2016,5.7,06,01,California,CA
2016,5.6,06,02,California,CA
2016,5.6,06,03,California,CA
2016,5.5,06,04,California,CA
2016,5.5,06,05,California,CA
2016,5.5,06,06,California,CA
2016,5.5,06,07,California,CA
2016,5.5,06,08,California,CA
2016,5.5,06,09,California,CA
2016,5.5,06,10,California,CA
2016,5.4,06,11,California,CA
2016,5.4,06,12,California,CA
2016,3.3,08,01,Colorado,CO
2016,3.3,08,02,Colorado,CO
2016,3.3,08,03,Colorado,CO
2016,3.3,08,04,Colorado,CO
2016,3.3,08,05,Colorado,CO
2016,3.2,08,06,Colorado,CO
2016,3.2,08,07,Colorado,CO
2016,3.1,08,08,Colorado,CO
2016,3.0,08,09,Colorado,CO
2016,3.0,08,10,Colorado,CO
2016,2.9,08,11,Colorado,CO
2016,2.7,08,12,Colorado,CO
2016,5.2,09,01,Connecticut,CT
2016,5.2,09,02,Connecticut,CT
2016,5.1,09,03,Connecticut,CT
2016,5.0,09,04,Connecticut,CT
2016,4.9,09,05,Connecticut,CT
2016,4.9,09,06,Connecticut,CT
2016,4.8,09,07,Connecticut,CT
2016,4.7,09,08,Connecticut,CT
2016,4.7,09,09,Connecticut,CT
