year,value,state_fip,month,state_name,state_abbr
1999,2047925.0,01,01,Alabama,AL
1999,2048086.0,01,02,Alabama,AL
1999,2048175.0,01,03,Alabama,AL
1999,2048045.0,01,04,Alabama,AL
1999,2047678.0,01,05,Alabama,AL
1999,2047450.0,01,06,Alabama,AL
1999,2047462.0,01,07,Alabama,AL
1999,2047648.0,01,08,Alabama,AL
1999,2048264.0,01,09,Alabama,AL
1999,2049394.0,01,10,Alabama,AL
1999,2051106.0,01,11,Alabama,AL
1999,2053068.0,01,12,Alabama,AL
1999,296955.0,02,01,Alaska,AK
1999,296974.0,02,02,Alaska,AK
1999,296946.0,02,03,Alaska,AK
1999,296968.0,02,04,Alaska,AK
1999,297095.0,02,05,Alaska,AK
1999,297314.0,02,06,Alaska,AK
1999,297644.0,02,07,Alaska,AK
1999,298066.0,02,08,Alaska,AK
1999,298501.0,02,09,Alaska,AK
1999,298925.0,02,10,Alaska,AK
1999,299319.0,02,11,Alaska,AK
1999,299637.0,02,12,Alaska,AK
1999,2347725.0,04,01,Arizona,AZ
1999,2353853.0,04,02,Arizona,AZ
1999,2359117.0,04,03,Arizona,AZ
1999,2363724.0,04,04,Arizona,AZ
1999,2367577.0,04,05,Arizona,AZ
1999,2371025.0,04,06,Arizona,AZ
1999,2374361.0,04,07,Arizona,AZ
1999,2377601.0,04,08,Arizona,AZ
1999,2380802.0,04,09,Arizona,AZ
1999,2384179.0,04,10,Arizona,AZ
1999,2387962.0,04,11,Arizona,AZ
1999,2391791.0,04,12,Arizona,AZ
1999,1191937.0,05,01,Arkansas,AR
1999,1193443.0,05,02,Arkansas,AR
1999,1194867.0,05,03,Arkansas,AR
1999,1196248.0,05,04,Arkansas,AR
1999,1197474.0,05,05,Arkansas,AR
1999,1198611.0,05,06,Arkansas,AR
1999,1199867.0,05,07,Arkansas,AR
1999,1201406.0,05,08,Arkansas,AR
1999,1203202.0,05,09,Arkansas,AR
1999,1205287.0,05,10,Arkansas,AR
1999,1207690.0,05,11,Arkansas,AR
1999,1209961.0,05,12,Arkansas,AR
1999,15402202.0,06,01,California,CA
1999,15426805.0,06,02,California,CA
1999,15454688.0,06,03,California,CA
1999,15486567.0,06,04,California,CA
1999,15521145.0,06,05,California,CA
1999,15557372.0,06,06,California,CA
1999,15592715.0,06,07,California,CA
1999,15626585.0,06,08,California,CA
1999,15661301.0,06,09,California,CA
1999,15698952.0,06,10,California,CA
1999,15742402.0,06,11,California,CA
1999,15790087.0,06,12,California,CA
1999,2253833.0,08,01,Colorado,CO
1999,2256884.0,08,02,Colorado,CO
1999,2259711.0,08,03,Colorado,CO
1999,2262405.0,08,04,Colorado,CO
1999,2264653.0,08,05,Colorado,CO
1999,2266537.0,08,06,Colorado,CO
1999,2268208.0,08,07,Colorado,CO
1999,2269818.0,08,08,Colorado,CO
1999,2271583.0,08,09,Colorado,CO
1999,2273941.0,08,10,Colorado,CO
1999,2277248.0,08,11,Colorado,CO
1999,2281192.0,08,12,Colorado,CO
1999,1697878.0,09,01,Connecticut,CT
1999,1697421.0,09,02,Connecticut,CT
1999,1696520.0,09,03,Connecticut,CT
1999,1695908.0,09,04,Connecticut,CT
1999,1696098.0,09,05,Connecticut,CT
1999,1697201.0,09,06,Connecticut,CT
1999,1698865.0,09,07,Connecticut,CT
1999,1700976.0,09,08,Connecticut,CT
1999,1703728.0,09,09,Connecticut,CT
1999,1707325.0,09,10,Connecticut,CT
1999,1711817.0,09,11,Connecticut,CT
1999,1716678.0,09,12,Connecticut,CT
1999,385087.0,10,01,Delaware,DE
1999,385038.0,10,02,Delaware,DE
1999,384999.0,10,03,Delaware,DE
1999,385080.0,10,04,Delaware,DE
1999,385340.0,10,05,Delaware,DE
1999,385868.0,10,06,Delaware,DE
1999,386623.0,10,07,Delaware,DE
1999,387464.0,10,08,Delaware,DE
1999,388329.0,10,09,Delaware,DE
1999,389210.0,10,10,Delaware,DE
1999,390166.0,10,11,Delaware,DE
1999,391230.0,10,12,Delaware,DE
1999,275729.0,11,01,District of Columbia,DC
1999,277950.0,11,02,District of Columbia,DC
1999,280225.0,11,03,District of Columbia,DC
1999,282373.0,11,04,District of Columbia,DC
1999,284263.0,11,05,District of Columbia,DC
1999,285873.0,11,06,District of Columbia,DC
1999,287289.0,11,07,District of Columbia,DC
1999,288429.0,11,08,District of Columbia,DC
1999,289240.0,11,09,District of Columbia,DC
1999,289789.0,11,10,District of Columbia,DC
1999,290259.0,11,11,District of Columbia,DC
1999,290680.0,11,12,District of Columbia,DC
1999,7330040.0,12,01,Florida,FL
1999,7341549.0,12,02,Florida,FL
1999,7353397.0,12,03,Florida,FL
1999,7365693.0,12,04,Florida,FL
1999,7377601.0,12,05,Florida,FL
1999,7389066.0,12,06,Florida,FL
1999,7400015.0,12,07,Florida,FL
1999,7411469.0,12,08,Florida,FL
1999,7426068.0,12,09,Florida,FL
1999,7445756.0,12,10,Florida,FL
1999,7471727.0,12,11,Florida,FL
1999,7501822.0,12,12,Florida,FL
1999,3933171.0,13,01,Georgia,GA
1999,3938692.0,13,02,Georgia,GA
1999,3944593.0,13,03,Georgia,GA
1999,3951562.0,13,04,Georgia,GA
1999,3959716.0,13,05,Georgia,GA
1999,3968809.0,13,06,Georgia,GA
1999,3977754.0,13,07,Georgia,GA
1999,3985368.0,13,08,Georgia,GA
1999,3991865.0,13,09,Georgia,GA
1999,3998280.0,13,10,Georgia,GA
1999,4005865.0,13,11,Georgia,GA
1999,4014723.0,13,12,Georgia,GA
1999,568864.0,15,01,Hawaii,HI
1999,568957.0,15,02,Hawaii,HI
1999,569291.0,15,03,Hawaii,HI
1999,569885.0,15,04,Hawaii,HI
1999,570704.0,15,05,Hawaii,HI
1999,571680.0,15,06,Hawaii,HI
1999,572659.0,15,07,Hawaii,HI
1999,573534.0,15,08,Hawaii,HI
1999,574375.0,15,09,Hawaii,HI
1999,575269.0,15,10,Hawaii,HI
1999,576323.0,15,11,Hawaii,HI
1999,577473.0,15,12,Hawaii,HI
1999,622828.0,16,01,Idaho,ID
1999,621686.0,16,02,Idaho,ID
1999,620644.0,16,03,Idaho,ID
1999,619903.0,16,04,Idaho,ID
1999,619504.0,16,05,Idaho,ID
1999,619482.0,16,06,Idaho,ID
1999,619780.0,16,07,Idaho,ID
1999,620377.0,16,08,Idaho,ID
1999,621221.0,16,09,Idaho,ID
1999,622249.0,16,10,Idaho,ID
1999,623506.0,16,11,Idaho,ID
1999,624958.0,16,12,Idaho,ID
1999,6126346.0,17,01,Illinois,IL
1999,6136810.0,17,02,Illinois,IL
1999,6146025.0,17,03,Illinois,IL
1999,6154607.0,17,04,Illinois,IL
1999,6162657.0,17,05,Illinois,IL
