year,value,state_fip,month,state_name,state_abbr
2007,83789.0,01,01,Alabama,AL
2007,83831.0,01,02,Alabama,AL
2007,84102.0,01,03,Alabama,AL
2007,84722.0,01,04,Alabama,AL
2007,85704.0,01,05,Alabama,AL
2007,86833.0,01,06,Alabama,AL
2007,88018.0,01,07,Alabama,AL
2007,89370.0,01,08,Alabama,AL
2007,90904.0,01,09,Alabama,AL
2007,92684.0,01,10,Alabama,AL
2007,94538.0,01,11,Alabama,AL
2007,96522.0,01,12,Alabama,AL
2007,21981.0,02,01,Alaska,AK
2007,21812.0,02,02,Alaska,AK
2007,21697.0,02,03,Alaska,AK
2007,21671.0,02,04,Alaska,AK
2007,21745.0,02,05,Alaska,AK
2007,21874.0,02,06,Alaska,AK
2007,22001.0,02,07,Alaska,AK
2007,22089.0,02,08,Alaska,AK
2007,22117.0,02,09,Alaska,AK
2007,22102.0,02,10,Alaska,AK
2007,22033.0,02,11,Alaska,AK
2007,21944.0,02,12,Alaska,AK
2007,118687.0,04,01,Arizona,AZ
2007,116361.0,04,02,Arizona,AZ
2007,113674.0,04,03,Arizona,AZ
2007,110704.0,04,04,Arizona,AZ
2007,107861.0,04,05,Arizona,AZ
2007,105748.0,04,06,Arizona,AZ
2007,105193.0,04,07,Arizona,AZ
2007,106854.0,04,08,Arizona,AZ
2007,110555.0,04,09,Arizona,AZ
2007,115686.0,04,10,Arizona,AZ
2007,121013.0,04,11,Arizona,AZ
2007,125858.0,04,12,Arizona,AZ
2007,71342.0,05,01,Arkansas,AR
2007,71508.0,05,02,Arkansas,AR
2007,71780.0,05,03,Arkansas,AR
2007,72196.0,05,04,Arkansas,AR
2007,72839.0,05,05,Arkansas,AR
2007,73523.0,05,06,Arkansas,AR
2007,74082.0,05,07,Arkansas,AR
2007,74458.0,05,08,Arkansas,AR
2007,74374.0,05,09,Arkansas,AR
2007,73709.0,05,10,Arkansas,AR
2007,72426.0,05,11,Arkansas,AR
2007,70720.0,05,12,Arkansas,AR
2007,873447.0,06,01,California,CA
2007,882966.0,06,02,California,CA
2007,893587.0,06,03,California,CA
2007,904991.0,06,04,California,CA
2007,918708.0,06,05,California,CA
2007,934882.0,06,06,California,CA
2007,953655.0,06,07,California,CA
2007,975258.0,06,08,California,CA
2007,996969.0,06,09,California,CA
2007,1017621.0,06,10,California,CA
2007,1035297.0,06,11,California,CA
2007,1050424.0,06,12,California,CA
2007,97418.0,08,01,Colorado,CO
2007,94322.0,08,02,Colorado,CO
2007,92054.0,08,03,Colorado,CO
2007,91030.0,08,04,Colorado,CO
2007,91625.0,08,05,Colorado,CO
2007,93755.0,08,06,Colorado,CO
2007,97054.0,08,07,Colorado,CO
2007,100979.0,08,08,Colorado,CO
2007,104752.0,08,09,Colorado,CO
2007,108001.0,08,10,Colorado,CO
2007,110493.0,08,11,Colorado,CO
2007,112209.0,08,12,Colorado,CO
2007,79773.0,09,01,Connecticut,CT
2007,79776.0,09,02,Connecticut,CT
2007,79889.0,09,03,Connecticut,CT
2007,80090.0,09,04,Connecticut,CT
2007,80510.0,09,05,Connecticut,CT
2007,81188.0,09,06,Connecticut,CT
2007,82145.0,09,07,Connecticut,CT
2007,83392.0,09,08,Connecticut,CT
2007,84729.0,09,09,Connecticut,CT
2007,86125.0,09,10,Connecticut,CT
2007,87413.0,09,11,Connecticut,CT
2007,88544.0,09,12,Connecticut,CT
2007,15898.0,10,01,Delaware,DE
2007,15927.0,10,02,Delaware,DE
2007,15984.0,10,03,Delaware,DE
2007,15961.0,10,04,Delaware,DE
2007,15854.0,10,05,Delaware,DE
2007,15713.0,10,06,Delaware,DE
2007,15626.0,10,07,Delaware,DE
2007,15705.0,10,08,Delaware,DE
2007,15967.0,10,09,Delaware,DE
2007,16359.0,10,10,Delaware,DE
2007,16764.0,10,11,Delaware,DE
2007,17126.0,10,12,Delaware,DE
2007,19951.0,11,01,District of Columbia,DC
2007,19728.0,11,02,District of Columbia,DC
2007,19521.0,11,03,District of Columbia,DC
2007,19343.0,11,04,District of Columbia,DC
2007,19237.0,11,05,District of Columbia,DC
2007,19205.0,11,06,District of Columbia,DC
2007,19217.0,11,07,District of Columbia,DC
2007,19278.0,11,08,District of Columbia,DC
2007,19365.0,11,09,District of Columbia,DC
2007,19482.0,11,10,District of Columbia,DC
2007,19605.0,11,11,District of Columbia,DC
2007,19738.0,11,12,District of Columbia,DC
2007,244850.0,12,01,Florida,FL
2007,252177.0,12,02,Florida,FL
2007,260160.0,12,03,Florida,FL
2007,268725.0,12,04,Florida,FL
2007,278210.0,12,05,Florida,FL
2007,288462.0,12,06,Florida,FL
2007,299598.0,12,07,Florida,FL
2007,312070.0,12,08,Florida,FL
2007,325509.0,12,09,Florida,FL
2007,339832.0,12,10,Florida,FL
2007,354453.0,12,11,Florida,FL
2007,369471.0,12,12,Florida,FL
2007,228178.0,13,01,Georgia,GA
2007,226910.0,13,02,Georgia,GA
2007,226577.0,13,03,Georgia,GA
2007,227244.0,13,04,Georgia,GA
2007,229154.0,13,05,Georgia,GA
2007,231843.0,13,06,Georgia,GA
2007,234891.0,13,07,Georgia,GA
2007,238398.0,13,08,Georgia,GA
2007,242404.0,13,09,Georgia,GA
2007,247271.0,13,10,Georgia,GA
2007,252690.0,13,11,Georgia,GA
2007,258686.0,13,12,Georgia,GA
2007,15227.0,15,01,Hawaii,HI
2007,15635.0,15,02,Hawaii,HI
2007,15992.0,15,03,Hawaii,HI
2007,16288.0,15,04,Hawaii,HI
2007,16565.0,15,05,Hawaii,HI
2007,16857.0,15,06,Hawaii,HI
2007,17264.0,15,07,Hawaii,HI
2007,17840.0,15,08,Hawaii,HI
2007,18488.0,15,09,Hawaii,HI
2007,19060.0,15,10,Hawaii,HI
2007,19438.0,15,11,Hawaii,HI
2007,19659.0,15,12,Hawaii,HI
2007,22532.0,16,01,Idaho,ID
2007,21969.0,16,02,Idaho,ID
2007,21528.0,16,03,Idaho,ID
2007,21310.0,16,04,Idaho,ID
2007,21470.0,16,05,Idaho,ID
2007,21963.0,16,06,Idaho,ID
2007,22766.0,16,07,Idaho,ID
2007,23720.0,16,08,Idaho,ID
2007,24473.0,16,09,Idaho,ID
2007,24768.0,16,10,Idaho,ID
2007,24557.0,16,11,Idaho,ID
2007,24032.0,16,12,Idaho,ID
2007,300056.0,17,01,Illinois,IL
2007,305624.0,17,02,Illinois,IL
2007,311365.0,17,03,Illinois,IL
2007,317026.0,17,04,Illinois,IL
2007,323323.0,17,05,Illinois,IL
2007,330663.0,17,06,Illinois,IL
2007,339084.0,17,07,Illinois,IL
2007,348319.0,17,08,Illinois,IL
2007,357094.0,17,09,Illinois,IL
2007,364884.0,17,10,Illinois,IL
2007,370430.0,17,11,Illinois,IL
2007,373332.0,17,12,Illinois,IL
2007,151665.0,18,01,Indiana,IN
2007,148387.0,18,02,Indiana,IN
2007,145332.0,18,03,Indiana,IN
2007,143014.0,18,04,Indiana,IN
2007,142045.0,18,05,Indiana,IN
2007,142724.0,18,06,Indiana,IN
2007,144906.0,18,07,Indiana,IN
2007,147880.0,18,08,Indiana,IN
2007,150544.0,18,09,Indiana,IN
2007,152463.0,18,10,Indiana,IN
2007,153345.0,18,11,Indiana,IN
2007,153340.0,18,12,Indiana,IN
2007,60796.0,19,01,Iowa,IA
2007,60930.0,19,02,Iowa,IA
2007,61043.0,19,03,Iowa,IA
2007,61052.0,19,04,Iowa,IA
2007,61070.0,19,05,Iowa,IA
2007,61166.0,19,06,Iowa,IA
2007,61441.0,19,07,Iowa,IA
2007,61931.0,19,08,Iowa,IA
2007,62403.0,19,09,Iowa,IA
2007,62627.0,19,10,Iowa,IA
2007,62449.0,19,11,Iowa,IA
2007,61907.0,19,12,Iowa,IA
2007,63007.0,20,01,Kansas,KS
2007,62812.0,20,02,Kansas,KS
2007,62550.0,20,03,Kansas,KS
2007,62246.0,20,04,Kansas,KS
2007,62107.0,20,05,Kansas,KS
2007,62125.0,20,06,Kansas,KS
2007,62426.0,20,07,Kansas,KS
2007,63090.0,20,08,Kansas,KS
2007,63801.0,20,09,Kansas,KS
2007,64342.0,20,10,Kansas,KS
2007,64496.0,20,11,Kansas,KS
2007,64157.0,20,12,Kansas,KS
2007,111876.0,21,01,Kentucky,KY
2007,110366.0,21,02,Kentucky,KY
2007,108983.0,21,03,Kentucky,KY
2007,107918.0,21,04,Kentucky,KY
2007,107499.0,21,05,Kentucky,KY
2007,107677.0,21,06,Kentucky,KY
2007,108447.0,21,07,Kentucky,KY
2007,109671.0,21,08,Kentucky,KY
2007,110521.0,21,09,Kentucky,KY
2007,110596.0,21,10,Kentucky,KY
2007,109926.0,21,11,Kentucky,KY
2007,108889.0,21,12,Kentucky,KY
2007,83739.0,22,01,Louisiana,LA
2007,84788.0,22,02,Louisiana,LA
2007,85746.0,22,03,Louisiana,LA
2007,86270.0,22,04,Louisiana,LA
2007,86064.0,22,05,Louisiana,LA
2007,84845.0,22,06,Louisiana,LA
2007,83003.0,22,07,Louisiana,LA
2007,81286.0,22,08,Louisiana,LA
2007,80062.0,22,09,Louisiana,LA
2007,79753.0,22,10,Louisiana,LA
2007,80441.0,22,11,Louisiana,LA
2007,81701.0,22,12,Louisiana,LA
2007,32532.0,23,01,Maine,ME
2007,32156.0,23,02,Maine,ME
2007,31957.0,23,03,Maine,ME
2007,31946.0,23,04,Maine,ME
2007,32158.0,23,05,Maine,ME
2007,32510.0,23,06,Maine,ME
2007,32897.0,23,07,Maine,ME
2007,33273.0,23,08,Maine,ME
2007,33517.0,23,09,Maine,ME
2007,33569.0,23,10,Maine,ME
2007,33383.0,23,11,Maine,ME
2007,32989.0,23,12,Maine,ME
2007,118944.0,24,01,Maryland,MD
2007,116092.0,24,02,Maryland,MD
2007,113374.0,24,03,Maryland,MD
2007,111043.0,24,04,Maryland,MD
2007,109636.0,24,05,Maryland,MD
2007,109215.0,24,06,Maryland,MD
2007,109495.0,24,07,Maryland,MD
2007,110032.0,24,08,Maryland,MD
2007,110188.0,24,09,Maryland,MD
2007,109711.0,24,10,Maryland,MD
2007,108614.0,24,11,Maryland,MD
2007,107417.0,24,12,Maryland,MD
2007,158214.0,25,01,Massachusetts,MA
2007,156811.0,25,02,Massachusetts,MA
2007,155532.0,25,03,Massachusetts,MA
2007,154410.0,25,04,Massachusetts,MA
2007,153707.0,25,05,Massachusetts,MA
2007,153470.0,25,06,Massachusetts,MA
2007,153642.0,25,07,Massachusetts,MA
2007,154162.0,25,08,Massachusetts,MA
2007,154669.0,25,09,Massachusetts,MA
2007,155162.0,25,10,Massachusetts,MA
2007,155454.0,25,11,Massachusetts,MA
2007,155573.0,25,12,Massachusetts,MA
2007,350205.0,26,01,Michigan,MI
2007,347422.0,26,02,Michigan,MI
2007,345555.0,26,03,Michigan,MI
2007,344853.0,26,04,Michigan,MI
2007,346174.0,26,05,Michigan,MI
2007,349635.0,26,06,Michigan,MI
2007,354420.0,26,07,Michigan,MI
2007,359246.0,26,08,Michigan,MI
2007,362605.0,26,09,Michigan,MI
2007,364084.0,26,10,Michigan,MI
2007,362739.0,26,11,Michigan,MI
2007,359518.0,26,12,Michigan,MI
2007,126567.0,27,01,Minnesota,MN
2007,127413.0,27,02,Minnesota,MN
2007,128124.0,27,03,Minnesota,MN
2007,129016.0,27,04,Minnesota,MN
2007,130449.0,27,05,Minnesota,MN
2007,132212.0,27,06,Minnesota,MN
2007,134120.0,27,07,Minnesota,MN
2007,136009.0,27,08,Minnesota,MN
2007,137430.0,27,09,Minnesota,MN
2007,138185.0,27,10,Minnesota,MN
2007,137997.0,27,11,Minnesota,MN
2007,137153.0,27,12,Minnesota,MN
2007,82498.0,28,01,Mississippi,MS
2007,82436.0,28,02,Mississippi,MS
2007,81868.0,28,03,Mississippi,MS
2007,80919.0,28,04,Mississippi,MS
2007,79911.0,28,05,Mississippi,MS
2007,79006.0,28,06,Mississippi,MS
2007,78312.0,28,07,Mississippi,MS
2007,78091.0,28,08,Mississippi,MS
2007,78243.0,28,09,Mississippi,MS
2007,78546.0,28,10,Mississippi,MS
2007,78692.0,28,11,Mississippi,MS
2007,78679.0,28,12,Mississippi,MS
2007,147200.0,29,01,Missouri,MO
2007,146689.0,29,02,Missouri,MO
2007,147083.0,29,03,Missouri,MO
2007,148295.0,29,04,Missouri,MO
2007,150503.0,29,05,Missouri,MO
2007,153416.0,29,06,Missouri,MO
2007,156637.0,29,07,Missouri,MO
2007,159835.0,29,08,Missouri,MO
2007,162333.0,29,09,Missouri,MO
2007,163970.0,29,10,Missouri,MO
2007,164721.0,29,11,Missouri,MO
2007,164927.0,29,12,Missouri,MO
2007,14361.0,30,01,Montana,MT
2007,14248.0,30,02,Montana,MT
2007,14488.0,30,03,Montana,MT
2007,15069.0,30,04,Montana,MT
2007,15913.0,30,05,Montana,MT
2007,16861.0,30,06,Montana,MT
2007,17753.0,30,07,Montana,MT
2007,18472.0,30,08,Montana,MT
2007,18948.0,30,09,Montana,MT
2007,19210.0,30,10,Montana,MT
2007,19321.0,30,11,Montana,MT
2007,19365.0,30,12,Montana,MT
2007,27861.0,31,01,Nebraska,NE
2007,27570.0,31,02,Nebraska,NE
2007,27546.0,31,03,Nebraska,NE
2007,27766.0,31,04,Nebraska,NE
2007,28176.0,31,05,Nebraska,NE
2007,28737.0,31,06,Nebraska,NE
2007,29326.0,31,07,Nebraska,NE
2007,29724.0,31,08,Nebraska,NE
2007,29792.0,31,09,Nebraska,NE
2007,29638.0,31,10,Nebraska,NE
2007,29424.0,31,11,Nebraska,NE
2007,29207.0,31,12,Nebraska,NE
2007,54693.0,32,01,Nevada,NV
2007,55482.0,32,02,Nevada,NV
2007,56430.0,32,03,Nevada,NV
2007,57542.0,32,04,Nevada,NV
2007,58876.0,32,05,Nevada,NV
2007,60369.0,32,06,Nevada,NV
2007,61953.0,32,07,Nevada,NV
2007,63643.0,32,08,Nevada,NV
2007,65370.0,32,09,Nevada,NV
2007,67122.0,32,10,Nevada,NV
2007,68811.0,32,11,Nevada,NV
2007,70498.0,32,12,Nevada,NV
2007,27377.0,33,01,New Hampshire,NH
2007,27282.0,33,02,New Hampshire,NH
2007,27047.0,33,03,New Hampshire,NH
2007,26701.0,33,04,New Hampshire,NH
2007,26305.0,33,05,New Hampshire,NH
2007,25885.0,33,06,New Hampshire,NH
2007,25490.0,33,07,New Hampshire,NH
2007,25172.0,33,08,New Hampshire,NH
2007,24937.0,33,09,New Hampshire,NH
2007,24825.0,33,10,New Hampshire,NH
2007,24800.0,33,11,New Hampshire,NH
2007,24821.0,33,12,New Hampshire,NH
2007,183728.0,34,01,New Jersey,NJ
2007,181629.0,34,02,New Jersey,NJ
2007,180829.0,34,03,New Jersey,NJ
2007,180959.0,34,04,New Jersey,NJ
2007,181920.0,34,05,New Jersey,NJ
2007,183389.0,34,06,New Jersey,NJ
2007,185069.0,34,07,New Jersey,NJ
2007,187167.0,34,08,New Jersey,NJ
2007,189762.0,34,09,New Jersey,NJ
2007,193069.0,34,10,New Jersey,NJ
2007,196577.0,34,11,New Jersey,NJ
2007,199997.0,34,12,New Jersey,NJ
2007,34397.0,35,01,New Mexico,NM
2007,33667.0,35,02,New Mexico,NM
2007,33116.0,35,03,New Mexico,NM
2007,32661.0,35,04,New Mexico,NM
2007,32289.0,35,05,New Mexico,NM
2007,31996.0,35,06,New Mexico,NM
2007,31911.0,35,07,New Mexico,NM
2007,32135.0,35,08,New Mexico,NM
2007,32584.0,35,09,New Mexico,NM
2007,33221.0,35,10,New Mexico,NM
2007,33899.0,35,11,New Mexico,NM
2007,34485.0,35,12,New Mexico,NM
2007,397558.0,36,01,New York,NY
2007,397885.0,36,02,New York,NY
2007,400458.0,36,03,New York,NY
2007,404975.0,36,04,New York,NY
2007,411324.0,36,05,New York,NY
2007,418465.0,36,06,New York,NY
2007,425469.0,36,07,New York,NY
2007,432135.0,36,08,New York,NY
2007,437602.0,36,09,New York,NY
2007,442457.0,36,10,New York,NY
2007,446438.0,36,11,New York,NY
2007,449599.0,36,12,New York,NY
2007,227057.0,37,01,North Carolina,NC
2007,223508.0,37,02,North Carolina,NC
2007,221457.0,37,03,North Carolina,NC
2007,221335.0,37,04,North Carolina,NC
2007,223408.0,37,05,North Carolina,NC
2007,227138.0,37,06,North Carolina,NC
2007,231734.0,37,07,North Carolina,NC
2007,236393.0,37,08,North Carolina,NC
2007,239897.0,37,09,North Carolina,NC
2007,241755.0,37,10,North Carolina,NC
2007,241482.0,37,11,North Carolina,NC
2007,239234.0,37,12,North Carolina,NC
2007,11179.0,38,01,North Dakota,ND
2007,11090.0,38,02,North Dakota,ND
2007,11026.0,38,03,North Dakota,ND
2007,11012.0,38,04,North Dakota,ND
2007,11062.0,38,05,North Dakota,ND
2007,11112.0,38,06,North Dakota,ND
2007,11147.0,38,07,North Dakota,ND
2007,11202.0,38,08,North Dakota,ND
2007,11240.0,38,09,North Dakota,ND
