year,value,state_fip,month,state_name,state_abbr
1984,1557955.0,01,01,Alabama,AL
1984,1563259.0,01,02,Alabama,AL
1984,1568978.0,01,03,Alabama,AL
1984,1574780.0,01,04,Alabama,AL
1984,1580120.0,01,05,Alabama,AL
1984,1584542.0,01,06,Alabama,AL
1984,1587926.0,01,07,Alabama,AL
1984,1590801.0,01,08,Alabama,AL
1984,1594044.0,01,09,Alabama,AL
1984,1598410.0,01,10,Alabama,AL
1984,1604282.0,01,11,Alabama,AL
1984,1611019.0,01,12,Alabama,AL
1984,213178.0,02,01,Alaska,AK
1984,214256.0,02,02,Alaska,AK
1984,215622.0,02,03,Alaska,AK
1984,217085.0,02,04,Alaska,AK
1984,218418.0,02,05,Alaska,AK
1984,219481.0,02,06,Alaska,AK
1984,220338.0,02,07,Alaska,AK
1984,221105.0,02,08,Alaska,AK
1984,221821.0,02,09,Alaska,AK
1984,222492.0,02,10,Alaska,AK
1984,223161.0,02,11,Alaska,AK
1984,223844.0,02,12,Alaska,AK
1984,1330606.0,04,01,Arizona,AZ
1984,1339478.0,04,02,Arizona,AZ
1984,1348510.0,04,03,Arizona,AZ
1984,1357067.0,04,04,Arizona,AZ
1984,1364918.0,04,05,Arizona,AZ
1984,1371865.0,04,06,Arizona,AZ
1984,1377529.0,04,07,Arizona,AZ
1984,1381314.0,04,08,Arizona,AZ
1984,1383219.0,04,09,Arizona,AZ
1984,1384104.0,04,10,Arizona,AZ
1984,1385092.0,04,11,Arizona,AZ
1984,1386603.0,04,12,Arizona,AZ
1984,958251.0,05,01,Arkansas,AR
1984,960677.0,05,02,Arkansas,AR
1984,962265.0,05,03,Arkansas,AR
1984,962844.0,05,04,Arkansas,AR
1984,962485.0,05,05,Arkansas,AR
1984,961336.0,05,06,Arkansas,AR
1984,959605.0,05,07,Arkansas,AR
1984,957763.0,05,08,Arkansas,AR
1984,956059.0,05,09,Arkansas,AR
1984,954787.0,05,10,Arkansas,AR
1984,954493.0,05,11,Arkansas,AR
1984,955345.0,05,12,Arkansas,AR
1984,11372769.0,06,01,California,CA
1984,11423242.0,06,02,California,CA
1984,11479163.0,06,03,California,CA
1984,11535006.0,06,04,California,CA
1984,11586906.0,06,05,California,CA
1984,11632800.0,06,06,California,CA
1984,11671911.0,06,07,California,CA
1984,11706943.0,06,08,California,CA
1984,11741730.0,06,09,California,CA
1984,11780495.0,06,10,California,CA
1984,11825891.0,06,11,California,CA
1984,11875139.0,06,12,California,CA
1984,1594866.0,08,01,Colorado,CO
1984,1600133.0,08,02,Colorado,CO
1984,1605775.0,08,03,Colorado,CO
1984,1611195.0,08,04,Colorado,CO
1984,1615378.0,08,05,Colorado,CO
1984,1617513.0,08,06,Colorado,CO
1984,1617674.0,08,07,Colorado,CO
1984,1616506.0,08,08,Colorado,CO
1984,1614750.0,08,09,Colorado,CO
1984,1612994.0,08,10,Colorado,CO
1984,1612230.0,08,11,Colorado,CO
1984,1613165.0,08,12,Colorado,CO
1984,1561780.0,09,01,Connecticut,CT
1984,1569613.0,09,02,Connecticut,CT
1984,1577954.0,09,03,Connecticut,CT
1984,1585588.0,09,04,Connecticut,CT
1984,1591971.0,09,05,Connecticut,CT
1984,1596635.0,09,06,Connecticut,CT
1984,1599364.0,09,07,Connecticut,CT
1984,1600724.0,09,08,Connecticut,CT
1984,1601582.0,09,09,Connecticut,CT
1984,1603089.0,09,10,Connecticut,CT
1984,1606074.0,09,11,Connecticut,CT
1984,1610344.0,09,12,Connecticut,CT
1984,282275.0,10,01,Delaware,DE
1984,284176.0,10,02,Delaware,DE
1984,285844.0,10,03,Delaware,DE
1984,287144.0,10,04,Delaware,DE
1984,288147.0,10,05,Delaware,DE
1984,288924.0,10,06,Delaware,DE
1984,289559.0,10,07,Delaware,DE
1984,290206.0,10,08,Delaware,DE
1984,290933.0,10,09,Delaware,DE
1984,291764.0,10,10,Delaware,DE
1984,292683.0,10,11,Delaware,DE
1984,293571.0,10,12,Delaware,DE
1984,284286.0,11,01,District of Columbia,DC
1984,285436.0,11,02,District of Columbia,DC
1984,286981.0,11,03,District of Columbia,DC
1984,288733.0,11,04,District of Columbia,DC
1984,290408.0,11,05,District of Columbia,DC
1984,291864.0,11,06,District of Columbia,DC
1984,293152.0,11,07,District of Columbia,DC
1984,294417.0,11,08,District of Columbia,DC
1984,295657.0,11,09,District of Columbia,DC
1984,296816.0,11,10,District of Columbia,DC
1984,297762.0,11,11,District of Columbia,DC
1984,298347.0,11,12,District of Columbia,DC
1984,4685019.0,12,01,Florida,FL
1984,4714688.0,12,02,Florida,FL
1984,4743951.0,12,03,Florida,FL
1984,4770849.0,12,04,Florida,FL
1984,4794495.0,12,05,Florida,FL
1984,4814777.0,12,06,Florida,FL
1984,4831767.0,12,07,Florida,FL
1984,4847184.0,12,08,Florida,FL
1984,4863195.0,12,09,Florida,FL
1984,4881518.0,12,10,Florida,FL
1984,4902847.0,12,11,Florida,FL
1984,4926159.0,12,12,Florida,FL
1984,2551121.0,13,01,Georgia,GA
1984,2562689.0,13,02,Georgia,GA
1984,2575649.0,13,03,Georgia,GA
1984,2588488.0,13,04,Georgia,GA
1984,2599873.0,13,05,Georgia,GA
1984,2608972.0,13,06,Georgia,GA
1984,2615618.0,13,07,Georgia,GA
1984,2620713.0,13,08,Georgia,GA
1984,2625595.0,13,09,Georgia,GA
1984,2631814.0,13,10,Georgia,GA
1984,2640307.0,13,11,Georgia,GA
1984,2650275.0,13,12,Georgia,GA
1984,447196.0,15,01,Hawaii,HI
1984,447953.0,15,02,Hawaii,HI
1984,449013.0,15,03,Hawaii,HI
1984,449888.0,15,04,Hawaii,HI
1984,450301.0,15,05,Hawaii,HI
1984,450107.0,15,06,Hawaii,HI
1984,449247.0,15,07,Hawaii,HI
1984,448007.0,15,08,Hawaii,HI
1984,446962.0,15,09,Hawaii,HI
1984,446640.0,15,10,Hawaii,HI
1984,447275.0,15,11,Hawaii,HI
1984,448704.0,15,12,Hawaii,HI
1984,425634.0,16,01,Idaho,ID
1984,427005.0,16,02,Idaho,ID
1984,428193.0,16,03,Idaho,ID
1984,429141.0,16,04,Idaho,ID
1984,429904.0,16,05,Idaho,ID
1984,430477.0,16,06,Idaho,ID
1984,430811.0,16,07,Idaho,ID
1984,430884.0,16,08,Idaho,ID
1984,430762.0,16,09,Idaho,ID
1984,430622.0,16,10,Idaho,ID
1984,430669.0,16,11,Idaho,ID
1984,430984.0,16,12,Idaho,ID
1984,5033958.0,17,01,Illinois,IL
1984,5049923.0,17,02,Illinois,IL
1984,5068477.0,17,03,Illinois,IL
1984,5086105.0,17,04,Illinois,IL
1984,5099991.0,17,05,Illinois,IL
1984,5109336.0,17,06,Illinois,IL
1984,5114218.0,17,07,Illinois,IL
1984,5116431.0,17,08,Illinois,IL
1984,5117981.0,17,09,Illinois,IL
1984,5121727.0,17,10,Illinois,IL
1984,5130409.0,17,11,Illinois,IL
1984,5143234.0,17,12,Illinois,IL
1984,2362121.0,18,01,Indiana,IN
1984,2374198.0,18,02,Indiana,IN
1984,2387811.0,18,03,Indiana,IN
1984,2400811.0,18,04,Indiana,IN
1984,2410796.0,18,05,Indiana,IN
1984,2416533.0,18,06,Indiana,IN
1984,2418580.0,18,07,Indiana,IN
1984,2419024.0,18,08,Indiana,IN
1984,2419660.0,18,09,Indiana,IN
1984,2422647.0,18,10,Indiana,IN
1984,2430158.0,18,11,Indiana,IN
1984,2442232.0,18,12,Indiana,IN
1984,1323822.0,19,01,Iowa,IA
1984,1323849.0,19,02,Iowa,IA
1984,1324418.0,19,03,Iowa,IA
1984,1325339.0,19,04,Iowa,IA
1984,1325784.0,19,05,Iowa,IA
1984,1325456.0,19,06,Iowa,IA
1984,1324210.0,19,07,Iowa,IA
1984,1322206.0,19,08,Iowa,IA
1984,1319601.0,19,09,Iowa,IA
1984,1316805.0,19,10,Iowa,IA
1984,1314726.0,19,11,Iowa,IA
1984,1314040.0,19,12,Iowa,IA
1984,1132401.0,20,01,Kansas,KS
1984,1134805.0,20,02,Kansas,KS
1984,1137837.0,20,03,Kansas,KS
1984,1140874.0,20,04,Kansas,KS
1984,1143513.0,20,05,Kansas,KS
1984,1145489.0,20,06,Kansas,KS
1984,1146707.0,20,07,Kansas,KS
1984,1147513.0,20,08,Kansas,KS
1984,1148446.0,20,09,Kansas,KS
1984,1150173.0,20,10,Kansas,KS
1984,1153182.0,20,11,Kansas,KS
1984,1157243.0,20,12,Kansas,KS
1984,1538443.0,21,01,Kentucky,KY
1984,1542360.0,21,02,Kentucky,KY
1984,1545752.0,21,03,Kentucky,KY
1984,1548499.0,21,04,Kentucky,KY
1984,1550500.0,21,05,Kentucky,KY
1984,1551784.0,21,06,Kentucky,KY
1984,1552309.0,21,07,Kentucky,KY
1984,1552159.0,21,08,Kentucky,KY
1984,1551565.0,21,09,Kentucky,KY
1984,1551225.0,21,10,Kentucky,KY
1984,1551898.0,21,11,Kentucky,KY
1984,1553436.0,21,12,Kentucky,KY
1984,1728063.0,22,01,Louisiana,LA
1984,1732583.0,22,02,Louisiana,LA
1984,1737477.0,22,03,Louisiana,LA
1984,1742217.0,22,04,Louisiana,LA
1984,1745906.0,22,05,Louisiana,LA
1984,1747861.0,22,06,Louisiana,LA
1984,1747615.0,22,07,Louisiana,LA
1984,1745473.0,22,08,Louisiana,LA
1984,1742295.0,22,09,Louisiana,LA
1984,1739405.0,22,10,Louisiana,LA
1984,1738176.0,22,11,Louisiana,LA
1984,1739070.0,22,12,Louisiana,LA
1984,504505.0,23,01,Maine,ME
1984,507229.0,23,02,Maine,ME
