year,value,state_fip,month,state_name,state_abbr
2024,2327663.0,01,01,Alabama,AL
2024,2327989.0,01,02,Alabama,AL
2024,2331773.0,01,03,Alabama,AL
2024,2335406.0,01,04,Alabama,AL
2024,2336843.0,01,05,Alabama,AL
2024,358280.0,02,01,Alaska,AK
2024,357911.0,02,02,Alaska,AK
2024,357803.0,02,03,Alaska,AK
2024,357639.0,02,04,Alaska,AK
2024,357244.0,02,05,Alaska,AK
2024,3726522.0,04,01,Arizona,AZ
2024,3732662.0,04,02,Arizona,AZ
2024,3735563.0,04,03,Arizona,AZ
2024,3738542.0,04,04,Arizona,AZ
2024,3740565.0,04,05,Arizona,AZ
2024,1385367.0,05,01,Arkansas,AR
2024,1385079.0,05,02,Arkansas,AR
2024,1385626.0,05,03,Arkansas,AR
2024,1388353.0,05,04,Arkansas,AR
2024,1391151.0,05,05,Arkansas,AR
2024,19355816.0,06,01,California,CA
2024,19350032.0,06,02,California,CA
2024,19346151.0,06,03,California,CA
2024,19346511.0,06,04,California,CA
2024,19338424.0,06,05,California,CA
2024,3237237.0,08,01,Colorado,CO
2024,3235542.0,08,02,Colorado,CO
2024,3235343.0,08,03,Colorado,CO
2024,3236847.0,08,04,Colorado,CO
2024,3234028.0,08,05,Colorado,CO
2024,1902407.0,09,01,Connecticut,CT
2024,1906379.0,09,02,Connecticut,CT
2024,1910468.0,09,03,Connecticut,CT
2024,1911069.0,09,04,Connecticut,CT
2024,1914573.0,09,05,Connecticut,CT
2024,508774.0,10,01,Delaware,DE
2024,508227.0,10,02,Delaware,DE
2024,507009.0,10,03,Delaware,DE
2024,506238.0,10,04,Delaware,DE
2024,505522.0,10,05,Delaware,DE
2024,403524.0,11,01,District of Columbia,DC
2024,404642.0,11,02,District of Columbia,DC
2024,406755.0,11,03,District of Columbia,DC
2024,408223.0,11,04,District of Columbia,DC
2024,408535.0,11,05,District of Columbia,DC
2024,11076728.0,12,01,Florida,FL
2024,11089543.0,12,02,Florida,FL
2024,11097269.0,12,03,Florida,FL
2024,11095135.0,12,04,Florida,FL
2024,11081041.0,12,05,Florida,FL
2024,5330035.0,13,01,Georgia,GA
2024,5335097.0,13,02,Georgia,GA
2024,5343469.0,13,03,Georgia,GA
2024,5357120.0,13,04,Georgia,GA
2024,5375888.0,13,05,Georgia,GA
2024,674769.0,15,01,Hawaii,HI
2024,674589.0,15,02,Hawaii,HI
2024,673119.0,15,03,Hawaii,HI
2024,670966.0,15,04,Hawaii,HI
2024,669590.0,15,05,Hawaii,HI
2024,967890.0,16,01,Idaho,ID
2024,969459.0,16,02,Idaho,ID
2024,971458.0,16,03,Idaho,ID
2024,974034.0,16,04,Idaho,ID
2024,975713.0,16,05,Idaho,ID
2024,6477200.0,17,01,Illinois,IL
2024,6477355.0,17,02,Illinois,IL
