year,value,state_fip,month,state_name,state_abbr
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,97958.0,01,01,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,98767.0,01,02,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
1999,99890.0,01,03,Alabama,AL
