year,value,fips,month,county_name,state_abbr,state_name
2024,26921.0,01001,01,Autauga County,AL,Alabama
2024,27091.0,01001,02,Autauga County,AL,Alabama
2024,103622.0,01003,01,Baldwin County,AL,Alabama
2024,104077.0,01003,02,Baldwin County,AL,Alabama
2024,7854.0,01005,01,Barbour County,AL,Alabama
2024,7789.0,01005,02,Barbour County,AL,Alabama
2024,8764.0,01007,01,Bibb County,AL,Alabama
2024,8813.0,01007,02,Bibb County,AL,Alabama
2024,25891.0,01009,01,Blount County,AL,Alabama
2024,25861.0,01009,02,Blount County,AL,Alabama
2024,4606.0,01011,01,Bullock County,AL,Alabama
2024,4433.0,01011,02,Bullock County,AL,Alabama
2024,8990.0,01013,01,Butler County,AL,Alabama
2024,8951.0,01013,02,Butler County,AL,Alabama
2024,45653.0,01015,01,Calhoun County,AL,Alabama
2024,45822.0,01015,02,Calhoun County,AL,Alabama
2024,16605.0,01017,01,Chambers County,AL,Alabama
2024,16574.0,01017,02,Chambers County,AL,Alabama
2024,11992.0,01019,01,Cherokee County,AL,Alabama
2024,11885.0,01019,02,Cherokee County,AL,Alabama
2024,20303.0,01021,01,Chilton County,AL,Alabama
2024,20251.0,01021,02,Chilton County,AL,Alabama
2024,4335.0,01023,01,Choctaw County,AL,Alabama
2024,4238.0,01023,02,Choctaw County,AL,Alabama
2024,7702.0,01025,01,Clarke County,AL,Alabama
2024,7582.0,01025,02,Clarke County,AL,Alabama
2024,5986.0,01027,01,Clay County,AL,Alabama
2024,5908.0,01027,02,Clay County,AL,Alabama
2024,6325.0,01029,01,Cleburne County,AL,Alabama
2024,6225.0,01029,02,Cleburne County,AL,Alabama
2024,21849.0,01031,01,Coffee County,AL,Alabama
2024,21657.0,01031,02,Coffee County,AL,Alabama
2024,24021.0,01033,01,Colbert County,AL,Alabama
2024,24021.0,01033,02,Colbert County,AL,Alabama
2024,4253.0,01035,01,Conecuh County,AL,Alabama
2024,4202.0,01035,02,Conecuh County,AL,Alabama
2024,4516.0,01037,01,Coosa County,AL,Alabama
2024,4482.0,01037,02,Coosa County,AL,Alabama
2024,14851.0,01039,01,Covington County,AL,Alabama
2024,14563.0,01039,02,Covington County,AL,Alabama
2024,6230.0,01041,01,Crenshaw County,AL,Alabama
2024,6045.0,01041,02,Crenshaw County,AL,Alabama
2024,39718.0,01043,01,Cullman County,AL,Alabama
2024,39477.0,01043,02,Cullman County,AL,Alabama
2024,21309.0,01045,01,Dale County,AL,Alabama
2024,21173.0,01045,02,Dale County,AL,Alabama
2024,13559.0,01047,01,Dallas County,AL,Alabama
2024,13410.0,01047,02,Dallas County,AL,Alabama
2024,31279.0,01049,01,DeKalb County,AL,Alabama
2024,30977.0,01049,02,DeKalb County,AL,Alabama
2024,38516.0,01051,01,Elmore County,AL,Alabama
2024,38797.0,01051,02,Elmore County,AL,Alabama
2024,14566.0,01053,01,Escambia County,AL,Alabama
2024,14489.0,01053,02,Escambia County,AL,Alabama
2024,39395.0,01055,01,Etowah County,AL,Alabama
2024,39696.0,01055,02,Etowah County,AL,Alabama
2024,6516.0,01057,01,Fayette County,AL,Alabama
2024,6499.0,01057,02,Fayette County,AL,Alabama
2024,14116.0,01059,01,Franklin County,AL,Alabama
2024,14088.0,01059,02,Franklin County,AL,Alabama
2024,11312.0,01061,01,Geneva County,AL,Alabama
2024,11105.0,01061,02,Geneva County,AL,Alabama
2024,2938.0,01063,01,Greene County,AL,Alabama
2024,2896.0,01063,02,Greene County,AL,Alabama
2024,6076.0,01065,01,Hale County,AL,Alabama
2024,5905.0,01065,02,Hale County,AL,Alabama
2024,7093.0,01067,01,Henry County,AL,Alabama
2024,7072.0,01067,02,Henry County,AL,Alabama
2024,48592.0,01069,01,Houston County,AL,Alabama
2024,48669.0,01069,02,Houston County,AL,Alabama
2024,23591.0,01071,01,Jackson County,AL,Alabama
2024,23384.0,01071,02,Jackson County,AL,Alabama
2024,324985.0,01073,01,Jefferson County,AL,Alabama
2024,327594.0,01073,02,Jefferson County,AL,Alabama
2024,5843.0,01075,01,Lamar County,AL,Alabama
2024,5764.0,01075,02,Lamar County,AL,Alabama
2024,43082.0,01077,01,Lauderdale County,AL,Alabama
2024,43195.0,01077,02,Lauderdale County,AL,Alabama
2024,14987.0,01079,01,Lawrence County,AL,Alabama
2024,14938.0,01079,02,Lawrence County,AL,Alabama
2024,82245.0,01081,01,Lee County,AL,Alabama
2024,82715.0,01081,02,Lee County,AL,Alabama
2024,50295.0,01083,01,Limestone County,AL,Alabama
2024,50474.0,01083,02,Limestone County,AL,Alabama
2024,3536.0,01085,01,Lowndes County,AL,Alabama
2024,3503.0,01085,02,Lowndes County,AL,Alabama
2024,8010.0,01087,01,Macon County,AL,Alabama
2024,8009.0,01087,02,Macon County,AL,Alabama
2024,207706.0,01089,01,Madison County,AL,Alabama
2024,209019.0,01089,02,Madison County,AL,Alabama
2024,7636.0,01091,01,Marengo County,AL,Alabama
2024,7537.0,01091,02,Marengo County,AL,Alabama
2024,13214.0,01093,01,Marion County,AL,Alabama
2024,13074.0,01093,02,Marion County,AL,Alabama
2024,46361.0,01095,01,Marshall County,AL,Alabama
2024,46314.0,01095,02,Marshall County,AL,Alabama
2024,190335.0,01097,01,Mobile County,AL,Alabama
2024,190371.0,01097,02,Mobile County,AL,Alabama
2024,7102.0,01099,01,Monroe County,AL,Alabama
2024,7021.0,01099,02,Monroe County,AL,Alabama
2024,107968.0,01101,01,Montgomery County,AL,Alabama
2024,108706.0,01101,02,Montgomery County,AL,Alabama
2024,61937.0,01103,01,Morgan County,AL,Alabama
2024,62130.0,01103,02,Morgan County,AL,Alabama
2024,3020.0,01105,01,Perry County,AL,Alabama
2024,2907.0,01105,02,Perry County,AL,Alabama
2024,7902.0,01107,01,Pickens County,AL,Alabama
2024,7831.0,01107,02,Pickens County,AL,Alabama
2024,16267.0,01109,01,Pike County,AL,Alabama
2024,16213.0,01109,02,Pike County,AL,Alabama
2024,9723.0,01111,01,Randolph County,AL,Alabama
2024,9610.0,01111,02,Randolph County,AL,Alabama
2024,23889.0,01113,01,Russell County,AL,Alabama
2024,23778.0,01113,02,Russell County,AL,Alabama
2024,42409.0,01115,01,St. Clair County,AL,Alabama
