naics,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
113000,00-0000,47100,22.6,13.95,17.69,28.36,33.96
113000,11-0000,1060,47.63,28.22,31.18,62.74,#
113000,11-1000,680,58.82,28.12,36.96,62.74,#
113000,11-1020,660,58.64,23.37,36.96,62.32,#
113000,11-1021,660,58.64,23.37,36.96,62.32,#
113000,11-9000,**,38.63,29.37,29.81,75.74,#
113000,11-9190,**,57.76,28.56,37.04,79.58,#
113000,11-9199,**,57.76,28.56,37.04,79.58,#
113000,13-0000,**,30.17,18.19,23.06,46.37,58.56
113000,13-1000,**,29.79,18.06,22.99,48.11,59.09
113000,13-1020,**,23.68,17.76,18.59,38.59,58.56
113000,13-1020,**,23.68,17.76,18.59,38.59,58.56
113000,13-1190,**,31.44,22.66,23.94,49.36,61.45
113000,13-1199,**,31.44,22.66,23.94,49.36,61.45
113000,13-2000,**,36.06,22.75,27.72,36.88,47.13
113000,13-2010,**,36.06,22.75,27.72,36.88,47.13
113000,13-2011,**,36.06,22.75,27.72,36.88,47.13
113000,15-0000,**,37.6,22.54,22.54,38.4,39.75
113000,17-0000,**,36.79,28.24,29.43,37.6,46.54
113000,19-0000,910,35.91,22.65,28.17,46.82,48.38
113000,19-1000,890,35.91,23.02,28.48,46.82,48.38
113000,19-1030,880,35.91,22.82,28.48,46.82,48.38
113000,19-1032,880,35.91,22.82,28.48,46.82,48.38
113000,33-0000,**,13.93,13.53,13.82,15.22,23.84
113000,33-9000,**,13.93,13.53,13.82,15.22,23.84
113000,33-9030,130,13.91,13.36,13.73,14.45,15.87
113000,33-9032,130,13.91,13.36,13.73,14.45,15.87
113000,37-0000,290,*,*,*,*,*
113000,37-2000,150,13.52,8.64,11.62,13.52,17.92
113000,37-2010,150,13.52,8.64,11.62,13.52,17.92
113000,37-2011,140,*,*,*,*,*
113000,37-3000,140,23.19,14.71,18.4,24.06,29.2
113000,37-3010,140,23.19,14.71,18.4,24.06,29.2
113000,37-3013,120,23.19,14.71,18.4,24.06,29.2
113000,41-0000,110,28.81,14.08,27.49,31.35,58.83
113000,41-4000,80,28.81,27.49,27.49,31.35,65.24
113000,41-4010,80,28.81,27.49,27.49,31.35,65.24
113000,41-4012,80,28.81,27.49,27.49,31.35,65.24
113000,43-0000,4310,17.35,9.5,13.73,22.42,27.84
113000,43-1000,**,29.26,17.96,23.26,36.38,42.43
113000,43-1010,**,29.26,17.96,23.26,36.38,42.43
113000,43-1011,**,29.26,17.96,23.26,36.38,42.43
113000,43-3000,1120,17.97,10.69,14.09,22.68,25.12
113000,43-3030,1060,17.98,10.69,14.04,22.68,25.12
113000,43-3031,1060,17.98,10.69,14.04,22.68,25.12
113000,43-3050,**,14.56,11.75,14.25,23.23,28.73
113000,43-3051,**,14.56,11.75,14.25,23.23,28.73
113000,43-4000,**,14.16,11.41,13.81,22.84,23.64
113000,43-6000,**,14.89,9.04,13.86,21.9,23.59
113000,43-6010,**,14.89,9.04,13.86,21.9,23.59
113000,43-6014,910,14.76,9.02,13.79,19.82,23.03
113000,43-9000,2020,14.54,9,12.36,21.27,23.18
113000,43-9060,2010,14.48,9,12.15,21.19,23.18
113000,43-9061,2010,14.48,9,12.15,21.19,23.18
113000,45-0000,27300,22.68,14.2,17.87,28.4,30.6
113000,45-1000,2270,29.36,18.37,22.91,37.41,46.86
113000,45-1010,2270,29.36,18.37,22.91,37.41,46.86
113000,45-1011,2270,29.36,18.37,22.91,37.41,46.86
113000,45-2000,200,13.94,9.39,13.56,22.51,23.11
113000,45-2090,200,13.94,9.39,13.56,22.51,23.11
113000,45-2091,60,13.65,13.56,13.56,14.15,19.1
113000,45-2092,50,*,*,*,*,*
113000,45-2099,90,13.86,7.98,13.28,21.73,23.72
113000,45-4000,24820,22.58,14.19,17.77,26.74,29.64
113000,45-4010,60,19.64,14.35,17.05,22.85,23.07
113000,45-4011,60,19.64,14.35,17.05,22.85,23.07
113000,45-4020,24760,22.58,14.19,17.77,26.84,29.66
113000,45-4021,2700,23.06,14.26,17.58,34.82,47.01
113000,45-4022,19290,22.55,14.19,17.76,23.95,29.46
113000,45-4023,80,17.95,11.61,15,28.77,30.78
113000,45-4029,2690,22.73,13.84,18.24,27.28,30
113000,47-0000,610,23.11,14.9,18.19,29.31,37.33
113000,47-2000,590,23.11,14.69,18.19,29.25,31.64
113000,47-2070,560,23.11,14.93,18.19,29.29,37.23
113000,47-2073,560,23.11,14.93,18.19,29.29,37.23
113000,49-0000,1860,22.3,14,17.13,28.31,30.1
113000,49-1000,40,29.14,22.77,26.88,38.42,42.67
113000,49-1010,40,29.14,22.77,26.88,38.42,42.67
113000,49-1011,40,29.14,22.77,26.88,38.42,42.67
113000,49-3000,1640,22.46,14.28,17.71,28.66,30.13
113000,49-3030,190,22.21,14.49,17.67,23.1,29.43
113000,49-3031,190,22.21,14.49,17.67,23.1,29.43
113000,49-3040,1430,22.62,14.15,17.74,28.81,31.38
113000,49-3042,1420,22.62,14.15,17.74,28.82,31.49
113000,49-9000,180,14.94,9.74,11.03,18.42,27.62
113000,49-9070,90,15.48,11,13.98,18.42,27.63
113000,49-9071,90,15.48,11,13.98,18.42,27.63
113000,49-9090,70,12.05,8.52,10.84,18.21,20.53
113000,49-9098,70,11.77,8.52,10.84,17.97,20.53
113000,51-0000,810,22.51,11.47,17.52,22.67,28.38
113000,51-7000,740,22.38,11.24,17.48,22.67,28.31
113000,51-7040,740,22.38,11.24,17.48,22.67,28.31
113000,51-7041,730,22.38,11.24,17.48,22.67,28.31
113000,53-0000,9080,22.56,14.41,17.84,23.73,29.57
113000,53-1000,120,30.24,18.58,23.62,38.29,48.59
113000,53-1040,120,30.24,18.58,23.62,38.29,48.59
113000,53-1047,120,30.24,18.58,23.62,38.29,48.59
113000,53-3000,8150,22.65,14.65,18,23.73,29.49
113000,53-3030,8150,22.65,14.65,18,23.73,29.49
113000,53-3032,8070,22.66,14.65,18.02,23.73,29.49
113000,53-3033,80,21.72,13.73,17.35,24.09,27.97
113000,53-7000,800,18.19,11.33,14.38,22.83,29.04
113000,53-7040,150,23.66,18.69,22.62,29.64,30.47
113000,53-7041,150,23.66,18.69,22.62,29.64,30.47
113000,53-7050,160,18.36,12.87,14.29,23.24,29.05
113000,53-7051,160,18.36,12.87,14.29,23.24,29.05
113000,53-7060,460,17.35,11.22,14.1,18.2,22.65
113000,53-7062,420,17.35,11.22,13.96,18.18,22.65
115000,00-0000,367100,14.33,13.63,14.01,17.46,23.03
115000,11-0000,8850,37.99,18.41,26.23,58.55,78.02
115000,11-1000,4870,37.65,18.29,25.28,58.76,80.34
115000,11-1010,120,*,*,*,*,*
115000,11-1011,120,*,*,*,*,*
115000,11-1020,4740,37.39,18.31,25.28,58.16,79.12
115000,11-1021,4740,37.39,18.31,25.28,58.16,79.12
115000,11-2000,310,48.07,28.65,38.86,77.69,#
115000,11-2020,310,48.07,28.65,38.86,77.69,#
115000,11-2021,60,66.8,28.58,59.49,75.98,84.48
115000,11-2022,250,46.1,28.65,38.8,77.71,#
115000,11-3000,1120,47.81,28.03,37.26,61.67,83.5
115000,11-3010,240,46.68,25.02,37.21,53.03,79.99
115000,11-3012,130,49.17,23.43,40.43,57.41,99.04
115000,11-3013,110,45.6,28.43,36.96,49.1,72.25
115000,11-3020,50,61.52,47.85,55.06,76.4,77.96
115000,11-3021,50,61.52,47.85,55.06,76.4,77.96
115000,11-3030,230,57.69,37.27,45.69,88.45,#
115000,11-3031,230,57.69,37.27,45.69,88.45,#
115000,11-3050,260,47.08,27.56,37.26,59.41,77.58
115000,11-3051,260,47.08,27.56,37.26,59.41,77.58
115000,11-3070,230,37.26,22.78,29.07,56.18,62.9
115000,11-3071,230,37.26,22.78,29.07,56.18,62.9
115000,11-3120,90,48.86,34.92,38.46,63.07,80.73
115000,11-3121,90,48.86,34.92,38.46,63.07,80.73
115000,11-9000,2560,34.66,17.42,23.05,48.11,67.05
115000,11-9010,2250,33.1,17.41,22.82,47.36,63.81
115000,11-9013,2250,33.1,17.41,22.82,47.36,63.81
115000,11-9120,30,50.39,28.75,37.36,62.89,85.7
