naics,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
113000,00-0000,65050,13.98,8.39,10.63,17.56,22.00
113000,11-0000,1300,31.08,18.49,22.95,46.24,59.67
113000,11-1011,150,30.86,15.56,20.17,41.63,60.39
113000,11-1021,950,31.45,19.01,24.07,47.92,60.48
113000,11-9011,**,22.47,16.82,19.82,40.59,46.65
113000,13-0000,430,18.42,11.08,12.63,25.67,32.99
113000,13-1021,30,18.96,9.99,11.69,24.58,29.61
113000,13-1023,220,13.41,9.09,11.72,20.12,26.75
113000,13-1199,60,28.34,23.59,25.37,36.73,43.15
113000,13-2011,90,20.39,12.77,14.71,26.83,33.06
113000,19-0000,420,22.29,11.65,15.55,30.92,35.18
113000,19-1032,340,22.53,12.26,16.00,30.94,34.97
113000,19-4093,50,14.98,9.34,10.54,17.48,23.58
113000,33-0000,180,9.28,7.32,8.03,11.52,17.69
113000,33-9032,150,8.79,7.25,7.85,10.48,13.21
113000,37-0000,420,10.84,6.51,9.19,13.55,19.49
113000,37-2011,140,8.62,5.66,6.33,10.37,12.33
113000,37-3013,120,12.06,9.51,10.46,13.62,16.47
113000,41-0000,180,21.18,11.24,13.94,27.02,32.79
113000,41-4012,160,22.84,12.37,14.94,27.42,33.26
113000,43-0000,4840,10.28,6.51,7.90,13.53,17.19
113000,43-1011,320,16.59,11.93,14.31,20.90,27.41
113000,43-3031,1250,11.30,7.03,9.26,13.98,17.67
113000,43-3051,290,12.98,7.22,8.32,16.18,17.65
113000,43-4071,80,7.78,5.93,6.57,9.59,10.65
113000,43-4171,70,10.78,6.33,7.56,12.86,13.91
113000,43-6011,140,16.69,11.41,14.22,22.84,26.66
113000,43-6014,1200,8.89,6.85,7.66,11.13,13.49
113000,43-9061,1380,9.09,5.99,6.92,11.69,14.60
113000,45-0000,37240,14.47,9.01,11.37,17.72,21.83
113000,45-1011,2540,20.43,13.41,16.45,26.09,34.68
113000,45-2099,460,12.19,6.43,8.73,14.51,17.17
113000,45-4011,**,14.49,7.33,8.36,16.35,17.76
113000,45-4021,8300,13.95,8.83,10.90,17.56,25.89
113000,45-4022,20680,14.18,9.02,11.30,17.10,20.60
113000,45-4023,670,11.39,7.74,9.29,13.42,16.60
113000,45-4029,4310,15.45,9.69,12.55,18.05,20.69
113000,47-0000,420,15.10,11.26,12.53,19.72,27.07
113000,47-2073,390,14.88,11.25,12.49,19.38,27.07
113000,49-0000,2780,15.57,9.48,12.10,19.77,23.83
113000,49-1011,100,21.42,14.82,16.56,26.62,32.63
113000,49-3011,50,24.19,9.63,13.35,38.01,43.02
113000,49-3031,470,15.70,11.08,12.85,19.28,21.95
113000,49-3042,1040,16.48,11.50,13.22,20.01,22.47
113000,49-9041,50,15.45,9.94,11.73,18.94,22.19
113000,49-9042,470,13.23,7.95,10.26,17.26,20.96
113000,49-9043,190,12.41,8.53,10.21,14.63,21.25
113000,49-9096,230,19.91,15.11,16.83,23.74,30.54
113000,49-9098,120,9.18,6.92,7.70,11.10,13.06
113000,51-0000,3580,10.62,7.53,8.82,13.77,17.29
113000,51-1011,120,17.78,11.69,12.78,26.47,55.11
113000,51-7041,2560,10.40,7.49,8.78,12.97,16.04
113000,51-9021,**,15.41,11.23,13.74,16.66,17.52
113000,51-9198,230,8.27,7.07,7.53,9.90,12.18
113000,53-0000,13180,13.45,8.24,10.21,16.66,20.05
113000,53-1021,170,16.78,8.02,14.23,21.00,26.10
113000,53-1031,150,19.66,14.39,15.95,23.84,27.51
113000,53-2012,50,*,*,*,*,*
113000,53-3032,8750,14.12,9.24,11.32,16.97,20.08
113000,53-3033,670,13.21,6.63,9.55,16.15,18.06
113000,53-7021,150,15.58,11.47,12.60,22.83,26.08
113000,53-7032,290,13.81,8.95,12.00,19.94,24.51
113000,53-7041,240,16.99,14.09,15.22,19.16,20.71
113000,53-7051,640,12.02,8.62,9.72,15.69,20.00
113000,53-7061,100,7.89,5.74,6.47,9.41,10.45
113000,53-7062,1690,9.37,7.33,8.03,11.50,14.97
113000,53-7063,130,8.81,6.25,7.53,10.02,10.77
115000,00-0000,304260,8.16,6.62,7.33,10.03,15.08
115000,11-0000,5160,30.61,16.38,21.02,45.40,67.74
115000,11-1011,320,59.41,27.46,40.46,#,#
115000,11-1021,2390,33.80,17.43,23.44,50.20,68.95
115000,11-2011,50,*,*,*,*,*
115000,11-2022,130,39.14,19.28,26.03,55.76,#
115000,11-3031,210,32.97,21.19,25.10,45.87,69.06
115000,11-3051,160,27.91,17.18,21.08,35.13,43.32
115000,11-3071,110,26.23,15.70,18.93,34.82,49.79
115000,11-9011,1420,23.66,14.66,18.75,32.63,44.92
115000,11-9012,160,16.67,9.56,14.00,21.70,32.67
115000,11-9121,50,51.31,29.90,39.35,62.53,#
115000,11-9199,60,37.01,16.84,29.83,51.12,#
115000,13-0000,1140,24.83,15.34,19.26,32.14,41.14
115000,13-1021,70,25.69,11.88,13.59,31.30,34.61
115000,13-1072,40,21.52,15.43,17.66,27.02,34.51
115000,13-1079,30,20.93,17.60,18.91,27.32,34.60
115000,13-1111,30,21.61,15.40,18.86,30.98,39.78
115000,13-1199,240,26.11,14.40,18.32,37.54,49.83
115000,13-2011,600,25.93,17.64,20.45,32.27,39.84
115000,15-0000,260,25.20,13.92,18.89,31.97,39.09
115000,15-1021,80,25.74,15.60,21.53,30.87,37.30
115000,15-1041,40,19.19,12.11,15.01,24.07,27.38
115000,15-1061,90,25.43,13.23,18.33,34.66,41.07
115000,17-0000,**,28.13,18.94,22.79,33.75,41.54
115000,19-0000,1310,15.93,9.24,11.86,24.31,32.08
115000,19-1011,50,29.04,19.84,24.66,41.77,50.58
115000,19-1012,80,27.32,18.59,23.12,36.67,46.69
115000,19-1013,250,22.30,14.37,16.14,27.21,32.33
115000,19-1099,30,22.11,14.94,19.04,30.10,52.07
115000,19-3021,60,16.71,14.19,15.15,23.77,42.36
115000,19-4011,680,12.63,8.09,9.94,16.82,23.44
115000,19-4091,30,12.77,11.10,11.77,13.85,15.55
115000,19-4099,40,13.07,8.37,11.61,15.93,19.78
115000,25-0000,120,17.34,9.02,13.32,26.11,35.70
115000,25-9021,100,19.06,11.36,15.04,29.32,37.46
115000,27-0000,260,12.93,7.28,9.46,19.01,25.10
115000,27-2022,150,*,*,*,*,*
115000,27-3031,50,*,*,*,*,*
115000,27-3041,30,12.57,9.35,10.43,19.53,26.53
115000,29-0000,370,16.98,11.71,14.94,21.14,27.96
115000,29-1131,60,*,*,*,*,*
115000,31-0000,360,11.33,7.04,9.40,13.12,15.36
115000,31-9096,360,11.33,7.04,9.40,13.12,15.36
115000,33-0000,290,9.55,7.17,7.92,13.72,15.93
115000,33-9032,290,9.51,7.17,7.91,13.65,15.89
115000,37-0000,5200,10.22,6.74,8.03,13.52,18.82
115000,37-1012,340,18.98,10.88,15.79,21.35,25.90
115000,37-2011,980,8.28,6.02,7.00,10.86,14.53
115000,37-2012,90,*,*,*,*,*
115000,37-3011,1400,9.66,7.02,7.97,12.22,15.77
115000,37-3012,1950,11.07,7.45,9.03,13.67,19.05
115000,37-3019,40,8.19,5.59,6.24,10.93,13.38
115000,39-0000,5040,9.46,6.95,7.77,12.58,17.45
115000,39-1021,100,14.14,9.19,11.54,20.95,26.00
115000,39-2011,1570,11.62,7.35,9.10,16.11,23.18
115000,39-2021,3310,8.58,6.86,7.51,10.61,13.92
115000,39-9099,40,9.97,6.84,7.61,24.40,26.94
115000,41-0000,2520,22.30,9.46,14.27,31.60,41.86
115000,41-1012,90,27.83,17.02,22.02,36.84,51.88
115000,41-2011,50,7.79,6.52,7.00,8.64,9.97
115000,41-2031,160,11.32,6.40,7.69,19.19,24.62
115000,41-3099,430,19.69,10.28,12.88,27.19,40.26
115000,41-4011,210,30.62,18.05,22.12,48.78,54.14
115000,41-4012,1440,23.16,10.52,15.33,31.89,40.03
115000,41-9022,30,25.85,16.99,20.08,31.02,33.74
115000,41-9099,40,20.27,8.56,17.26,28.96,36.54
115000,43-0000,16100,10.94,7.25,8.44,14.70,18.88
115000,43-1011,1110,17.59,11.00,13.94,23.04,27.49
115000,43-3021,30,11.95,7.62,9.32,13.46,15.57
115000,43-3031,3010,12.92,8.23,10.11,15.99,19.77
115000,43-3051,750,11.53,8.07,9.53,14.58,18.51
115000,43-4051,630,12.62,7.95,10.16,15.26,17.13
115000,43-4071,280,9.02,6.93,7.69,11.01,13.69
115000,43-4151,240,9.26,7.15,7.75,12.41,15.77
115000,43-4161,100,14.53,8.48,11.13,18.10,22.02
115000,43-4171,480,9.96,7.12,8.74,11.56,13.48
115000,43-4199,40,8.08,6.78,7.31,11.65,14.49
115000,43-5032,50,12.12,9.25,10.33,13.97,16.42
115000,43-5061,60,16.04,8.47,12.01,19.83,22.50
115000,43-5071,880,11.81,7.99,9.56,14.68,17.25
115000,43-5081,80,11.79,7.38,9.31,12.95,14.38
115000,43-5111,**,8.02,7.04,7.43,8.69,11.31
115000,43-6011,860,16.18,11.10,13.39,19.78,23.30
115000,43-6014,2090,10.38,6.93,8.55,12.85,16.10
115000,43-9011,210,11.75,7.70,8.93,15.31,18.76
115000,43-9021,360,8.92,6.85,7.67,11.44,15.02
115000,43-9061,2970,9.52,6.62,7.71,11.88,15.62
115000,43-9199,30,9.19,7.43,7.89,12.09,15.21
115000,45-0000,214430,7.90,6.57,7.21,8.63,11.09
115000,45-1011,6960,13.45,8.27,9.90,18.83,24.30
115000,45-1012,1780,10.87,6.40,7.63,15.43,20.49
115000,45-2011,550,12.40,8.12,9.78,19.80,25.66
115000,45-2021,1280,13.15,7.52,9.78,20.21,26.41
115000,45-2041,15240,7.84,6.30,6.95,8.62,10.04
115000,45-2091,13770,8.43,6.15,7.12,10.49,13.36
115000,45-2092,161620,7.79,6.62,7.18,8.40,9.61
115000,45-2093,11850,8.76,6.70,7.56,11.12,13.99
115000,45-2099,940,9.15,6.33,7.49,11.31,13.13
115000,47-0000,300,16.11,9.04,13.99,20.39,27.65
115000,47-1011,**,22.03,18.07,19.55,25.20,27.10
115000,47-2073,190,15.72,9.14,14.22,17.22,29.19
115000,49-0000,5500,12.69,7.64,9.30,17.67,22.62
115000,49-1011,370,24.28,14.70,18.81,30.10,33.67
115000,49-3011,200,15.37,9.60,11.17,18.75,20.71
115000,49-3023,30,12.09,9.47,10.38,14.49,16.28
115000,49-3031,220,14.10,9.93,11.87,18.48,21.65
115000,49-3041,1440,12.27,8.58,9.66,17.19,21.51
115000,49-3042,30,18.86,12.91,16.88,20.59,21.62
115000,49-9041,120,12.72,8.73,9.90,16.94,21.96
115000,49-9042,2120,11.84,7.15,8.54,16.34,20.74
115000,49-9043,700,9.88,7.15,7.95,14.63,19.56
115000,49-9098,40,8.92,7.08,7.88,10.27,12.36
115000,49-9099,**,15.26,8.27,13.51,17.00,30.68
115000,51-0000,7940,8.91,6.28,7.21,12.00,17.94
115000,51-1011,710,17.98,10.62,13.74,23.19,27.65
115000,51-2099,**,6.70,6.26,6.43,8.70,12.82
115000,51-3091,350,8.46,5.72,6.38,10.11,12.00
115000,51-4121,50,9.98,7.20,7.84,14.45,22.33
115000,51-9012,1150,12.42,7.28,8.81,18.48,23.81
115000,51-9021,170,10.35,5.88,6.77,12.91,15.16
115000,51-9023,100,11.13,7.36,8.09,14.85,16.48
115000,51-9032,190,7.19,5.64,6.19,8.52,12.68
115000,51-9041,190,7.59,5.95,6.63,8.49,9.01
115000,51-9061,580,9.36,6.64,7.62,13.00,18.29
115000,51-9111,2250,8.36,6.41,7.19,10.04,12.02
115000,51-9192,330,8.37,6.51,7.06,10.51,14.35
115000,51-9198,1000,6.94,5.73,6.20,8.37,10.27
115000,51-9199,**,8.35,6.93,7.49,11.91,16.53
115000,53-0000,37860,8.43,6.32,7.33,10.71,15.62
115000,53-1021,880,16.05,9.29,12.11,20.66,26.47
115000,53-1031,320,20.74,10.66,14.35,29.47,34.09
115000,53-2012,1270,*,*,*,*,*
115000,53-3032,4310,11.24,7.96,9.26,15.34,19.78
115000,53-3033,1480,9.84,7.42,8.74,11.36,13.60
115000,53-7011,**,7.80,5.91,6.52,10.24,12.84
115000,53-7051,3500,9.42,6.96,7.90,11.42,14.35
115000,53-7061,100,8.01,7.02,7.40,8.67,12.18
115000,53-7062,9050,7.78,5.84,6.57,9.14,11.60
115000,53-7063,1510,7.98,6.54,7.26,8.75,11.00
115000,53-7064,**,7.91,6.24,7.09,8.74,10.84
115000,53-7072,**,14.79,6.89,11.02,16.16,16.99
211000,00-0000,122360,24.94,11.23,16.49,38.41,58.35
211000,11-0000,13990,49.23,21.15,32.40,#,#
211000,11-1011,930,#,35.83,51.90,#,#
211000,11-1021,5210,54.26,20.10,32.09,#,#
211000,11-2021,350,47.70,18.20,29.29,61.08,#
211000,11-2022,120,44.74,23.12,33.01,65.33,#
211000,11-2031,50,42.76,22.75,28.51,61.95,#
211000,11-3011,590,33.78,14.31,22.41,51.50,66.37
211000,11-3021,250,48.65,33.66,39.98,57.91,69.41
211000,11-3031,2050,47.52,27.34,34.15,66.71,#
211000,11-3041,170,40.51,23.89,30.58,59.05,#
211000,11-3049,70,48.68,29.89,37.16,58.68,#
211000,11-3051,610,45.99,26.98,35.47,64.67,#
211000,11-3061,190,38.06,21.77,30.34,54.60,#
211000,11-3071,80,45.74,24.71,30.21,61.19,#
211000,11-9011,**,20.24,9.93,18.70,21.78,22.70
211000,11-9021,310,51.90,24.13,36.81,#,#
211000,11-9041,1130,56.23,35.71,44.00,67.56,#
211000,11-9121,290,50.63,28.13,39.03,64.21,#
211000,11-9141,900,30.48,11.87,19.27,45.23,58.21
211000,11-9199,580,43.25,22.26,26.36,63.48,#
211000,13-0000,13980,28.29,17.74,22.32,37.36,48.08
211000,13-1023,750,26.83,15.97,20.16,36.71,46.60
211000,13-1041,380,25.32,15.61,19.80,33.19,41.86
211000,13-1071,150,27.40,17.16,21.28,37.29,50.15
211000,13-1072,220,25.78,17.61,20.87,33.34,42.24
211000,13-1079,200,30.43,17.08,22.28,41.98,57.94
211000,13-1081,200,31.46,17.46,23.82,41.22,52.58
211000,13-1111,1320,30.50,18.52,23.43,38.07,49.46
211000,13-1199,2660,30.84,18.87,24.17,40.18,51.71
211000,13-2011,5710,26.32,17.18,21.17,34.01,42.73
211000,13-2031,210,32.81,20.39,24.24,52.96,67.60
211000,13-2051,1590,33.24,20.22,25.22,43.84,57.53
211000,13-2099,270,30.17,18.90,23.15,36.80,47.85
211000,15-0000,4120,30.84,17.16,22.93,39.98,49.46
211000,15-1021,720,34.06,16.38,23.47,44.42,56.22
211000,15-1041,540,21.03,10.62,16.59,26.28,31.65
211000,15-1051,1020,32.97,20.29,25.84,41.02,48.99
211000,15-1061,290,30.83,14.59,23.30,39.94,47.86
211000,15-1071,240,29.10,18.92,23.21,36.19,44.34
211000,15-1081,400,31.81,21.13,25.34,39.53,45.78
211000,15-1099,590,30.35,16.24,21.20,39.90,51.85
211000,15-2031,60,31.78,22.87,27.89,36.37,53.73
211000,17-0000,13650,42.52,22.31,30.40,56.26,69.13
211000,17-1021,**,25.05,21.73,22.99,27.10,34.31
211000,17-2041,**,40.71,18.98,29.54,51.31,58.22
211000,17-2071,70,35.88,28.26,31.28,44.73,55.97
211000,17-2081,330,37.92,25.50,30.78,44.87,53.54
211000,17-2111,60,33.74,22.78,28.40,44.17,57.73
211000,17-2112,910,37.90,24.61,30.82,45.98,54.81
211000,17-2121,**,40.76,23.71,32.34,49.93,59.86
211000,17-2141,150,37.06,28.25,31.21,45.82,54.01
211000,17-2151,1220,44.03,24.38,31.68,60.02,68.75
211000,17-2171,7280,50.65,28.65,38.94,63.16,#
211000,17-2199,470,41.09,22.55,31.10,51.32,59.46
211000,17-3019,120,22.11,13.16,18.04,28.90,33.64
211000,17-3023,450,25.95,18.52,22.40,31.14,37.59
211000,17-3024,50,25.20,16.63,22.02,27.92,33.03
211000,17-3026,90,23.17,15.02,17.61,28.07,32.70
211000,17-3027,130,25.98,17.84,21.04,31.64,38.82
211000,17-3029,900,28.32,15.19,20.97,32.08,34.36
211000,17-3031,300,18.31,10.08,14.24,24.23,33.30
211000,19-0000,9960,37.95,16.39,25.85,57.09,69.93
211000,19-2031,50,30.81,14.42,23.06,38.50,50.01
211000,19-2041,230,33.81,17.79,25.62,42.08,54.94
211000,19-2042,5680,49.45,27.83,35.79,64.65,#
211000,19-3021,220,34.17,19.49,25.70,44.12,51.97
211000,19-4031,360,23.39,12.38,17.57,27.24,31.93
211000,19-4041,3200,26.15,9.93,16.94,35.30,53.57
211000,19-4091,70,18.80,12.07,13.78,22.66,29.75
211000,23-0000,2710,26.69,13.18,17.97,52.19,#
211000,23-1011,970,64.04,33.03,47.52,#,#
211000,23-2011,180,23.69,15.53,18.76,28.75,33.52
211000,23-2093,1520,19.79,11.33,14.86,25.77,32.44
211000,27-0000,140,25.05,14.81,19.13,34.46,42.71
211000,27-3031,70,24.21,16.95,19.21,37.10,47.91
211000,29-0000,360,32.14,18.93,24.09,41.45,50.16
211000,29-9011,290,32.47,19.58,24.52,41.92,50.93
211000,37-0000,270,10.56,6.72,8.16,12.95,17.03
211000,37-2011,**,8.42,5.75,6.46,10.21,11.85
211000,41-0000,1240,31.04,13.68,20.26,45.73,62.27
211000,41-3099,60,22.25,9.60,11.58,27.42,36.20
211000,41-4011,160,29.83,14.02,19.09,35.95,67.77
211000,41-9022,690,31.32,15.11,20.24,47.06,60.49
211000,41-9031,50,39.69,24.16,34.68,47.66,56.94
211000,41-9099,40,17.59,12.52,15.05,25.83,36.82
211000,43-0000,20780,14.97,7.69,10.97,19.59,25.26
211000,43-1011,1120,22.94,12.51,16.45,31.10,40.49
211000,43-3031,5100,15.11,8.44,11.88,19.19,24.05
211000,43-3051,240,14.77,9.85,11.82,18.95,22.57
211000,43-3061,90,17.08,11.51,14.60,20.31,23.30
211000,43-4071,540,10.98,7.36,8.96,14.25,17.70
211000,43-4161,140,17.47,11.64,13.83,21.21,26.21
211000,43-4171,800,11.22,6.45,8.47,13.79,16.79
211000,43-4199,**,16.11,14.01,14.79,18.09,20.14
211000,43-5032,50,19.35,11.50,14.24,26.99,32.05
211000,43-5061,240,23.93,11.83,17.31,33.83,40.79
211000,43-5081,40,11.04,7.63,9.18,15.13,16.65
211000,43-6011,4010,19.11,12.73,15.57,23.27,27.94
211000,43-6012,30,16.85,11.61,14.42,24.15,27.05
211000,43-6014,3630,13.83,7.21,10.05,16.60,19.80
211000,43-9021,90,11.88,7.83,9.53,14.48,18.03
211000,43-9051,30,14.12,9.87,11.95,17.37,21.09
211000,43-9061,3980,11.35,6.66,8.26,15.71,21.16
211000,43-9071,**,6.05,5.33,5.60,6.51,12.91
211000,43-9199,130,12.30,6.21,9.44,16.79,23.25
211000,45-0000,**,8.65,7.14,7.71,9.93,10.75
211000,45-2093,**,8.68,7.17,7.74,9.96,10.76
211000,47-0000,14300,16.47,9.49,11.99,24.50,33.17
211000,47-1011,2280,27.65,15.01,18.60,40.23,49.48
211000,47-2061,40,11.47,7.30,8.76,12.50,13.11
211000,47-2073,170,16.18,11.42,13.64,22.63,25.94
211000,47-2111,600,22.38,12.86,17.08,26.69,32.08
211000,47-2152,60,28.67,19.03,22.96,31.94,33.90
211000,47-4099,80,16.70,9.68,12.47,39.41,45.88
211000,47-5011,1320,17.40,9.68,11.90,22.65,26.65
211000,47-5012,1690,18.32,10.45,13.91,28.81,34.06
211000,47-5013,**,16.79,10.13,12.46,24.61,29.37
211000,47-5071,4140,12.58,8.62,9.97,16.70,22.83
211000,47-5081,920,12.09,8.18,9.75,14.48,16.88
211000,47-5099,**,20.06,9.05,13.25,27.26,32.96
211000,49-0000,3900,21.58,10.63,15.49,26.96,34.58
211000,49-1011,250,27.69,18.56,22.20,37.44,44.14
211000,49-2094,**,19.89,11.73,13.19,23.75,26.23
211000,49-3011,100,26.94,19.27,22.45,32.10,35.98
211000,49-3031,40,19.24,8.52,13.25,23.43,25.96
211000,49-3042,570,19.89,10.63,14.97,23.99,26.30
211000,49-9012,270,25.36,17.67,22.16,29.21,32.69
211000,49-9041,1110,22.70,13.84,17.37,27.12,32.64
211000,49-9042,1230,18.69,8.67,12.34,26.62,38.06
211000,49-9043,140,14.05,10.67,12.13,21.48,33.70
