naics,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
113000,00-0000,48930,16.52,10.05,12.99,20.68,26.31
113000,11-0000,580,37.75,18.34,26.9,53.37,#
113000,11-1000,440,36.7,17.89,27.01,49.18,74.83
113000,11-1020,420,36.86,17.68,27.97,48.83,71.68
113000,11-1021,420,36.86,17.68,27.97,48.83,71.68
113000,11-3000,40,27.25,18.59,22.79,41.69,54.28
113000,11-9000,90,56.6,24.12,30.36,#,#
113000,11-9190,**,64.5,26.29,32.46,#,#
113000,11-9199,**,64.5,26.29,32.46,#,#
113000,13-0000,360,28.62,16.7,20.99,37.04,42.74
113000,13-1000,270,29.49,17.53,21.95,36.45,42.25
113000,13-1020,240,30.36,17.37,21.37,37.22,42.57
113000,13-1023,160,28.54,17.82,21.09,33.42,36.19
113000,13-2000,90,26.29,15.44,17.65,38.9,44.06
113000,13-2010,90,26.29,15.44,17.65,38.9,44.06
113000,13-2011,90,26.29,15.44,17.65,38.9,44.06
113000,19-0000,520,28.61,16.61,20.15,34.68,39.34
113000,19-1000,430,30.98,18.15,23.49,35.6,40.52
113000,19-1030,430,30.98,18.15,23.49,35.6,40.52
113000,19-1032,430,30.86,18.1,23.39,35.42,40.13
113000,19-4000,**,18.06,15.5,16.46,20.3,22.37
113000,19-4090,**,18.06,15.5,16.46,20.3,22.37
113000,19-4093,**,18.06,15.5,16.46,20.3,22.37
113000,33-0000,170,*,*,*,*,*
113000,33-9000,170,*,*,*,*,*
113000,33-9030,150,9.15,8.87,8.98,9.44,13.86
113000,33-9032,150,9.15,8.87,8.98,9.44,13.86
113000,37-0000,250,13.69,8.86,10.5,17.86,21.46
113000,37-2000,60,9.75,8.08,8.87,11.57,13.82
113000,37-2010,60,9.75,8.08,8.87,11.57,13.82
113000,37-2011,50,9.34,7.98,8.66,10.66,11.57
113000,37-3000,180,14.95,9.87,12.28,19.29,22.18
113000,37-3010,180,14.95,9.87,12.28,19.29,22.18
113000,37-3011,40,11.16,8.21,9.3,14.15,16.79
113000,37-3013,130,17.01,12.06,13.7,20.63,22.71
113000,41-0000,**,24.68,9.85,13.25,39.22,46.53
113000,41-4000,**,15.93,9.74,11.38,26.2,35.83
113000,41-4010,**,15.93,9.74,11.38,26.2,35.83
113000,41-4012,**,15.93,9.74,11.38,26.2,35.83
113000,43-0000,3950,12.44,8.21,9.24,16.51,21.35
113000,43-1000,170,20.42,13.19,15.5,25.54,29.38
113000,43-1010,170,20.42,13.19,15.5,25.54,29.38
113000,43-1011,170,20.42,13.19,15.5,25.54,29.38
113000,43-3000,730,15.12,8.81,11.27,17.95,22.87
113000,43-3030,640,15.09,8.83,11.12,17.93,23.14
113000,43-3031,640,15.09,8.83,11.12,17.93,23.14
113000,43-3050,80,15.28,8.58,12.31,18.06,21.83
113000,43-3051,80,15.28,8.58,12.31,18.06,21.83
113000,43-4000,80,12.92,9.72,10.83,15.72,20.81
113000,43-4070,50,12.38,9.28,10.46,14.14,15.45
113000,43-4071,50,12.38,9.28,10.46,14.14,15.45
113000,43-5000,80,12.59,8.85,10.1,14.4,17.56
113000,43-6000,1260,13.18,8.35,9.74,17.14,22.23
113000,43-6010,1260,13.18,8.35,9.74,17.14,22.23
113000,43-6011,40,20.84,15.99,18.8,22.79,31.33
113000,43-6014,1210,12.97,8.32,9.62,16.73,21.73
113000,43-9000,1640,10.17,7.97,8.68,13.65,17.41
113000,43-9060,1630,10.16,7.97,8.67,13.63,17.39
113000,43-9061,1630,10.16,7.97,8.67,13.63,17.39
113000,45-0000,29130,16.79,10.79,13.43,20.92,26.18
113000,45-1000,2280,24.13,14.93,18.87,30.63,40.15
113000,45-1010,2280,24.13,14.93,18.87,30.63,40.15
113000,45-1011,2280,24.13,14.93,18.87,30.63,40.15
113000,45-2000,330,15.56,8.52,10.51,17.69,21.27
113000,45-2090,330,15.56,8.52,10.51,17.69,21.27
113000,45-2092,50,13.72,8.32,9.66,24.18,26.92
113000,45-2099,280,15.69,8.58,10.55,17.55,19.55
113000,45-4000,26520,16.47,10.64,13.23,20.24,24.33
113000,45-4010,380,16.01,9.43,13.05,18.9,24.38
113000,45-4011,380,16.01,9.43,13.05,18.9,24.38
113000,45-4020,26140,16.47,10.65,13.23,20.25,24.32
113000,45-4021,4270,16.87,10.74,12.97,23.23,32.27
113000,45-4022,19210,16.41,10.62,13.21,19.92,22.95
113000,45-4023,200,16.36,9.98,13,18.34,25.71
113000,45-4029,2450,16.57,10.92,14.4,18.72,22.26
113000,47-0000,690,18.34,11.24,15.28,23.06,28.35
113000,47-1000,60,25.74,10.65,19.81,31.7,34.66
113000,47-1010,60,25.74,10.65,19.81,31.7,34.66
113000,47-1011,60,25.74,10.65,19.81,31.7,34.66
113000,47-2000,630,17.99,11.36,15.22,22.35,27.2
113000,47-2070,610,17.95,11.65,15.28,22.35,27.27
113000,47-2073,590,18,11.61,15.35,22.35,27.3
113000,49-0000,1990,17.39,11.53,14.41,21.46,26.69
113000,49-1000,60,23.9,15.15,18.31,28.69,35.24
113000,49-1010,60,23.9,15.15,18.31,28.69,35.24
113000,49-1011,60,23.9,15.15,18.31,28.69,35.24
113000,49-3000,1160,18.02,12,14.92,22.22,27.17
113000,49-3030,290,18.46,13.2,15.72,21.4,23.33
113000,49-3031,290,18.46,13.2,15.72,21.4,23.33
113000,49-3040,840,17.92,11.75,14.62,22.89,27.73
