naics,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
113000,00-0000,66210,13.45,7.97,10.18,17.26,22.09
113000,11-0000,1380,30.22,18.57,21.93,47.20,62.94
113000,11-1011,140,32.48,20.76,26.40,41.66,#
113000,11-1021,1000,31.86,18.46,22.37,50.16,#
113000,11-3051,30,26.92,17.96,23.93,38.29,54.77
113000,11-9011,**,22.16,18.58,19.91,37.97,43.32
113000,13-0000,480,18.74,8.96,13.14,26.53,35.47
113000,13-1021,40,10.71,8.94,9.61,25.05,28.89
113000,13-1023,160,16.31,7.82,8.84,18.58,26.83
113000,13-1199,**,31.21,23.93,25.95,39.33,43.25
113000,13-2011,150,16.42,12.00,12.96,21.91,28.47
113000,19-0000,430,22.73,8.53,15.19,30.23,33.95
113000,19-1032,380,22.83,8.38,15.43,30.87,34.20
113000,19-4093,40,15.91,9.06,10.28,24.66,27.75
113000,33-0000,320,8.48,7.16,7.55,12.41,20.27
113000,33-9032,210,8.02,7.05,7.40,8.64,10.72
113000,37-0000,740,12.18,8.08,9.78,13.80,19.76
113000,37-2011,70,8.44,5.88,6.88,10.27,14.69
113000,37-3011,100,10.36,8.51,9.24,17.92,20.51
113000,37-3013,**,12.74,8.97,11.51,13.98,20.24
113000,41-0000,**,24.19,13.92,21.98,26.50,31.90
113000,41-4012,**,24.47,16.15,22.40,26.58,31.73
113000,43-0000,4450,10.28,6.34,7.64,13.91,17.08
113000,43-1011,280,15.94,11.17,13.46,18.42,24.15
113000,43-3031,1140,11.10,7.50,9.20,14.90,17.67
113000,43-3051,270,14.73,6.69,9.73,16.31,17.27
113000,43-4071,90,7.08,5.73,6.27,8.64,10.34
113000,43-4171,**,12.15,7.54,10.78,13.17,13.78
113000,43-5071,**,12.25,10.89,11.43,13.04,13.58
113000,43-6011,170,16.22,11.25,13.79,21.07,28.02
113000,43-6014,810,7.92,5.90,6.61,10.04,13.47
113000,43-9061,1440,9.18,6.09,6.93,11.35,13.89
113000,45-0000,37330,13.85,8.40,10.80,17.35,21.84
113000,45-1011,2550,19.16,13.22,15.40,25.04,31.33
113000,45-2091,**,15.07,8.97,13.93,16.17,16.84
113000,45-2092,**,8.10,7.30,7.60,8.61,10.50
113000,45-2093,30,12.29,8.06,10.15,13.37,14.08
113000,45-2099,**,14.30,5.85,6.64,17.23,19.86
113000,45-4011,220,13.61,6.51,8.02,15.91,17.11
113000,45-4021,8470,13.82,8.06,10.49,19.58,25.65
113000,45-4022,20850,13.29,8.34,10.56,16.51,20.27
113000,45-4023,1030,9.71,7.65,8.53,11.25,13.84
113000,45-4029,3790,15.06,10.68,12.80,17.15,19.74
113000,47-0000,690,14.01,10.55,12.13,17.19,25.58
113000,47-1011,40,23.45,13.74,17.81,34.53,41.13
113000,47-2073,570,13.55,10.51,11.98,16.02,18.78
113000,49-0000,2930,15.90,9.83,12.54,19.61,23.25
113000,49-1011,110,24.38,15.52,19.95,30.07,38.74
113000,49-3011,30,37.53,16.30,24.11,41.71,44.20
113000,49-3023,**,6.35,5.56,5.85,6.84,16.08
113000,49-3031,300,15.10,9.12,11.02,18.73,21.35
113000,49-3042,1160,15.91,11.38,12.95,19.03,21.12
113000,49-9042,430,14.48,9.30,11.05,18.14,21.56
113000,49-9043,180,12.73,7.57,10.27,16.06,24.29
113000,49-9096,470,16.75,13.29,14.87,19.41,21.58
113000,49-9098,**,9.08,5.89,6.73,10.43,13.32
113000,51-0000,4160,10.35,7.44,8.94,12.71,17.45
113000,51-1011,**,13.36,11.21,12.01,22.03,48.65
113000,51-4035,**,14.04,9.63,10.99,18.48,20.43
113000,51-7041,2190,10.02,7.44,8.80,11.32,14.76
113000,51-7042,410,10.87,7.03,8.37,14.59,19.01
113000,51-9198,400,8.26,6.46,7.32,10.29,11.83
113000,53-0000,12960,12.62,7.74,9.63,16.09,19.59
113000,53-1021,240,18.43,8.19,14.01,20.90,23.23
113000,53-1031,160,22.17,17.87,19.47,25.92,28.77
113000,53-3032,7520,13.32,8.96,10.68,16.31,19.58
113000,53-3033,1070,10.85,7.05,8.55,15.08,16.92
113000,53-7011,40,10.15,7.26,8.08,15.50,17.32
113000,53-7021,80,12.82,10.87,11.62,21.06,25.45
113000,53-7032,320,17.65,10.94,12.57,22.73,25.44
113000,53-7041,180,16.01,11.68,14.57,17.44,19.55
113000,53-7051,1000,12.02,8.17,9.70,15.86,18.66
113000,53-7061,140,6.78,5.47,5.95,9.53,10.38
113000,53-7062,1690,9.06,6.53,7.48,13.13,16.11
113000,53-7063,330,8.26,6.12,7.01,9.89,11.39
113000,53-7121,**,10.41,9.31,9.72,11.10,11.89
