naics,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
113000,00-0000,48780,19.73,11.84,15.46,24.89,30.98
113000,11-0000,760,40.53,16.28,26.15,56.81,76.83
113000,11-1000,540,35.89,15.33,21.43,51.68,72.67
113000,11-1020,520,35.22,15.22,20.68,50.71,71.49
113000,11-1021,520,35.22,15.22,20.68,50.71,71.49
113000,11-3000,100,45.09,28.99,37.08,57.19,72.51
113000,11-3050,60,42.78,27.05,34.7,47.71,60.17
113000,11-3051,60,42.78,27.05,34.7,47.71,60.17
113000,11-9000,110,52.85,22.71,42.41,74.79,99.32
113000,11-9190,100,52.13,23.34,42.44,76.23,#
113000,11-9199,100,52.13,23.34,42.44,76.23,#
113000,13-0000,260,26.62,14.26,19.94,33.25,49.94
113000,13-1000,220,25.8,12.78,18.68,30.8,51.55
113000,13-1020,140,26.41,17.32,21.88,29.81,43.71
113000,13-1020,140,26.41,17.32,21.88,29.81,43.71
113000,13-1190,60,*,*,*,*,*
113000,13-1199,60,*,*,*,*,*
113000,13-2000,40,30.1,22.94,26.19,39.45,46.52
113000,13-2010,40,30.1,22.94,26.19,39.45,46.52
113000,13-2011,40,30.1,22.94,26.19,39.45,46.52
113000,17-0000,**,36.24,22.87,29.65,41.84,46.42
113000,17-1000,**,31.76,15.05,25.74,43.02,46.61
113000,17-1020,**,31.76,15.05,25.74,43.02,46.61
113000,19-0000,700,30.79,20.32,24.91,38,46.11
113000,19-1000,670,31.01,20.33,24.98,38.2,46.4
113000,19-1030,660,31.01,20.29,24.89,38.14,46.31
113000,19-1032,660,31.01,20.29,24.89,38.14,46.31
113000,33-0000,120,10.83,10.21,10.22,13.01,27.24
113000,33-9000,110,10.7,10.21,10.22,12.26,27.44
113000,33-9030,100,10.3,10.21,10.22,11.44,12.72
113000,33-9032,100,10.3,10.21,10.22,11.44,12.72
113000,37-0000,200,14.15,9.71,11.56,17.29,20.05
113000,37-2000,100,12.66,8.72,10,16.48,18.35
113000,37-2010,100,12.66,8.72,10,16.48,18.35
113000,37-2011,100,12.66,8.72,10,16.48,18.35
113000,37-3000,100,14.82,11.38,12.94,18.66,23.91
113000,37-3010,100,14.82,11.38,12.94,18.66,23.91
113000,37-3013,**,14.78,11.31,12.98,18.48,23.6
113000,41-0000,70,23.91,9.05,13.86,33.18,47.9
113000,41-4000,40,25.99,9.32,14.16,31.89,40.5
113000,41-4010,40,25.99,9.32,14.16,31.89,40.5
113000,41-4012,40,25.99,9.32,14.16,31.89,40.5
113000,43-0000,3870,14.71,9.1,11.08,19.86,26.59
113000,43-1000,120,25.72,16.48,20.75,30.76,36.71
113000,43-1010,120,25.72,16.48,20.75,30.76,36.71
113000,43-1011,120,25.72,16.48,20.75,30.76,36.71
113000,43-3000,680,18.3,10.01,13.23,23.45,27.81
113000,43-3030,590,19.11,11.39,14.48,23.79,28.1
113000,43-3031,590,19.11,11.39,14.48,23.79,28.1
113000,43-5000,70,22.77,13.52,17.95,28.35,33.49
113000,43-5030,**,25.33,9.58,21.47,31.63,36.39
113000,43-5032,**,25.33,9.58,21.47,31.63,36.39
113000,43-6000,1300,14.5,9.21,11.4,19.04,24.87
113000,43-6010,1300,14.5,9.21,11.4,19.04,24.87
113000,43-6014,1280,14.41,9.18,11.35,18.82,24.29
113000,43-9000,1690,13.12,8.59,10.2,17.34,23.81
113000,43-9060,1690,13.11,8.59,10.2,17.33,23.81
113000,43-9061,1690,13.11,8.59,10.2,17.33,23.81
113000,45-0000,29580,20.67,12.77,16.33,25.55,31.07
113000,45-1000,2300,28.43,16.77,21.28,36.84,46.92
113000,45-1010,2300,28.43,16.77,21.28,36.84,46.92
113000,45-1011,2300,28.43,16.77,21.28,36.84,46.92
113000,45-2000,**,14.81,9.72,11.01,23.63,28.79
113000,45-2090,**,14.81,9.72,11.01,23.63,28.79
113000,45-2092,**,9.45,8.56,8.9,16.1,18.48
113000,45-2099,**,19.8,10.44,11.48,24.96,29.86
113000,45-4000,27020,20.3,12.65,16.14,24.71,29.95
113000,45-4020,**,20.31,12.66,16.15,24.72,29.96
113000,45-4021,3310,22.82,12.71,18.18,31.24,38.89
113000,45-4022,20860,19.92,12.65,15.94,24.31,29.09
113000,45-4023,180,18.46,13.24,16.15,22.12,25.19
113000,45-4029,**,20.42,12.61,16.47,24.33,29.02
113000,47-0000,300,22.38,15.73,19.27,26.22,32.55
113000,47-2000,280,21.98,15.57,18.68,24.8,29.44
113000,47-2060,40,21.43,15.7,17.71,24.42,28.68
113000,47-2061,40,21.43,15.7,17.71,24.42,28.68
113000,47-2070,230,21.92,15.45,18.82,24.58,29.4
113000,47-2073,230,21.92,15.45,18.82,24.58,29.4
113000,49-0000,2000,19.61,12.65,15.96,24.2,29.42
113000,49-1000,40,30.92,20.98,23.28,38.67,53.12
113000,49-1010,40,30.92,20.98,23.28,38.67,53.12
113000,49-1011,40,30.92,20.98,23.28,38.67,53.12
113000,49-3000,1610,20.3,13.99,16.72,24.7,29.55
113000,49-3030,250,17.64,12.79,15.29,21.37,28.32
113000,49-3031,250,17.64,12.79,15.29,21.37,28.32
113000,49-3040,1350,20.92,14.35,17.16,25.21,29.61
113000,49-3042,1350,20.92,14.36,17.16,25.21,29.59
113000,49-9000,350,15.58,9,11.24,19.71,24.29
113000,49-9070,180,16.19,8.56,11.8,22.03,26.62
113000,49-9071,180,16.19,8.56,11.8,22.03,26.62
113000,49-9090,160,14.47,9.82,10.83,17.85,20.18
113000,49-9098,150,14.5,9.64,10.78,17.66,19.6
113000,51-0000,780,14.77,10.01,12.08,18.28,23.05
113000,51-7000,690,14.55,10.07,12.11,17.84,22.1
113000,51-7040,690,14.55,10.07,12.11,17.84,22.1
113000,51-7041,640,14.4,9.98,11.9,17.78,22.33
113000,51-7042,50,16.1,12.69,13.91,18.29,19.8
113000,51-9000,40,16.66,10.23,11.3,19.85,22.55
113000,53-0000,10050,18.6,11.95,15.08,23.09,28.13
113000,53-1000,70,*,*,*,*,*
113000,53-1040,70,*,*,*,*,*
113000,53-1048,70,*,*,*,*,*
113000,53-3000,8780,18.9,12.8,15.69,23.25,28.23
113000,53-3030,8780,18.9,12.8,15.69,23.25,28.23
113000,53-3032,8660,18.84,12.79,15.66,23.23,28.26
113000,53-3033,**,21.78,15.73,19.67,23.86,27.05
113000,53-7000,1200,14.64,9.04,11.25,20.37,25.84
113000,53-7030,**,17.88,8.3,13.46,23.17,26.15
113000,53-7032,**,17.88,8.3,13.46,23.17,26.15
113000,53-7040,140,22.88,18.26,20.28,26.38,30.26
113000,53-7041,140,22.88,18.26,20.28,26.38,30.26
113000,53-7050,180,16.57,12.73,14.24,22.16,33.46
113000,53-7051,180,16.57,12.73,14.24,22.16,33.46
113000,53-7060,810,12.73,8.72,10.46,16.8,22.7
113000,53-7062,780,12.7,8.68,10.46,16.66,22.56
115000,00-0000,378310,12,10.54,11.07,15.09,21.97
115000,11-0000,7440,40.07,17.94,26.94,60.87,84.58
115000,11-1000,3710,40.96,16.97,26,63.49,#
115000,11-1010,160,92.5,45.89,60.13,#,#
115000,11-1011,160,92.5,45.89,60.13,#,#
115000,11-1020,3550,39.62,16.68,25.5,60.89,92.9
115000,11-1021,3550,39.62,16.68,25.5,60.89,92.9
115000,11-2000,310,61.06,33.49,41.64,76.83,95.27
115000,11-2020,300,61.83,33.62,42.65,77.24,95.72
115000,11-2021,**,71.04,46.01,63.79,78.29,95.76
115000,11-2022,210,54.88,32.16,38.69,75.69,95.71
115000,11-3000,920,45.79,25.53,34.18,61.48,84.09
115000,11-3010,110,42.12,21.42,33.37,55.54,72.07
115000,11-3011,110,42.12,21.42,33.37,55.54,72.07
115000,11-3020,60,66,43.18,50.61,88.68,99.85
115000,11-3021,60,66,43.18,50.61,88.68,99.85
115000,11-3030,220,55.96,34.01,42.57,74.23,98.48
115000,11-3031,220,55.96,34.01,42.57,74.23,98.48
115000,11-3050,300,42.49,26.36,33.74,57.56,80.97
115000,11-3051,300,42.49,26.36,33.74,57.56,80.97
115000,11-3070,170,35.49,18.16,26.16,49.07,63.31
115000,11-3071,170,35.49,18.16,26.16,49.07,63.31
115000,11-3120,50,42.8,28.36,33.48,59.76,72.97
115000,11-3121,50,42.8,28.36,33.48,59.76,72.97
115000,11-9000,2500,35.34,17.19,25.12,54.55,72.23
115000,11-9010,2220,34.74,17.37,24.76,53.84,71.67
115000,11-9013,2220,34.74,17.37,24.76,53.84,71.67
115000,11-9120,60,52.84,33.73,41.16,62.23,73.82
115000,11-9121,60,52.84,33.73,41.16,62.23,73.82
115000,11-9140,40,*,*,*,*,*
115000,11-9141,40,*,*,*,*,*
115000,11-9190,180,40.33,25.3,30.86,60,77.32
115000,11-9199,180,40.33,25.3,30.86,60,77.32
115000,13-0000,2060,27.76,11.33,18.98,37.05,48.02
115000,13-1000,1640,25.89,10.29,17.17,35.49,45.97
115000,13-1020,190,29.89,16.58,20.95,37.96,52.09
115000,13-1020,190,29.89,16.58,20.95,37.96,52.09
115000,13-1040,90,14.17,10.18,11.53,28.35,40.57
115000,13-1041,90,14.17,10.18,11.53,28.35,40.57
115000,13-1070,370,27,13.12,17.92,35.62,43.13
115000,13-1071,190,29.13,17.29,22.44,36.12,43.39
115000,13-1074,180,21.97,11.26,15.65,34.94,42.64
115000,13-1080,90,29.35,18.79,24.82,34.51,39.8
115000,13-1081,90,29.35,18.79,24.82,34.51,39.8
115000,13-1110,40,35.2,19.83,24.11,61.37,73.87
115000,13-1111,40,35.2,19.83,24.11,61.37,73.87
115000,13-1120,90,21.44,16.15,18.24,24.53,35.66
115000,13-1121,90,21.44,16.15,18.24,24.53,35.66
115000,13-1150,**,8.99,8.4,8.62,20.29,31.99
115000,13-1151,**,8.99,8.4,8.62,20.29,31.99
115000,13-1160,140,27.78,16.57,20.62,36.96,48.22
115000,13-1161,140,27.78,16.57,20.62,36.96,48.22
115000,13-1190,370,28.77,12.48,20.33,38.58,49.87
115000,13-1199,370,28.77,12.48,20.33,38.58,49.87
115000,13-2000,420,33.3,21.29,26.55,43.4,53.87
115000,13-2010,360,33.32,21.49,26.8,43.36,55.04
115000,13-2011,360,33.32,21.49,26.8,43.36,55.04
115000,13-2050,40,34.17,21.4,25.83,44.17,51.04
115000,13-2051,40,34.17,21.4,25.83,44.17,51.04
115000,15-0000,300,36.04,18.36,24.27,47.54,57.93
115000,15-1100,300,36.04,18.36,24.27,47.54,57.93
115000,15-1130,60,41.52,26.48,31.05,49.73,61.14
115000,15-1132,30,47.12,31.46,40.47,57.5,69.62
115000,15-1140,70,43.67,23.58,29.92,54.41,61.75
115000,15-1142,40,40.53,22.18,28.09,49.74,57.86
115000,15-1150,100,23.96,16.02,18.67,34.78,44.32
115000,15-1151,90,23.55,15.85,18.34,34.44,44.67
115000,15-1190,40,38.02,17.92,23.07,52.86,59.89
115000,15-1199,40,38.02,17.92,23.07,52.86,59.89
115000,17-0000,100,30.81,16.88,22.33,40.09,49.53
115000,17-2000,80,33,19.29,25.96,42.42,52.82
