naics,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
113000,00-0000,48600,16.43,10,12.99,20.46,26.38
113000,11-0000,740,36.07,23.7,30.24,51.42,83.57
113000,11-1021,620,35.65,24.08,30.43,49.43,69.6
113000,11-9199,50,66.61,25.53,31,#,#
113000,13-0000,340,27.06,16.29,19.95,34.55,40.64
113000,13-1021,**,39.51,17.85,36.64,42.38,44.1
113000,13-1023,170,23.47,16.5,19.55,31.87,35.03
113000,13-2011,80,27.73,15.26,17.74,34.73,40.23
113000,19-0000,500,26.56,16.22,19.4,33.07,36.15
113000,19-1032,400,29.96,17.79,22.6,34.08,36.55
113000,19-4093,**,17.83,15.22,16.2,20.21,22.26
113000,33-0000,120,*,*,*,*,*
113000,33-9032,100,9.31,8.68,8.91,12.22,16.4
113000,37-0000,250,12.76,8.43,9.75,16,19.9
113000,37-2011,70,9.22,7.86,8.5,10.73,12.13
113000,37-3011,30,11.89,7.92,8.71,15.5,17.81
113000,37-3013,120,15.23,10.78,12.58,18.78,22.22
113000,41-0000,120,25.91,10.93,14.13,31.31,42.6
113000,41-4012,80,25.16,11.32,14.2,28.33,31.39
113000,43-0000,4170,12.38,8.12,9.09,16.39,20.49
113000,43-1011,180,18.34,12.15,14.21,22.9,28.47
113000,43-3031,750,14.38,8.58,10.11,17.6,22.96
113000,43-3051,170,19.31,8.69,13.29,21.63,23.03
113000,43-4071,**,11.37,8.12,9.17,13.15,14.14
113000,43-6011,**,18.51,14.61,16.23,21.35,26.02
113000,43-6014,1180,12.95,8.31,9.71,16.25,18.89
113000,43-9061,1690,9.86,7.87,8.54,13.74,17.41
113000,45-0000,28340,16.8,10.72,13.49,20.89,26.48
113000,45-1011,2260,24.52,15.66,19.39,30.76,39.83
113000,45-2099,230,15.05,8.82,10.43,17.04,18.22
113000,45-4011,250,15.45,9.88,13.06,17.79,24.48
113000,45-4021,4230,17.74,10.63,13.49,24.44,34.07
113000,45-4022,18880,16.3,10.56,13.19,19.66,22.88
113000,45-4023,270,15.42,10.19,12.26,19.2,26.65
113000,45-4029,2210,16.42,10.47,13.82,18.61,21.79
113000,47-0000,670,18.83,11.64,15.7,22.6,27.98
113000,47-1011,70,23.65,11.24,17.61,30.95,34.55
113000,47-2073,580,18.49,11.63,15.6,22.09,26.65
113000,49-0000,1830,17.15,11.19,14.2,21.24,26.47
113000,49-1011,70,24.49,15.59,17.57,32.12,40.73
113000,49-3031,210,18.73,12.21,14.89,21.77,26.34
113000,49-3042,800,17.68,11.97,14.7,21.97,26.44
113000,49-9043,70,16.17,10.4,11.61,18.3,23
113000,49-9071,250,13.54,9.45,11.02,17.51,23.72
113000,49-9096,360,17.26,14.89,15.79,19.25,26.24
113000,49-9098,40,9.44,7.85,8.44,11.36,13.51
113000,51-0000,930,13.36,9.09,10.93,16.29,19.6
113000,51-1011,**,15.81,10.92,12.77,18.81,31.56
113000,51-7041,640,13.58,9.33,11.26,16.56,19.18
113000,51-7042,**,12.94,8.28,9.81,14.55,17.97
113000,51-9198,**,10.35,9.06,9.67,11.02,11.43
113000,53-0000,10550,15.85,10.42,12.91,18.47,22.11
113000,53-1031,70,18.71,13.09,15.88,21.98,27.61
113000,53-3032,8590,16.15,11.16,13.43,18.55,22.11
113000,53-3033,70,15.26,12.22,13.32,19.2,22.41
113000,53-7021,**,17.95,15.39,16.35,24.89,27.73
113000,53-7032,60,19.44,15.55,16.96,22,32.19
113000,53-7041,180,17.83,14.84,15.98,20.59,22.36
113000,53-7051,700,14.13,10.41,12.2,18.06,23.17
113000,53-7062,740,10.88,8.2,9.39,13.31,17.11
115000,00-0000,322580,9.19,8.26,8.63,11.41,17.33
115000,11-0000,5730,36.32,17.42,25.28,51.64,74.21
115000,11-1011,150,77.13,43.16,55.71,#,#
115000,11-1021,2600,38.43,19.28,26.92,55.41,82.29
115000,11-2022,220,49.82,24.56,34.14,65.05,#
115000,11-3011,70,42.17,24.22,32.85,53.44,70.66
115000,11-3031,190,43.15,28.48,37.34,52.8,70.5
115000,11-3051,260,33.54,20.81,26.31,44.37,56.27
115000,11-3071,180,32.99,20.23,24.59,43.02,55.16
115000,11-9013,1880,31.5,14.33,20.27,41.96,55.06
115000,11-9121,30,41.33,26.78,32.47,65.56,#
115000,11-9199,70,47.27,31.56,39.93,62.25,73.85
115000,13-0000,1900,20.42,9.23,13.22,30.65,40.54
115000,13-1021,70,24.59,8.5,15.24,28.35,34.68
115000,13-1074,920,14.04,8.59,10.91,20.82,29.49
115000,13-1078,60,29.76,8.71,19.62,34.24,38.09
115000,13-1111,70,42.53,8.97,31.21,73.33,83.51
115000,13-1161,50,24.46,16.02,19.35,31.58,43.86
115000,13-1199,250,24.24,12.16,15.56,35.01,42.94
115000,13-2011,420,28.72,16.78,22.66,36.06,45.5
115000,15-0000,230,26.04,16.9,20.63,38.08,46.72
115000,15-1141,120,30.56,18.23,24.48,41.17,49.27
115000,15-1150,30,18.78,12.1,14.62,22.34,26.74
115000,17-0000,**,21.61,18.71,19.93,23.29,35.14
115000,19-0000,1460,16.91,10.12,12.31,27.92,42.83
115000,19-1011,150,45.46,18.11,28.37,66.79,#
115000,19-1012,110,20.29,12.37,13.96,26.82,39.57
115000,19-1013,230,33.73,15.75,26.26,41.43,46.63
115000,19-1029,30,22.55,10.81,13.55,35.87,45.63
115000,19-4011,860,13.63,9.59,10.98,17.64,22.9
115000,19-4099,30,17.27,12.1,14.28,20.73,23.05
115000,25-0000,300,17.09,8.71,10.32,23.35,33.68
115000,25-3021,290,16.68,8.66,10.09,22.61,33.27
115000,27-0000,150,15.4,8.9,12.27,21.82,28.29
115000,27-2022,60,*,*,*,*,*
115000,27-3031,50,22.1,16.57,19.05,26.4,29.52
115000,29-0000,220,27.87,15.48,19.6,39.5,51.18
115000,29-1131,50,42.83,23.31,34.3,56.63,86.57
115000,29-2056,40,17.15,11.85,14.62,20.22,22.44
115000,29-9011,**,33.43,23.23,28.38,39.98,45.67
115000,29-9012,40,20.13,15.75,17.62,22.14,24.19
115000,33-0000,280,9.35,8.12,8.58,11.93,16.36
115000,33-9032,280,9.35,8.12,8.58,11.93,16.36
115000,37-0000,3970,12,8.44,9.38,15.77,21.75
115000,37-1012,140,24.83,13.57,18.84,28.2,31.58
115000,37-2011,1260,9.42,8.08,8.61,11.27,14.56
115000,37-2012,60,13.27,8.46,9.29,19.42,21.78
115000,37-3011,870,11.87,8.39,9.45,14.31,20.09
115000,37-3012,1510,14.03,9.83,11.78,19.08,22.53
115000,37-3019,80,9.93,7.96,8.65,11.59,14.6
115000,39-0000,4290,11.47,8.11,9.06,14.92,22.37
115000,39-1021,120,16.53,10.64,12.85,24.11,28.32
115000,39-2011,1590,13.86,8.55,10.23,20.11,26.97
115000,39-2021,2550,10.37,7.93,8.72,12.98,16.04
115000,41-0000,1730,23.39,10.81,15.84,34.4,48.1
115000,41-1012,70,39.94,17.46,28.39,50.51,57.48
115000,41-2011,60,9.91,8.61,9.04,11.25,12.02
115000,41-2031,100,9.18,7.87,8.45,10.86,12.92
115000,41-3099,430,26.13,13.4,18.93,33.83,44.19
115000,41-4011,60,25.69,14.55,17.41,31.04,58.05
115000,41-4012,860,25.93,13.05,18.53,36.68,50.34
115000,41-9799,**,17.59,15.31,16.16,21.13,30.82
115000,43-0000,16140,13.17,8.48,9.83,17.77,22.96
115000,43-1011,980,22.27,13.82,17.7,29.21,35.11
115000,43-3021,40,15.85,10.47,12.81,17.44,18.39
115000,43-3031,3140,15.21,8.57,10.66,20.15,24.45
115000,43-3051,830,15.24,9.33,11.28,18.47,23.05
115000,43-4051,570,15.67,9.37,12.34,19.76,24.25
115000,43-4071,180,10.67,8.48,9.27,12.62,14.89
115000,43-4151,230,13.22,9.56,11.05,15.19,21.94
115000,43-4161,130,17.58,10.19,13.2,22.43,27.52
115000,43-4171,330,12.27,8.57,9.76,14.88,18.05
115000,43-4199,**,16.16,10.12,11.25,18.25,21.02
115000,43-5032,80,16.43,11.57,13.22,20.8,23.21
115000,43-5061,40,20.35,10.74,14.43,24.37,27.56
115000,43-5071,1820,12.24,8.67,10.02,14.9,19.72
115000,43-5081,120,10.92,8.06,9.05,14.69,17.36
115000,43-5111,1090,9.08,7.91,8.42,11.38,15.83
115000,43-6011,440,20.35,14.88,16.87,25.38,31.32
115000,43-6014,2040,12.74,8.51,10.06,15.67,19.23
