naics,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
113000,53-0000,9920,15.73,10.55,13.08,18.72,22.45
113000,53-1031,100,21.23,15.32,17.30,29.24,35.69
113000,53-2012,40,*,*,*,*,*
113000,53-3032,7970,15.91,11.40,13.46,18.73,22.37
113000,53-3033,240,14.80,9.41,12.01,18.16,19.90
113000,53-7021,**,18.44,8.93,10.92,24.28,27.96
113000,53-7032,150,16.58,12.82,14.35,19.26,23.37
113000,53-7041,180,18.44,15.02,16.65,20.18,22.39
113000,53-7051,370,15.40,9.70,12.27,19.78,22.87
113000,53-7062,700,11.00,7.78,9.05,14.01,16.16
115000,00-0000,331260,9.13,8.02,8.42,11.21,16.15
115000,11-0000,5380,33.72,15.66,23.67,49.70,77.62
115000,11-1011,230,69.32,45.17,53.57,#,#
115000,11-1021,2240,37.84,16.62,26.25,59.06,#
115000,11-2022,110,42.10,23.04,31.97,62.04,#
115000,11-3011,40,36.56,25.99,28.56,52.96,61.43
115000,11-3031,210,41.96,26.88,33.93,52.77,#
115000,11-3051,230,33.31,20.97,26.22,43.69,54.83
115000,11-3071,220,30.26,21.45,26.33,37.13,46.71
115000,11-9011,1660,27.23,14.66,19.86,36.56,48.63
115000,11-9012,240,19.00,8.63,9.81,41.65,50.19
115000,11-9121,40,37.82,26.65,32.28,45.02,70.45
115000,11-9199,90,44.01,25.77,33.93,59.25,69.31
115000,13-0000,1130,25.37,16.31,20.49,32.79,39.67
115000,13-1021,70,24.17,10.68,18.02,30.22,39.70
115000,13-1079,50,29.26,20.19,23.04,34.41,38.17
115000,13-1199,280,23.79,12.51,17.22,31.22,38.50
115000,13-2011,620,26.46,18.21,21.30,33.84,39.94
115000,15-0000,250,26.76,16.97,21.14,36.48,44.65
115000,15-1051,50,23.13,19.75,21.06,30.59,42.82
115000,15-1061,90,26.34,15.06,21.54,33.98,40.21
115000,15-1071,30,38.92,26.49,31.08,46.04,50.20
115000,17-0000,80,30.05,18.11,20.47,37.09,40.04
115000,17-2021,40,35.59,21.53,32.42,38.61,40.42
115000,19-0000,2020,16.35,10.27,12.23,24.91,38.67
115000,19-1011,210,28.87,12.96,15.05,52.02,65.52
115000,19-1012,90,20.86,10.63,13.78,28.51,40.93
115000,19-1013,270,28.48,12.89,20.72,38.05,45.19
115000,19-4011,1100,14.08,9.98,11.31,18.17,24.11
115000,19-4021,**,17.65,9.00,11.45,22.01,25.50
115000,19-4099,140,*,*,*,*,*
115000,25-0000,270,18.69,11.64,14.97,24.68,35.36
115000,25-3021,**,16.99,10.29,13.56,21.72,29.06
115000,25-9021,80,*,*,*,*,*
115000,27-0000,130,13.89,10.52,11.92,20.03,26.89
115000,27-2022,80,*,*,*,*,*
115000,27-3031,30,21.93,17.36,19.07,26.06,33.52
115000,29-0000,170,21.29,11.40,14.78,46.43,76.70
115000,29-1131,70,*,*,*,*,*
115000,29-2056,50,15.76,12.05,13.78,18.01,20.47
115000,31-0000,60,12.18,9.18,10.80,15.32,23.48
115000,31-9096,50,11.70,8.44,10.51,13.25,18.80
115000,33-0000,300,9.99,7.62,8.60,13.37,16.85
115000,33-9032,300,9.99,7.62,8.60,13.37,16.85
115000,37-0000,3910,11.39,8.12,9.28,14.55,19.59
115000,37-1012,210,23.05,12.57,15.40,26.77,30.46
115000,37-2011,1080,9.32,7.49,8.26,11.11,13.79
115000,37-2012,60,11.44,8.14,8.96,14.32,16.21
115000,37-2021,**,10.77,7.23,9.32,12.26,18.67
115000,37-3011,900,10.92,8.00,8.96,13.96,18.19
115000,37-3012,1530,12.78,9.56,10.79,16.01,20.16
115000,37-3019,30,9.31,7.16,7.96,10.94,12.18
115000,39-0000,4790,11.40,7.91,9.00,15.12,22.40
115000,39-1021,170,17.38,11.83,13.28,23.73,27.99
115000,39-2011,1950,14.23,8.38,10.55,19.75,27.61
115000,39-2021,2670,10.04,7.67,8.48,12.09,15.09
115000,41-0000,1920,24.85,9.23,16.62,36.51,48.86
115000,41-1012,80,31.24,21.14,25.71,40.07,50.13
115000,41-2011,50,8.47,6.82,7.21,10.09,11.35
115000,41-2031,90,9.02,7.32,8.05,10.91,19.93
115000,41-3099,530,23.88,8.70,15.46,40.75,50.61
115000,41-4012,1060,27.39,13.66,19.91,37.76,49.63
115000,41-9099,70,19.99,9.12,16.05,23.30,28.08
115000,43-0000,15330,12.84,8.02,9.56,16.77,21.58
115000,43-1011,930,22.36,14.34,17.23,29.95,36.68
115000,43-3031,3340,13.88,8.21,10.47,17.81,21.90
115000,43-3051,730,14.63,9.25,11.93,17.68,20.97
115000,43-4051,410,16.04,9.17,11.93,19.61,23.53
115000,43-4071,180,9.65,7.32,8.41,13.04,17.56
115000,43-4151,130,13.71,9.68,11.92,16.86,19.23
115000,43-4161,150,16.55,9.71,12.43,20.79,26.65
115000,43-4171,400,12.06,7.94,9.78,14.64,18.07
115000,43-5032,50,17.87,11.99,15.68,19.80,26.60
115000,43-5061,30,18.71,11.33,14.77,21.93,25.10
115000,43-5071,1640,11.45,7.66,9.17,14.99,18.44
115000,43-5081,120,11.82,8.38,9.23,14.33,15.54
115000,43-5111,760,8.99,7.30,8.06,11.74,15.06
115000,43-6011,600,19.37,13.62,16.23,24.18,29.43
115000,43-6014,2080,12.48,8.24,9.85,15.07,18.02
115000,43-9011,40,13.31,8.25,10.61,18.74,23.12
115000,43-9021,180,10.12,7.72,8.76,11.96,15.12
115000,43-9051,**,13.68,10.01,12.24,14.92,15.66
115000,43-9061,3350,10.75,7.57,8.65,13.82,16.93
115000,45-0000,238170,8.95,8.02,8.33,9.83,12.99
115000,45-1011,7950,15.67,9.92,11.96,21.59,28.52
115000,45-1012,**,14.45,10.46,12.10,22.46,26.81
115000,45-2011,450,15.15,9.51,11.09,23.72,30.12
115000,45-2021,1340,14.74,8.57,10.53,22.43,30.68
115000,45-2041,14470,8.74,7.42,8.10,9.39,10.95
115000,45-2091,14650,10.30,7.70,8.64,13.47,16.43
115000,45-2092,183630,8.84,8.08,8.30,9.47,11.06
115000,45-2093,13940,10.26,7.59,8.60,13.02,15.96
115000,45-2099,860,9.50,7.61,8.48,12.10,15.95
115000,47-0000,100,13.78,8.01,9.41,19.70,25.16
115000,49-0000,5300,13.98,8.63,10.35,18.72,23.95
115000,49-1011,350,22.87,14.05,17.88,31.05,39.74
115000,49-3011,**,18.75,8.77,11.89,22.56,27.71
115000,49-3031,250,17.01,10.82,13.48,20.64,23.84
115000,49-3041,1440,13.30,8.52,10.01,17.26,21.55
115000,49-9041,**,14.51,10.33,11.62,19.54,22.73
115000,49-9042,2290,13.49,8.49,9.98,17.77,22.44
115000,49-9043,460,12.63,8.54,9.74,15.05,20.03
115000,49-9098,70,9.73,7.83,8.73,12.11,14.92
115000,51-0000,11160,9.45,7.84,8.54,11.97,17.28
115000,51-1011,770,19.71,10.74,14.23,25.87,32.02
115000,51-2099,50,10.21,8.46,9.12,11.65,13.89
115000,51-3091,440,10.38,7.46,8.41,12.29,15.04
115000,51-4121,60,14.07,9.36,11.05,19.26,22.13
115000,51-9012,650,12.30,8.11,9.83,18.49,21.88
115000,51-9021,**,10.04,8.16,8.17,14.93,20.51
115000,51-9023,130,13.18,9.87,10.98,17.38,21.52
115000,51-9032,810,11.23,10.02,10.47,11.98,12.43
115000,51-9041,210,7.53,6.80,7.08,8.42,11.03
115000,51-9061,940,9.35,7.57,8.41,11.25,14.86
115000,51-9111,4180,8.94,7.71,8.34,9.77,12.28
115000,51-9192,630,9.26,8.27,8.65,11.06,14.76
115000,51-9193,40,16.50,10.65,12.86,19.36,23.41
115000,51-9198,1290,9.09,8.01,8.48,9.91,13.22
115000,51-9199,470,9.24,7.92,8.48,12.91,18.90
115000,53-0000,40800,9.52,7.75,8.59,12.03,16.79
115000,53-1021,1320,17.99,10.94,13.62,24.09,30.39
115000,53-1031,430,23.60,13.93,18.79,30.52,44.32
115000,53-2012,1000,*,*,*,*,*
115000,53-3032,3940,12.70,9.23,10.46,16.25,23.50
115000,53-3033,1060,11.43,8.53,9.87,13.68,16.43
115000,53-3099,**,9.31,7.43,7.76,12.30,17.36
115000,53-7011,430,11.35,8.39,9.22,13.51,16.35
115000,53-7051,3950,11.00,8.14,9.03,13.99,17.14
115000,53-7061,200,9.57,7.92,8.72,10.65,11.96
115000,53-7062,9300,9.03,7.26,8.11,10.51,13.41
115000,53-7063,1110,8.79,7.15,7.73,10.29,13.31
115000,53-7064,17740,9.11,7.86,8.50,9.95,11.85
115000,53-7199,100,14.65,10.60,13.09,16.19,20.03
211000,00-0000,159750,28.01,12.79,18.30,43.20,66.26
211000,11-0000,13600,54.51,23.84,36.77,#,#
211000,11-1011,630,#,23.87,50.05,#,#
211000,11-1021,5440,57.02,25.33,38.99,#,#
211000,11-2021,190,64.12,35.23,47.79,#,#
211000,11-2022,70,69.41,30.48,47.65,#,#
211000,11-2031,50,51.28,27.41,38.24,72.77,#
211000,11-3011,590,40.63,15.31,27.03,54.10,75.70
211000,11-3021,200,56.72,39.69,47.24,68.27,#
211000,11-3031,1640,55.64,27.12,39.86,76.52,#
211000,11-3041,60,39.28,21.46,24.86,52.36,68.56
211000,11-3042,30,45.25,19.28,34.84,62.97,#
211000,11-3049,100,46.18,25.85,31.27,63.46,#
211000,11-3051,1460,51.40,26.75,35.10,72.37,#
211000,11-3061,100,53.33,29.89,41.62,66.45,#
211000,11-3071,80,51.29,30.27,39.84,72.66,#
211000,11-9021,290,52.43,29.87,39.74,68.74,#
211000,11-9041,780,69.44,40.60,52.45,#,#
211000,11-9121,160,70.23,40.89,50.58,#,#
211000,11-9141,1150,31.49,14.14,21.40,51.88,77.11
211000,11-9199,590,54.39,24.12,40.07,#,#
211000,13-0000,14320,33.23,19.01,24.92,43.98,59.07
211000,13-1022,30,28.95,16.28,21.17,36.77,43.92
211000,13-1023,950,30.04,18.19,23.10,40.80,53.24
211000,13-1041,400,28.07,14.67,18.87,40.02,51.19
211000,13-1061,40,54.85,23.25,32.69,61.83,66.39
211000,13-1071,110,28.15,16.64,21.15,37.26,51.76
211000,13-1072,210,27.96,17.87,22.16,35.57,43.31
211000,13-1073,100,36.02,19.09,24.93,46.45,55.13
211000,13-1079,400,36.87,20.32,26.82,47.42,58.96
211000,13-1081,310,39.53,22.63,30.17,49.67,59.60
211000,13-1111,620,40.00,19.93,27.48,58.90,#
211000,13-1199,2700,34.86,16.46,26.30,49.37,67.64
211000,13-2011,5990,31.68,19.06,23.80,39.54,50.76
211000,13-2031,150,35.32,22.52,27.38,47.46,57.66
211000,13-2051,2190,36.54,22.40,28.10,48.61,62.24
211000,13-2099,80,35.87,20.10,26.76,56.79,76.61
211000,15-0000,3750,35.89,19.95,26.96,45.63,55.49
211000,15-1021,180,37.65,18.74,26.22,45.17,57.14
211000,15-1031,100,44.83,33.20,38.18,51.67,61.43
211000,15-1032,90,33.01,23.27,26.74,41.12,49.57
211000,15-1041,500,23.79,15.51,18.60,31.67,39.43
211000,15-1051,450,38.50,25.45,30.39,47.75,55.53
211000,15-1061,170,32.87,19.57,24.96,44.36,53.55
211000,15-1071,380,34.84,21.58,26.93,43.18,52.17
211000,15-1081,290,34.96,20.88,27.75,43.65,50.73
211000,15-1099,1460,39.06,23.18,30.58,49.08,60.49
211000,15-2031,140,33.69,17.79,22.04,46.05,56.76
211000,17-0000,21960,48.42,26.05,35.08,64.89,#
211000,17-1021,110,25.80,17.34,19.39,34.58,46.23
211000,17-1022,80,25.10,16.04,18.93,31.08,40.92
211000,17-2041,760,51.10,33.40,42.34,66.31,#
211000,17-2051,400,50.22,31.20,38.34,62.45,75.65
211000,17-2071,70,59.08,41.14,46.95,68.16,77.89
211000,17-2081,190,40.32,25.93,30.26,50.74,60.64
211000,17-2111,130,40.17,26.18,31.76,53.25,67.96
211000,17-2112,1280,42.98,25.34,34.54,54.39,69.91
211000,17-2131,560,43.06,22.71,29.67,59.30,79.32
211000,17-2141,340,42.29,25.29,32.60,53.73,64.93
211000,17-2151,630,42.94,24.92,32.92,58.06,72.73
211000,17-2171,10580,56.85,32.04,42.56,74.86,#
211000,17-2199,3690,48.49,24.51,37.21,61.01,74.19
211000,17-3019,90,30.12,17.86,22.13,39.86,52.35
211000,17-3023,400,32.69,19.72,26.34,43.20,51.80
211000,17-3024,110,48.19,31.58,42.30,52.41,55.16
211000,17-3025,50,27.30,17.06,21.18,39.85,43.09
211000,17-3026,380,34.10,20.48,28.57,42.68,48.90
211000,17-3027,190,30.17,18.01,22.71,39.04,44.34
211000,17-3029,1460,31.41,19.77,25.92,38.83,48.79
211000,17-3031,350,21.43,13.27,15.50,28.77,38.52
211000,19-0000,12050,43.07,20.50,28.46,69.51,#
211000,19-2012,90,53.10,38.71,44.87,72.70,#
211000,19-2031,220,49.09,28.01,37.62,59.66,69.54
211000,19-2041,250,32.45,17.23,22.32,45.84,59.46
211000,19-2042,6500,65.11,31.14,44.73,#,#
211000,19-3021,230,28.44,14.01,17.78,41.58,54.16
211000,19-4031,80,25.13,14.47,17.00,31.75,34.66
211000,19-4041,4520,29.04,18.22,21.57,36.36,47.10
211000,19-4091,60,24.23,14.25,17.77,30.26,38.32
211000,23-0000,2010,34.87,15.50,21.85,69.57,#
211000,23-1011,560,74.74,33.43,50.59,#,#
211000,23-2011,100,28.71,20.11,24.28,34.92,41.02
211000,23-2093,1300,27.46,14.10,18.88,43.11,77.89
211000,23-2099,60,32.15,19.54,23.72,40.68,44.90
211000,27-0000,190,33.18,15.74,20.29,52.17,65.43
211000,27-1024,40,22.27,13.88,16.36,28.79,37.69
211000,27-3031,140,39.37,16.45,23.77,57.06,67.95
211000,29-0000,620,33.66,19.29,26.14,43.00,53.43
211000,29-9011,490,35.07,21.58,27.75,43.92,54.26
211000,29-9012,100,24.48,12.07,16.52,34.09,40.80
211000,33-0000,40,19.45,11.59,15.73,37.14,44.75
211000,35-0000,**,11.47,7.28,8.37,16.70,18.38
211000,35-2012,**,14.16,9.37,10.76,19.20,21.48
211000,37-0000,330,8.49,7.01,7.56,11.27,14.28
211000,37-2011,280,8.09,6.97,7.49,10.26,13.87
211000,39-0000,140,16.50,8.26,10.14,20.71,22.81
211000,41-0000,2730,29.35,12.46,18.07,45.11,67.03
211000,41-1012,60,35.67,21.32,27.03,59.98,#
211000,41-3099,270,37.94,17.75,28.91,52.06,72.06
211000,41-4011,**,35.90,25.10,28.05,45.12,51.99
211000,41-4012,330,29.25,15.32,20.45,46.89,65.17
211000,41-9021,70,21.84,11.54,14.26,30.53,43.57
211000,41-9022,1750,26.44,11.21,16.04,44.16,67.85
211000,43-0000,20940,16.44,8.88,12.36,22.08,28.76
211000,43-1011,1010,24.85,14.03,18.48,33.96,45.59
211000,43-3021,260,14.19,8.93,10.15,20.59,25.02
211000,43-3031,4200,16.63,10.31,13.15,21.47,27.00
211000,43-3051,230,16.72,10.26,12.95,20.18,23.72
211000,43-3061,200,17.99,12.66,14.78,22.48,27.22
211000,43-4051,160,12.67,7.56,9.94,17.92,24.52
211000,43-4071,240,12.65,8.55,10.04,16.30,22.23
211000,43-4151,50,15.77,11.07,13.55,17.59,20.19
211000,43-4161,140,18.02,12.68,15.53,22.73,30.21
211000,43-4171,610,13.13,8.38,10.25,15.75,18.86
211000,43-4199,80,21.45,11.42,17.00,28.13,35.52
211000,43-5032,40,21.88,9.71,12.71,33.37,38.14
211000,43-5061,890,19.16,11.92,15.19,25.93,37.87
211000,43-5071,30,14.66,9.36,11.92,17.40,19.82
211000,43-5081,50,14.39,8.27,9.59,20.37,27.23
211000,43-5111,30,21.67,9.53,11.10,25.05,27.17
211000,43-6011,3490,21.40,14.33,17.68,25.48,31.38
211000,43-6014,3880,14.76,8.07,11.54,17.96,21.77
211000,43-9011,30,21.00,10.98,16.23,25.70,31.89
211000,43-9021,70,14.06,9.56,11.17,16.73,20.18
211000,43-9051,60,12.86,8.17,10.63,15.30,17.78
211000,43-9061,4900,13.29,7.47,9.56,19.32,28.89
211000,43-9199,130,23.16,12.77,18.54,43.65,64.25
211000,45-0000,110,12.13,7.21,8.96,14.76,18.15
211000,45-2093,90,11.80,7.24,8.94,14.33,17.00
211000,47-0000,30300,21.44,11.74,14.77,29.80,39.02
211000,47-1011,4060,32.41,18.38,24.95,44.51,54.08
211000,47-2061,40,21.41,10.44,15.59,25.00,28.97
211000,47-2073,650,24.69,12.90,16.71,30.40,35.32
211000,47-2111,940,29.06,16.07,20.66,34.93,40.72
211000,47-2152,130,27.43,17.47,21.86,34.02,41.88
211000,47-4099,110,18.11,10.22,12.66,45.64,58.26
211000,47-5011,1850,20.77,13.51,16.17,26.53,32.38
211000,47-5012,3250,25.59,14.54,17.51,40.60,54.98
211000,47-5013,4970,24.49,13.22,16.95,30.47,34.43
211000,47-5049,110,23.98,9.16,19.86,35.59,38.62
211000,47-5071,11160,15.58,10.58,12.44,22.21,26.93
211000,47-5081,2650,21.09,11.80,14.66,29.75,35.09
211000,47-5099,270,21.66,13.27,15.72,30.60,35.85
211000,49-0000,7520,25.24,12.39,17.76,33.73,44.20
211000,49-1011,1010,39.13,20.81,27.90,50.99,56.91
211000,49-2094,170,33.58,26.07,30.27,37.92,46.22
211000,49-2095,50,*,*,*,*,*
211000,49-3011,80,29.20,19.34,22.70,38.12,41.79
211000,49-3023,60,26.41,11.34,19.94,31.89,35.82
211000,49-3031,90,18.80,13.43,16.16,22.96,25.84
211000,49-3042,190,23.59,13.97,17.13,31.17,36.52
211000,49-9012,790,22.06,12.70,16.69,26.82,31.25
211000,49-9041,2440,25.82,15.85,20.47,33.41,42.38
211000,49-9042,2060,21.54,9.84,13.53,31.85,36.85
211000,49-9043,230,25.00,11.02,16.42,31.43,34.85
211000,49-9069,30,20.64,13.92,16.16,33.14,36.76
211000,49-9096,**,14.38,11.35,12.97,15.81,17.86
211000,49-9098,250,13.20,7.61,8.79,29.69,33.65
211000,51-0000,14580,27.41,16.47,21.66,32.62,40.84
211000,51-1011,2000,34.46,16.92,24.29,44.48,54.02
211000,51-4121,670,18.94,11.93,15.23,28.00,32.64
211000,51-8092,**,26.25,18.24,21.96,29.97,33.57
211000,51-8093,8720,27.57,17.99,22.45,32.02,37.90
211000,51-8099,120,32.09,15.23,26.03,47.42,68.38
211000,51-9061,380,19.54,9.21,13.54,33.68,44.74
211000,51-9199,360,19.63,9.52,15.63,31.97,40.80
211000,53-0000,14230,20.31,11.27,15.12,27.07,34.94
211000,53-1021,130,28.46,16.78,21.57,36.02,43.90
211000,53-1031,580,31.67,17.78,23.41,41.10,52.39
211000,53-2012,410,*,*,*,*,*
211000,53-3032,990,17.96,12.15,14.24,21.94,25.89
211000,53-5011,**,25.28,15.36,20.20,28.20,32.89
211000,53-5021,**,46.25,27.13,32.88,52.44,56.14
211000,53-7021,**,30.40,15.08,17.29,33.73,35.73
211000,53-7051,100,16.08,10.43,12.67,18.76,22.16
211000,53-7062,280,13.38,8.56,10.07,16.93,19.83
211000,53-7071,740,21.88,12.13,17.20,27.21,31.64
211000,53-7072,1690,18.62,10.95,14.96,23.61,29.96
211000,53-7073,7750,19.08,10.63,14.13,24.23,29.54
212000,00-0000,217980,20.41,12.22,15.70,25.60,33.35
212000,11-0000,6770,44.65,25.25,33.26,60.04,#
212000,11-1011,410,72.86,35.13,46.34,#,#
212000,11-1021,3240,44.08,23.94,31.84,61.87,#
212000,11-2022,160,44.95,24.38,31.03,61.81,#
212000,11-3011,90,43.53,29.41,37.22,52.70,64.55
212000,11-3021,40,45.98,28.35,38.35,56.73,67.62
212000,11-3031,380,44.70,26.90,35.03,59.14,77.01
212000,11-3049,90,50.98,30.17,38.64,63.61,77.70
212000,11-3051,940,40.35,24.17,30.85,50.79,62.62
212000,11-3061,150,39.58,25.39,32.54,51.39,60.57
212000,11-3071,90,39.56,28.86,33.67,47.81,66.20
212000,11-9021,290,43.25,25.49,33.51,52.24,67.99
212000,11-9041,410,49.59,33.73,40.82,61.32,74.05
212000,11-9199,380,43.99,22.58,31.29,56.45,70.52
212000,13-0000,2900,27.89,17.60,22.34,35.43,43.61
212000,13-1022,30,26.44,19.80,22.73,31.08,36.38
212000,13-1023,740,25.39,16.04,20.60,32.22,39.92
212000,13-1041,280,26.41,14.78,21.36,34.34,44.03
212000,13-1051,90,26.83,11.94,19.56,32.30,37.90
212000,13-1071,90,32.03,15.24,23.47,42.93,58.65
212000,13-1072,40,26.14,18.34,20.51,34.08,41.08
212000,13-1073,170,30.20,15.56,22.63,39.36,45.02
212000,13-1079,180,28.56,16.22,22.01,35.99,40.90
212000,13-1081,70,29.53,22.53,25.60,33.85,39.64
212000,13-1111,30,29.05,22.33,24.95,32.82,39.08
212000,13-1199,210,28.92,19.94,23.45,35.77,43.86
212000,13-2011,920,29.53,20.03,23.82,37.62,46.09
212000,15-0000,370,30.19,17.59,23.21,37.65,45.34
212000,15-1041,80,22.71,12.78,14.46,27.30,33.05
212000,15-1051,80,32.24,23.30,27.87,37.69,42.38
212000,15-1071,140,33.18,20.98,26.60,42.17,50.20
212000,17-0000,4560,32.14,18.97,24.46,40.49,49.26
212000,17-1022,400,22.36,15.22,18.24,28.10,32.77
212000,17-2041,60,41.43,28.33,34.25,48.68,54.95
212000,17-2051,150,34.18,19.48,28.64,41.80,49.60
212000,17-2071,70,34.17,21.26,28.05,43.58,53.36
212000,17-2081,310,35.26,24.19,28.97,42.88,49.85
212000,17-2111,60,33.87,16.67,26.07,53.30,61.23
212000,17-2112,360,35.61,20.88,28.02,42.33,49.65
212000,17-2131,160,34.15,27.11,30.08,41.09,50.92
212000,17-2141,150,36.11,24.07,30.52,43.85,51.73
212000,17-2151,1960,36.42,23.36,29.02,43.76,51.76
212000,17-2199,70,31.29,11.65,21.88,39.13,49.65
212000,17-3022,70,24.99,19.08,21.67,28.07,33.49
212000,17-3023,70,23.34,18.51,21.09,25.38,32.79
212000,17-3025,240,22.35,15.18,18.83,26.22,32.17
212000,17-3026,70,23.64,17.15,20.29,27.57,30.80
212000,17-3029,160,26.02,16.84,20.79,31.28,35.29
212000,17-3031,110,20.89,13.73,17.02,25.39,29.89
212000,19-0000,2090,24.67,15.46,20.21,30.97,41.36
212000,19-2031,**,29.28,18.75,22.79,38.13,44.51
212000,19-2041,80,31.15,21.90,26.70,44.10,53.28
212000,19-2042,460,36.65,24.52,29.84,43.79,54.19
212000,19-4031,1090,22.92,14.30,18.22,25.89,28.57
212000,19-4041,170,21.37,15.95,18.11,25.30,28.18
212000,19-4091,70,21.38,14.35,17.62,24.22,28.14
212000,19-4099,80,21.75,10.60,15.71,25.60,31.14
212000,27-0000,60,24.99,15.05,19.55,36.05,43.94
212000,29-0000,660,29.31,18.33,22.86,37.29,43.61
212000,29-9011,490,31.41,19.92,24.28,38.74,44.60
212000,29-9012,150,24.44,15.90,19.47,30.13,36.94
212000,33-0000,550,12.83,7.75,9.20,20.63,30.72
212000,33-2011,40,35.69,23.07,30.80,39.29,41.51
212000,33-9032,450,11.75,7.74,9.05,17.24,21.90
212000,37-0000,550,11.86,8.06,9.49,15.61,21.04
212000,37-2011,420,12.25,8.06,9.83,15.92,21.42
212000,37-3011,110,10.61,8.09,8.91,13.15,17.52
212000,39-0000,30,13.89,9.95,11.43,16.65,18.98
212000,41-0000,1430,24.91,12.63,17.57,34.65,45.45
212000,41-2031,**,9.49,7.03,7.76,15.60,21.04
212000,41-3099,100,29.32,13.28,18.63,38.60,49.30
212000,41-4012,1170,24.69,13.34,18.08,34.23,45.29
212000,43-0000,13250,15.38,9.57,12.12,19.60,24.76
212000,43-1011,820,23.09,14.31,17.38,30.02,38.33
212000,43-3021,80,13.26,10.48,11.48,15.18,17.59
212000,43-3031,1920,16.12,10.83,13.18,19.80,24.61
212000,43-3051,360,16.17,9.93,12.87,19.79,23.32
212000,43-3061,50,18.92,12.56,15.28,21.23,25.43
212000,43-4051,240,17.04,11.47,13.61,21.12,24.97
212000,43-4151,50,13.29,8.79,9.73,17.90,19.90
212000,43-4161,280,19.24,12.59,15.38,24.17,29.70
212000,43-4171,270,12.20,8.08,9.65,14.95,18.61
212000,43-5032,880,17.13,11.53,13.71,22.04,28.49
212000,43-5061,250,22.78,15.79,18.43,29.63,36.93
212000,43-5071,530,16.38,10.85,13.24,20.14,24.52
212000,43-5081,980,16.25,8.20,11.34,21.08,24.72
212000,43-5111,1390,14.17,10.07,11.78,16.87,19.97
212000,43-6011,660,18.90,13.14,15.34,22.87,28.00
212000,43-6014,1580,14.51,9.46,11.54,17.13,19.83
212000,43-9061,2760,12.65,8.02,9.99,15.94,19.63
212000,43-9199,70,20.11,12.20,15.18,23.96,29.58
212000,45-0000,80,10.37,8.09,8.79,14.05,18.22
212000,45-2093,**,9.72,8.11,8.75,11.15,12.57
212000,47-0000,82880,21.10,13.22,16.68,25.70,32.13
212000,47-1011,8450,33.02,18.36,24.06,40.72,47.64
