naics,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
113000,00-0000,51870,17.72,10.67,13.89,22.45,28.59
113000,11-0000,790,35.85,17.19,26.31,50.91,73.16
113000,11-1000,610,35.25,16.01,25.43,47.28,72.84
113000,11-1020,600,35.07,15.96,25.32,47.23,73.21
113000,11-1021,600,35.07,15.96,25.32,47.23,73.21
113000,11-3000,90,32.8,25.42,27.69,49.78,62.18
113000,11-3050,60,29.85,24.95,26.79,50.93,67.88
113000,11-3051,60,29.85,24.95,26.79,50.93,67.88
113000,11-9000,90,53.63,20.61,31.78,66.2,77.38
113000,11-9190,70,56.43,23.05,35.19,69.19,78.93
113000,11-9199,70,56.43,23.05,35.19,69.19,78.93
113000,13-0000,180,23.86,17.11,20.13,37.34,51.34
113000,13-1000,120,22.64,16.89,19.76,29.75,46.95
113000,13-1020,**,22.39,17.07,19.7,28.65,45.98
113000,13-1021,**,22.35,19.37,20.49,31.15,52.95
113000,13-1023,**,22.25,16.3,18.53,27.72,39.55
113000,13-2000,50,31.4,17.58,23.57,46.13,55.67
113000,13-2010,50,31.4,17.58,23.57,46.13,55.67
113000,13-2011,50,31.4,17.58,23.57,46.13,55.67
113000,19-0000,370,29.72,18.64,22.86,39.34,51.11
113000,19-1000,330,31.5,18.87,24.9,40.95,52.87
113000,19-1030,330,31.5,18.87,24.9,40.95,52.87
113000,19-1032,330,31.5,18.87,24.9,40.95,52.87
113000,19-4000,**,20.8,17.04,19.37,22.23,23.08
113000,19-4090,**,20.8,17.04,19.37,22.23,23.08
113000,19-4093,**,20.8,17.04,19.37,22.23,23.08
113000,33-0000,110,9.6,9.04,9.35,11.09,12.82
113000,33-9000,110,9.6,9.04,9.35,11.09,12.82
113000,33-9030,100,9.8,9,9.34,11.21,13.68
113000,33-9032,100,9.8,9,9.34,11.21,13.68
113000,37-0000,150,12.36,8.11,9.08,15.9,19.37
113000,37-2000,60,9.54,7.83,8.46,12.32,14.15
113000,37-2010,60,9.54,7.83,8.46,12.32,14.15
113000,37-2011,60,9.54,7.83,8.46,12.32,14.15
113000,37-3000,100,14.23,8.48,10.31,17.68,20.74
113000,37-3010,100,14.23,8.48,10.31,17.68,20.74
113000,37-3013,80,14.88,8.32,11.88,18.08,21.07
113000,41-0000,80,*,*,*,*,*
113000,41-3000,40,27.42,13.69,24.5,30.37,39.27
113000,41-3090,40,27.42,13.69,24.5,30.37,39.27
113000,41-3099,40,27.42,13.69,24.5,30.37,39.27
113000,43-0000,3980,13.34,8.57,9.84,17.97,23.21
113000,43-1000,180,21.1,13.69,16.5,27.09,33.32
113000,43-1010,180,21.1,13.69,16.5,27.09,33.32
113000,43-1011,180,21.1,13.69,16.5,27.09,33.32
113000,43-3000,1010,16.92,9.22,12.74,21.66,25.55
113000,43-3030,860,16.43,9.19,12.36,21.72,25.68
113000,43-3031,860,16.43,9.19,12.36,21.72,25.68
113000,43-3050,150,18.01,12.42,15.91,21.35,24.59
