naics,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
113000,00-0000,60280,15.23,9.64,12.03,19.07,24.30
113000,11-0000,1020,34.43,17.95,25.97,52.10,#
113000,11-1011,60,53.79,16.29,30.76,#,#
113000,11-1021,850,33.00,18.27,25.44,48.95,#
113000,11-9011,40,43.58,13.65,26.45,62.93,#
113000,13-0000,340,22.26,12.83,18.90,26.66,38.00
113000,13-1023,170,21.50,11.91,14.08,24.10,32.60
113000,13-1199,**,22.35,19.26,20.40,24.31,35.77
113000,13-2011,60,29.74,17.81,22.23,36.34,40.87
113000,19-0000,750,26.60,15.46,20.64,35.38,41.48
113000,19-1032,580,29.49,15.83,22.13,36.83,42.98
113000,19-4093,150,20.25,14.37,17.00,24.12,28.29
113000,33-0000,130,10.19,7.80,8.56,11.95,13.86
113000,33-9032,120,9.95,7.80,8.48,11.54,13.42
113000,37-0000,130,8.99,6.07,6.98,11.46,14.04
113000,37-2011,100,8.60,5.96,6.73,11.15,13.61
113000,41-0000,80,20.53,11.41,14.71,34.36,45.72
113000,41-4012,60,21.45,13.18,16.02,32.97,41.72
113000,43-0000,4450,11.45,7.06,8.67,15.16,20.47
113000,43-1011,180,20.66,13.73,15.98,29.33,33.55
113000,43-3031,1270,13.34,8.50,10.71,17.49,22.20
113000,43-3051,250,10.16,7.30,8.25,14.23,17.56
113000,43-4071,50,10.22,6.53,7.90,11.79,15.32
113000,43-4171,50,8.81,6.30,7.58,11.67,15.41
113000,43-6011,160,19.98,9.23,13.88,23.89,27.78
113000,43-6014,1070,10.77,7.25,8.80,12.92,16.09
113000,43-9061,1300,9.45,6.60,7.41,12.64,16.33
113000,45-0000,37180,15.50,10.10,12.37,19.06,23.87
113000,45-1011,2710,22.76,14.84,18.12,29.48,36.78
113000,45-2099,320,14.29,9.44,11.98,17.19,19.19
113000,45-4011,120,15.47,7.28,9.15,17.33,18.50
113000,45-4021,6380,14.39,9.40,11.36,18.26,28.14
113000,45-4022,22130,15.18,10.27,12.28,18.50,22.12
113000,45-4023,660,17.00,8.79,11.65,21.96,29.27
113000,45-4029,4810,15.72,9.52,13.02,18.50,21.59
113000,47-0000,540,14.58,9.79,11.71,19.68,24.57
113000,47-2073,490,14.22,9.65,11.45,18.80,23.65
113000,49-0000,2040,15.59,9.99,12.72,20.36,25.70
113000,49-1011,60,22.57,15.66,17.74,28.78,38.94
113000,49-3011,50,26.69,11.82,19.95,30.43,44.75
113000,49-3031,400,17.14,11.50,13.73,21.83,26.31
113000,49-3042,800,15.59,11.72,13.36,19.41,24.30
113000,49-9041,**,20.65,11.70,14.82,24.12,28.79
113000,49-9042,350,13.81,8.70,11.35,17.35,20.45
113000,49-9043,100,11.85,7.37,8.54,14.81,18.88
113000,49-9096,**,21.63,14.72,17.08,30.25,34.42
113000,49-9098,100,9.49,7.55,8.31,12.49,14.29
113000,51-0000,2270,14.93,8.98,11.27,19.57,23.21
113000,51-1011,90,21.55,13.33,18.01,26.43,37.00
113000,51-7041,1920,14.56,9.04,11.24,19.39,22.83
113000,51-7042,60,16.24,10.59,13.31,17.97,19.19
113000,51-9198,**,10.59,7.87,8.56,17.43,18.94
113000,53-0000,11270,14.84,9.83,12.21,17.97,21.65
113000,53-1021,40,17.51,7.13,13.72,22.22,30.13
113000,53-1031,100,18.16,14.25,15.79,24.47,31.30
113000,53-2012,60,*,*,*,*,*
113000,53-3032,8920,15.14,10.49,12.72,18.12,21.63
113000,53-3033,240,11.51,7.88,9.18,15.80,18.22
113000,53-7021,140,17.90,9.28,12.13,24.82,28.33
113000,53-7032,140,15.36,8.61,12.94,17.99,20.43
113000,53-7041,240,18.07,14.41,16.33,19.73,21.83
113000,53-7051,510,13.76,9.89,11.23,17.29,21.28
113000,53-7062,790,10.42,7.24,8.52,12.64,14.38
113000,53-7063,40,10.55,7.58,9.23,12.97,14.42
115000,00-0000,325450,8.50,7.36,7.65,10.46,15.48
115000,11-0000,5320,31.65,16.91,22.19,45.93,67.07
115000,11-1011,210,66.50,37.71,48.54,#,#
115000,11-1021,2350,35.17,17.99,25.22,50.12,#
115000,11-2021,40,34.72,24.78,27.44,47.57,67.08
115000,11-2022,150,47.65,25.64,38.44,#,#
115000,11-3011,30,33.14,18.93,27.61,45.96,54.49
115000,11-3031,210,36.02,23.41,28.45,46.17,#
115000,11-3051,190,29.59,18.12,23.00,37.11,47.18
115000,11-3071,180,28.99,20.18,24.52,35.43,47.72
115000,11-9011,1770,24.04,15.11,19.39,35.02,48.14
115000,11-9012,**,17.49,9.54,15.22,37.55,46.91
115000,11-9199,40,42.17,25.81,31.41,63.67,#
115000,13-0000,1070,25.55,15.86,20.00,32.55,39.91
115000,13-1021,100,27.24,13.22,19.84,33.27,47.00
115000,13-1079,50,22.25,18.77,20.15,27.52,31.67
115000,13-1081,40,*,*,*,*,*
115000,13-1111,40,31.94,18.55,21.68,35.96,39.67
115000,13-1199,230,24.19,12.97,18.30,33.79,47.87
115000,13-2011,530,26.87,17.99,21.37,33.09,39.40
115000,15-0000,230,27.38,14.74,19.68,36.19,42.05
115000,15-1061,110,24.49,14.73,19.90,34.27,40.69
115000,17-0000,80,27.84,17.20,19.46,36.49,40.20
115000,17-2021,40,33.90,18.13,21.88,38.21,44.63
115000,19-0000,1550,15.69,9.74,11.66,22.90,32.43
115000,19-1011,170,18.59,12.51,13.92,37.86,47.96
115000,19-1012,60,23.35,9.92,17.52,31.54,39.40
115000,19-1013,260,25.76,14.71,18.65,31.14,37.34
115000,19-3021,50,17.66,15.25,16.16,22.78,38.54
115000,19-4011,760,12.87,9.08,10.45,17.21,21.56
115000,19-4099,140,14.63,9.10,11.14,18.52,23.09
115000,25-0000,90,28.25,11.86,20.52,41.44,#
115000,25-9021,80,*,*,*,*,*
115000,27-0000,230,12.61,6.34,7.51,15.85,22.66
115000,27-2022,150,*,*,*,*,*
115000,29-0000,190,18.76,11.17,13.48,28.77,39.57
115000,29-1131,50,29.27,18.28,21.85,39.22,49.10
115000,29-2056,70,13.83,11.27,12.54,15.97,24.85
115000,31-0000,**,11.33,7.92,9.87,13.73,18.32
115000,33-0000,230,11.16,7.98,9.01,14.66,17.67
115000,33-9032,230,11.16,7.98,9.01,14.66,17.67
115000,37-0000,4830,10.97,7.39,8.61,14.54,19.00
115000,37-1012,250,20.02,11.92,15.21,23.46,27.76
115000,37-2011,1220,8.73,6.68,7.53,10.92,14.29
115000,37-2012,100,10.04,6.83,8.02,13.03,14.67
115000,37-2021,90,10.03,6.41,6.86,15.57,18.70
115000,37-3011,1220,9.88,7.50,8.35,12.55,16.80
115000,37-3012,1830,13.13,8.88,10.67,16.55,20.02
115000,37-3013,60,*,*,*,*,*
115000,39-0000,5560,10.53,7.41,8.40,13.97,18.56
115000,39-1021,140,14.99,9.53,12.47,17.96,26.77
115000,39-2011,1900,13.54,7.99,10.62,17.33,23.46
115000,39-2021,3500,9.32,7.25,7.99,11.35,14.67
115000,41-0000,2300,22.05,8.10,12.57,30.21,41.19
115000,41-1012,70,32.46,20.68,26.33,43.81,59.48
115000,41-2031,100,8.57,6.67,7.45,11.94,15.61
115000,41-3099,900,16.55,7.06,9.37,25.16,42.32
115000,41-4011,60,24.78,18.39,21.05,36.67,43.11
115000,41-4012,1070,25.79,13.64,19.32,31.91,40.31
115000,41-9099,40,20.53,8.73,13.81,23.65,36.24
115000,43-0000,16410,11.73,7.57,8.94,15.51,19.72
115000,43-1011,1090,18.84,12.26,15.10,24.68,30.59
115000,43-3021,60,13.69,11.37,12.56,14.89,16.25
115000,43-3031,3130,13.50,8.39,10.48,17.36,21.76
115000,43-3051,750,13.16,8.54,10.47,15.80,19.17
115000,43-4051,550,13.79,8.79,11.63,16.42,18.23
115000,43-4071,210,9.47,7.23,8.06,12.00,14.79
115000,43-4151,120,11.73,7.94,8.68,14.44,17.55
115000,43-4161,130,14.42,8.19,9.66,18.81,25.12
115000,43-4171,500,10.42,6.87,8.25,12.73,15.06
115000,43-4199,**,13.46,8.08,9.98,16.95,21.50
115000,43-5032,70,15.70,9.31,11.72,17.56,18.78
115000,43-5061,40,18.02,12.83,15.44,21.27,24.47
115000,43-5071,1250,10.81,7.11,8.43,14.26,17.64
115000,43-5081,140,11.88,7.94,8.82,13.81,15.06
115000,43-5111,1560,8.77,7.46,8.00,9.90,13.90
115000,43-6011,760,17.14,12.26,14.46,19.91,24.32
115000,43-6014,2220,11.01,7.56,8.97,13.63,16.48
115000,43-9011,90,13.67,9.54,10.92,17.74,22.91
115000,43-9021,300,10.66,7.81,9.00,14.35,18.08
115000,43-9051,**,12.98,10.02,11.76,14.10,14.84
115000,43-9061,3190,10.01,6.95,7.88,12.98,15.77
115000,45-0000,236160,8.21,7.40,7.63,9.21,11.88
115000,45-1011,8160,14.59,8.57,10.41,20.06,25.67
115000,45-1012,**,14.70,7.04,9.14,19.68,26.24
115000,45-2011,840,15.23,8.71,10.87,22.47,24.96
115000,45-2021,1630,13.53,8.19,9.78,20.09,27.35
115000,45-2041,14850,8.03,6.69,7.30,9.02,10.69
115000,45-2091,15380,9.39,7.10,8.06,11.75,15.41
115000,45-2092,180530,8.00,7.50,7.62,8.90,9.94
115000,45-2093,12000,9.65,7.17,8.10,11.96,14.81
115000,45-2099,1230,8.99,6.55,7.70,11.86,14.32
115000,45-4011,**,11.08,8.38,9.33,14.15,17.87
115000,47-0000,220,13.38,8.31,9.40,18.09,30.71
115000,47-2073,140,11.63,8.28,9.07,17.02,31.09
115000,49-0000,5320,12.96,7.96,9.57,17.88,23.25
115000,49-1011,340,23.57,14.51,18.61,29.02,35.40
115000,49-3011,110,16.63,10.27,13.08,20.72,24.56
115000,49-3031,270,14.85,9.48,12.32,19.32,23.49
115000,49-3041,1410,12.76,8.46,9.96,17.08,21.27
115000,49-9041,90,12.26,9.51,10.52,16.83,23.83
115000,49-9042,2170,11.85,7.61,8.94,16.45,21.09
115000,49-9043,560,11.03,7.66,8.60,15.46,20.69
115000,49-9098,90,9.30,6.75,7.42,12.33,14.53
115000,49-9099,180,16.81,8.72,11.84,25.40,35.78
115000,51-0000,9620,9.12,7.11,7.68,11.75,16.77
115000,51-1011,780,17.35,10.06,12.84,23.58,29.71
115000,51-2099,70,7.49,6.79,6.97,9.46,12.77
115000,51-3091,450,9.65,6.19,7.65,11.27,14.35
115000,51-4121,60,13.23,8.17,10.10,17.45,21.98
115000,51-9012,890,11.67,6.94,8.82,17.21,22.85
115000,51-9021,**,9.57,7.54,7.60,12.56,19.85
115000,51-9023,80,13.28,8.63,10.63,15.72,17.57
115000,51-9041,290,*,*,*,*,*
115000,51-9061,870,9.46,7.45,8.18,12.93,15.74
115000,51-9111,3290,8.15,7.11,7.58,9.15,11.13
115000,51-9192,510,9.35,7.52,8.02,12.61,15.10
115000,51-9193,50,13.99,11.51,12.80,15.39,17.10
115000,51-9198,670,8.93,7.40,8.08,10.66,13.58
115000,51-9199,340,8.39,7.27,7.59,9.23,11.66
115000,53-0000,35970,9.03,7.05,7.78,11.64,16.89
115000,53-1021,1100,16.72,10.50,13.18,20.52,25.37
115000,53-1031,270,20.34,11.83,16.00,25.79,35.89
115000,53-2012,1090,*,*,*,*,*
115000,53-3032,4250,12.53,8.66,10.19,16.69,22.00
115000,53-3033,1080,10.86,7.97,9.35,12.96,15.09
115000,53-3099,70,8.48,6.90,7.23,16.11,18.95
115000,53-7011,520,9.66,7.22,8.29,12.27,17.49
115000,53-7051,3890,9.60,7.50,8.28,12.11,15.53
115000,53-7061,150,8.56,7.33,7.88,9.29,12.51
115000,53-7062,8990,8.36,6.33,7.20,9.78,12.91
115000,53-7063,**,8.07,6.25,7.03,9.03,10.68
115000,53-7064,13080,8.48,7.25,7.65,9.53,11.42
115000,53-7072,**,15.71,8.74,14.12,17.06,17.87
211000,00-0000,140250,26.27,12.07,17.42,40.33,62.21
211000,11-0000,15260,52.29,21.63,34.33,#,#
211000,11-1011,670,#,24.54,53.51,#,#
211000,11-1021,5650,53.97,19.82,32.29,#,#
211000,11-2031,**,55.25,29.11,39.17,#,#
211000,11-3011,720,40.91,16.39,26.58,54.82,#
211000,11-3021,300,54.69,38.30,45.55,67.32,#
211000,11-3031,2090,53.73,27.06,39.45,#,#
211000,11-3041,180,44.79,25.41,33.95,64.22,#
211000,11-3049,60,43.13,25.12,29.66,58.79,#
211000,11-3051,1450,49.73,27.82,38.04,65.22,#
211000,11-3061,150,49.84,30.25,39.27,63.76,#
211000,11-3071,160,53.62,27.85,35.97,#,#
211000,11-9021,170,40.70,21.84,28.77,55.76,#
211000,11-9041,1070,62.57,38.19,49.56,#,#
211000,11-9121,180,53.23,22.67,41.03,#,#
211000,11-9141,1010,28.31,13.95,20.43,47.42,67.42
211000,11-9199,660,48.41,22.97,28.63,#,#
211000,13-0000,16820,31.06,18.59,23.64,41.78,54.64
211000,13-1022,30,27.17,18.31,21.78,34.03,40.44
211000,13-1023,1230,31.64,17.62,22.86,44.01,56.96
211000,13-1041,410,26.15,14.95,19.43,35.83,48.19
211000,13-1071,210,30.49,17.87,24.05,41.48,54.92
211000,13-1072,330,26.67,17.45,21.42,34.15,44.42
211000,13-1073,40,29.96,16.10,20.51,43.17,60.43
211000,13-1081,330,35.27,20.10,26.64,45.87,59.08
211000,13-1111,620,34.88,19.47,25.77,46.06,57.33
211000,13-1199,2840,34.01,18.59,25.31,46.38,58.45
211000,13-2011,7230,28.95,18.42,22.51,37.82,48.86
211000,13-2031,460,36.86,23.27,27.65,55.28,#
211000,13-2041,350,30.68,15.07,19.74,41.77,50.80
211000,13-2051,2230,34.38,21.40,26.74,44.97,56.79
211000,13-2099,170,38.95,17.58,23.88,59.66,#
211000,15-0000,5040,33.94,19.67,25.67,43.59,53.33
211000,15-1021,320,37.59,23.16,29.96,45.98,56.88
211000,15-1031,370,40.86,30.36,34.38,47.26,55.71
211000,15-1041,1110,24.85,15.64,19.22,32.12,42.01
211000,15-1061,280,35.13,21.19,27.18,44.93,54.24
211000,15-1071,260,33.21,20.31,25.66,42.05,51.04
211000,15-1081,430,34.27,21.37,26.46,42.18,49.02
211000,15-1099,1220,37.77,25.08,31.17,47.27,58.09
211000,15-2031,**,34.09,21.17,26.38,45.78,56.89
211000,17-0000,13340,44.81,23.73,31.94,62.90,#
211000,17-1021,**,25.18,20.79,23.35,27.39,28.75
211000,17-1022,50,26.69,16.68,19.96,35.56,65.17
