naics,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
113000,00-0000,49830,16.82,10.18,13.2,21.21,27.39
113000,11-0000,590,35.46,19.18,26.3,50.31,71.7
113000,11-1000,440,35.55,18.47,26.48,46.95,66.72
113000,11-1020,420,35.95,18.31,27.66,47.73,67.69
113000,11-1021,420,35.95,18.31,27.66,47.73,67.69
113000,11-3000,50,29.38,21.4,25.31,50.08,66.22
113000,11-9000,100,35.81,20.35,26.44,62.79,#
113000,11-9190,70,33.41,21.41,26.52,64.45,#
113000,11-9199,70,33.41,21.41,26.52,64.45,#
113000,13-0000,330,31.2,17.56,21.84,38.19,43.92
113000,13-1000,240,32.49,18.36,22.76,38.3,43.63
113000,13-1020,230,32.6,18.9,22.96,38.43,43.75
113000,13-1023,160,30.4,18.99,21.91,34.45,36.9
113000,13-2000,80,26.07,16.68,18.71,37.7,45.13
113000,13-2010,80,26.07,16.68,18.71,37.7,45.13
113000,13-2011,80,26.07,16.68,18.71,37.7,45.13
113000,19-0000,310,27.95,17.11,21.87,35.75,42.79
113000,19-1000,300,28.57,17.01,23.06,36.19,43.06
113000,19-1030,300,28.57,17.01,23.06,36.19,43.06
113000,19-1032,290,28.38,16.96,22.95,35.79,42.81
113000,33-0000,140,9.27,9.01,9.11,10.33,14.07
113000,33-9000,140,9.27,9.01,9.11,10.33,14.07
113000,33-9030,120,9.32,9.02,9.14,10.81,14.96
113000,33-9032,120,9.32,9.02,9.14,10.81,14.96
113000,37-0000,190,15.84,9.22,11.21,19.49,22.04
113000,37-2000,40,9.36,7.89,8.85,10.43,11.65
113000,37-2010,40,9.36,7.89,8.85,10.43,11.65
113000,37-2011,40,9.36,7.89,8.85,10.43,11.65
113000,37-3000,150,17.24,11.28,13.91,20.35,22.39
113000,37-3010,150,17.24,11.28,13.91,20.35,22.39
113000,37-3013,120,18.41,13.37,15.77,21.04,22.67
113000,41-0000,60,25.86,10.17,11.65,40.87,46.45
113000,43-0000,3800,12.5,8.31,9.35,16.93,22.01
113000,43-1000,190,21.39,15.01,17.7,25.98,32.52
113000,43-1010,190,21.39,15.01,17.7,25.98,32.52
113000,43-1011,190,21.39,15.01,17.7,25.98,32.52
113000,43-3000,720,15.23,8.8,11.23,18.79,24.6
113000,43-3030,630,15.1,8.9,11.22,18.85,25.28
113000,43-3031,630,15.1,8.9,11.22,18.85,25.28
113000,43-3050,90,15.93,8.28,10.9,18.48,21.29
113000,43-3051,90,15.93,8.28,10.9,18.48,21.29
113000,43-4000,70,12.64,9.99,10.88,14.96,17.27
113000,43-4070,30,11.89,9.99,10.68,14.9,17.15
113000,43-4071,30,11.89,9.99,10.68,14.9,17.15
113000,43-5000,50,12.92,9.17,10.84,14.48,17.97
113000,43-6000,**,13.14,8.43,9.88,17.1,22.13
113000,43-6010,**,13.14,8.43,9.88,17.1,22.13
113000,43-6014,1120,12.98,8.4,9.79,16.76,21.65
113000,43-9000,1630,10.5,8.07,8.87,13.89,17.95
113000,43-9060,1630,10.5,8.07,8.87,13.88,17.94
113000,43-9061,1630,10.5,8.07,8.87,13.88,17.94
113000,45-0000,31450,17,10.79,13.66,21.17,26.9
113000,45-1000,2420,23.66,15.02,18.5,30.45,38.69
113000,45-1010,2420,23.66,15.02,18.5,30.45,38.69
113000,45-1011,2420,23.66,15.02,18.5,30.45,38.69
113000,45-2000,340,15.91,8.79,10.58,18.6,24.16
113000,45-2090,340,15.91,8.79,10.58,18.6,24.16
113000,45-2092,80,12.82,8.03,8.81,23.66,26.89
113000,45-2099,260,16.21,9.75,11.26,18.41,22.31
113000,45-4000,28690,16.7,10.63,13.44,20.55,25.24
113000,45-4010,440,15.72,9.1,12.22,18.4,21.75
113000,45-4011,440,15.72,9.1,12.22,18.4,21.75
113000,45-4020,28250,16.71,10.68,13.46,20.58,25.32
113000,45-4021,5030,16.71,10.29,12.84,26.03,33.26
113000,45-4022,20600,16.73,10.71,13.5,20.27,22.96
113000,45-4023,190,18.39,9.5,13.23,21.94,27.39
113000,45-4029,2430,16.56,11.73,14.88,18.24,22
113000,47-0000,530,19.9,12.97,16.12,24.95,28.8
113000,47-2000,500,19.38,12.77,15.91,23.93,27.9
113000,47-2070,480,19.5,13.38,16.1,23.91,27.75
113000,47-2073,470,19.58,13.57,16.22,23.88,27.77
113000,49-0000,1840,17.83,11.18,13.73,22.58,28.05
113000,49-1000,90,25.84,15.57,17.54,32.98,40.8
113000,49-1010,90,25.84,15.57,17.54,32.98,40.8
113000,49-1011,90,25.84,15.57,17.54,32.98,40.8
113000,49-3000,1210,18.14,11.92,14.36,22.8,27.65
113000,49-3030,300,18.38,12.11,15.41,21.82,25.46
113000,49-3031,300,18.38,12.11,15.41,21.82,25.46
113000,49-3040,830,18.09,11.91,14.05,23.76,28.15
113000,49-3042,830,18.09,11.91,14.05,23.76,28.15
113000,49-9000,540,15.91,10.05,11.95,21.01,26.42
113000,49-9040,70,15.53,10.62,12.42,20.25,23.37
113000,49-9043,60,14.81,10.52,12.22,19.19,22.21
113000,49-9070,220,14.48,10.05,11.46,20.89,27.66
113000,49-9071,220,14.48,10.05,11.46,20.89,27.66
113000,49-9090,250,17.26,9.83,12.41,21.21,25.29
113000,49-9096,170,19.77,14.2,16.71,22.25,28.67
113000,49-9098,80,10.74,8.29,9.42,12.45,14.05
113000,51-0000,780,13.26,8.93,10.88,16.49,20.64
113000,51-7000,630,13.2,8.76,10.86,15.85,19.86
113000,51-7040,630,13.2,8.76,10.86,15.85,19.86
113000,51-7041,610,13.22,8.79,10.93,15.87,19.92
113000,51-9000,100,11.77,9.44,10.41,15.06,19.58
113000,51-9190,**,10.82,9.76,10.16,11.49,11.89
113000,51-9198,**,10.82,9.76,10.16,11.49,11.89
113000,53-0000,9770,16.2,10.37,12.93,19.83,23.98
113000,53-1000,130,24.23,16.53,20.16,32.93,45.33
113000,53-1030,110,25.61,17.2,20.78,35.01,47.55
113000,53-1031,110,25.61,17.2,20.78,35.01,47.55
113000,53-3000,7970,16.47,11,13.38,19.94,23.42
113000,53-3030,7970,16.47,11,13.38,19.94,23.42
113000,53-3032,7870,16.48,11.04,13.4,19.97,23.48
113000,53-3033,100,15.43,8.51,12.23,18.06,20.84
113000,53-7000,1480,13.27,8.62,10.32,17.03,21.28
113000,53-7030,60,22.1,15.36,16.84,27.47,35.47
113000,53-7032,60,22.1,15.36,16.84,27.47,35.47
113000,53-7040,130,18.13,15.54,16.51,21.09,23.47
113000,53-7041,130,18.13,15.54,16.51,21.09,23.47
113000,53-7050,490,14.69,10.76,12.5,17.84,21.91
