naics,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
113000,00-0000,44400,24.2,14.99,19.33,29.95,36.93
113000,11-0000,1020,45.03,24.97,33.44,60.59,74.44
113000,11-1000,710,43.07,24.47,30.3,61.45,74.27
113000,11-1020,700,42.7,24.4,30.26,60.69,72.9
113000,11-1021,700,42.7,24.4,30.26,60.69,72.9
113000,11-3000,80,41.27,24.79,33.44,48.12,63.86
113000,11-3010,50,33.44,24.79,24.79,41.27,48.12
113000,11-3012,50,33.44,24.79,24.79,41.27,48.12
113000,11-9000,220,50,31.48,36.54,60.7,94.36
113000,11-9190,180,50,31.25,37.3,60.12,95.37
113000,11-9199,180,50,31.25,37.3,60.12,95.37
113000,13-0000,450,34.43,20.07,26.13,39.93,49
113000,13-1000,360,32.27,18.28,25.38,39.2,46.06
113000,13-1020,250,27.91,18.28,24.64,37.65,43.51
113000,13-1020,250,27.91,18.28,24.64,37.65,43.51
113000,13-1190,50,35.59,19.45,29.89,39.93,53.69
113000,13-1199,50,35.59,19.45,29.89,39.93,53.69
113000,13-2000,90,36.05,25.94,31.04,44.99,50.36
113000,13-2010,90,36.05,25.94,31.04,44.99,50.36
113000,13-2011,90,36.05,25.94,31.04,44.99,50.36
113000,19-0000,690,31.92,19.2,23.93,39.59,48.36
113000,19-1000,640,33.59,20.05,24.87,40.11,48.75
113000,19-1030,640,33.59,20.05,24.87,40.11,48.75
113000,19-1032,640,33.59,20.05,24.87,40.11,48.75
113000,19-5000,40,*,*,*,*,*
113000,19-5010,40,*,*,*,*,*
113000,19-5011,40,*,*,*,*,*
113000,33-0000,70,16.46,13.59,15.05,17.29,23.4
113000,33-9000,70,16.46,13.59,15.05,17.29,23.4
113000,33-9030,**,16.39,13.59,15.02,17.25,23.4
113000,33-9032,**,16.39,13.59,15.02,17.25,23.4
113000,37-0000,170,16.07,13.74,15.11,21.51,25
113000,37-2000,110,15.75,9.65,14.83,18.94,21.54
113000,37-2010,110,15.75,9.65,14.83,18.94,21.54
113000,37-2011,**,16.63,9.65,14.31,21.43,21.54
113000,37-2012,30,15.75,14.6,15.54,15.75,20
113000,37-3000,**,18.77,15.11,15.29,24.2,25
113000,37-3010,**,18.77,15.11,15.29,24.2,25
113000,41-0000,110,25.91,13.48,16.58,31.83,37.65
113000,41-2000,30,14.49,11.3,13.48,16.59,20.54
113000,41-4000,60,29.54,15.89,21.45,34.37,40.42
113000,41-4010,60,29.54,15.89,21.45,34.37,40.42
113000,41-4012,60,29.54,15.89,21.45,34.37,40.42
113000,43-0000,4040,17.85,10.7,13.54,23.55,29
113000,43-1000,130,27.87,16.7,21.29,40.78,45.42
113000,43-1010,130,27.87,16.7,21.29,40.78,45.42
113000,43-1011,130,27.87,16.7,21.29,40.78,45.42
113000,43-3000,1140,20.06,12.24,14.2,25.3,31.81
113000,43-3030,960,20.09,11.58,14.62,24.95,34.96
113000,43-3031,960,20.09,11.58,14.62,24.95,34.96
113000,43-3050,**,23.24,13.5,13.5,27.5,27.5
113000,43-3051,**,23.24,13.5,13.5,27.5,27.5
113000,43-4000,**,13.43,11.61,12.71,17.01,23.73
113000,43-6000,920,18.8,10,14.26,23,26.97
113000,43-6010,920,18.8,10,14.26,23,26.97
113000,43-6014,910,18.7,10,14.26,22.81,26.63
113000,43-9000,1780,16.63,10.18,12.75,20.81,26.75
113000,43-9060,1770,16.63,10.19,12.74,20.73,26.5
113000,43-9061,1770,16.63,10.19,12.74,20.73,26.5
113000,45-0000,25850,25.01,16.41,20.81,30.35,36.83
113000,45-1000,2460,35.21,21.17,26.84,40.07,50.4
113000,45-1010,2460,35.21,21.17,26.84,40.07,50.4
113000,45-1011,2460,35.21,21.17,26.84,40.07,50.4
113000,45-2000,150,25,15.5,17.45,26.77,29
113000,45-2090,150,25,15.5,17.45,26.77,29
