naics,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
113000,00-0000,49070,16.07,10.11,12.86,19.8,25.62
113000,11-0000,870,35.42,23.47,28.86,50.35,79.38
113000,11-1021,760,34.69,23.32,28.56,49.45,74.54
113000,13-0000,260,23.63,12.19,17.26,28.63,35.11
113000,13-1023,140,21.46,11.4,14.62,26.78,30.74
113000,13-2011,60,28.67,15.01,21.93,34.7,44.69
113000,19-0000,540,25.74,16.43,19.23,32.77,35.77
113000,19-1032,460,28.77,17.65,21.12,33.52,36.08
113000,19-4093,**,17.41,14.88,15.83,19.69,21.83
113000,33-0000,160,*,*,*,*,*
113000,33-9032,140,9,8.51,8.52,11.07,14.49
113000,37-0000,210,10.78,7.69,8.58,13.15,14.73
113000,37-2011,100,8.8,7.5,7.82,10.3,12.1
113000,37-3013,**,12.53,9.94,11.1,13.89,16.82
113000,41-4012,**,24.52,11.02,14,27.59,29.49
113000,43-0000,4100,12.44,7.87,8.96,16.12,20.35
113000,43-1011,180,16.24,11.81,13.34,22.12,26.86
113000,43-3031,820,14.3,8.78,10.89,17.27,20.9
113000,43-3051,**,19.31,10.38,13.25,21.34,22.56
113000,43-4071,30,11.28,7.83,8.64,13.44,14.43
113000,43-4171,**,9.19,7.91,8.39,10.38,12.01
113000,43-6011,50,18.8,14.6,16.01,24.48,30.03
113000,43-6014,1050,12.85,7.99,9.33,16.32,20
113000,43-9061,1560,9.46,7.63,8.22,13.75,16.63
113000,45-0000,29640,16.29,10.66,13.18,19.95,25.52
113000,45-1011,2290,24.34,14.74,18.56,30.86,39.39
113000,45-2099,150,15.39,8.55,12.35,17.12,18.18
113000,45-4011,90,14.36,10.38,12.39,23.59,26.78
113000,45-4021,5350,16.5,10.35,12.75,21.48,31.88
113000,45-4022,19020,15.79,10.6,12.98,18.78,22.39
113000,45-4023,320,14.95,10.71,12.72,18.53,28.7
113000,45-4029,2410,16.72,10.22,13.78,19.66,22.56
113000,47-0000,560,18.05,11.09,14.61,21.77,24.98
113000,47-1011,50,19.6,10.5,15.78,23.71,29.76
113000,47-2073,500,17.76,11.13,14.41,21.55,24.52
113000,49-0000,1980,17.12,11.35,14.15,20.7,27.56
113000,49-1011,60,24.33,15.44,17.98,32.65,40.23
113000,49-3031,200,19.13,12.67,14.98,21.92,25.83
113000,49-3042,910,17.81,12.1,14.9,21.79,28.71
113000,49-9043,100,16.29,10.03,11.68,18.39,21.66
113000,49-9071,250,13.4,9.27,11.18,17.07,23.8
113000,49-9096,370,16.87,14.47,15.45,18.26,25.45
113000,49-9098,50,9.2,7.92,8.43,11.61,14.05
113000,51-0000,730,13.67,9.57,11.74,16.07,19.31
113000,51-1011,60,16.95,11.63,13.77,20.74,31.64
113000,51-7041,500,13.57,9.9,11.66,15.67,18.05
113000,51-7042,**,12.58,8.19,9.82,14.32,17.62
113000,53-0000,9890,15.75,10.55,13,18.45,22.13
113000,53-1031,80,20.8,15.62,17.49,25.23,32.91
113000,53-3032,8110,15.93,11.53,13.42,18.42,22
113000,53-3033,**,15.48,12.59,13.61,18.68,21.32
113000,53-7021,**,17.46,15.09,15.98,23.09,26.6
113000,53-7032,100,18.48,12.7,14.88,22.24,29.72
113000,53-7041,140,18.27,14.97,16.5,20.2,22.21
113000,53-7051,490,15.27,9.76,12.22,20.09,25.41
113000,53-7062,720,10.54,8.08,9.02,13.47,17.97
115000,00-0000,319330,9.19,8.17,8.58,11.47,16.99
115000,11-0000,5490,34.99,15.57,24.02,50.51,76.36
115000,11-1011,190,70.73,43.83,54.41,#,#
115000,11-1021,2280,38.36,18.2,25.57,56.82,#
115000,11-2022,120,52.63,32.19,40.83,70.14,#
115000,11-3011,40,*,*,*,*,*
115000,11-3031,160,44.41,29.48,37.92,53.82,67.33
115000,11-3051,240,33.65,21.92,26.54,44.01,53.64
115000,11-3071,200,31.36,20.95,27.02,40.88,56.95
115000,11-9013,2070,29.3,13.44,18.38,39.52,51.87
115000,11-9121,40,38.55,28.72,33.81,44.83,71.34
115000,11-9199,80,43.48,15.72,30.41,59.11,69.68
115000,13-0000,1800,21.17,11.07,13.94,29.1,38.77
115000,13-1021,70,23.65,8.47,11.89,28.07,36.12
115000,13-1074,760,14.36,9.69,12.12,20.27,26.8
115000,13-1078,40,26.83,17.45,21.09,34.27,38.25
115000,13-1199,280,22.27,11.81,14.02,32.23,39.61
