naics,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
113000,00-0000,50910,17.27,10.53,13.55,21.88,27.94
113000,11-0000,700,35.76,17.16,25.58,52.2,72.83
113000,11-1000,520,34.68,16.01,24.97,48.59,74.74
113000,11-1020,520,34.39,15.97,24.89,48.74,75.51
113000,11-1021,520,34.39,15.97,24.89,48.74,75.51
113000,11-3000,80,30.57,24.15,26.53,50.83,67.53
113000,11-3050,40,29.63,22.11,25.89,63.12,77.65
113000,11-3051,40,29.63,22.11,25.89,63.12,77.65
113000,11-9000,90,*,*,*,*,*
113000,11-9190,60,*,*,*,*,*
113000,11-9199,60,*,*,*,*,*
113000,13-0000,160,29.33,17.54,22.54,40.23,46.04
113000,13-1000,100,29.32,16.45,20.34,38.48,44.67
113000,13-1020,80,30.43,16.8,21.2,38.26,44.49
113000,13-1023,**,27.53,16.71,19.62,34.55,40.95
113000,13-2000,60,29.35,21.08,25.09,42.66,47.95
113000,13-2010,60,29.35,21.08,25.09,42.66,47.95
113000,13-2011,60,29.35,21.08,25.09,42.66,47.95
113000,19-0000,360,29.57,18.35,23.36,38.03,45.84
113000,19-1000,330,31.13,18.92,25.11,39.01,46.31
113000,19-1030,330,31.13,18.92,25.11,39.01,46.31
113000,19-1032,330,30.93,18.86,25.03,38.63,46.29
113000,19-4000,**,20.06,15.88,18.49,21.62,22.55
113000,19-4090,**,20.06,15.88,18.49,21.62,22.55
113000,19-4093,**,20.06,15.88,18.49,21.62,22.55
113000,33-0000,150,9.42,9.16,9.25,10.64,12.92
113000,33-9000,150,9.42,9.16,9.25,10.64,12.92
113000,33-9030,120,9.47,9.17,9.27,10.89,13.41
113000,33-9032,120,9.47,9.17,9.27,10.89,13.41
113000,37-0000,130,13.49,8.47,10.03,18.25,21.31
113000,37-2000,40,9.58,7.88,8.69,11.01,12.57
113000,37-2010,40,9.58,7.88,8.69,11.01,12.57
113000,37-2011,40,9.58,7.88,8.69,11.01,12.57
113000,37-3000,90,15.91,10.44,12.99,19.68,21.8
113000,37-3010,90,15.91,10.44,12.99,19.68,21.8
113000,37-3013,70,16.8,11.75,13.46,20.22,22.02
113000,41-0000,50,*,*,*,*,*
113000,43-0000,3760,12.88,8.42,9.61,17.15,22.77
113000,43-1000,170,22.2,14.39,17.25,27.63,33.54
113000,43-1010,170,22.2,14.39,17.25,27.63,33.54
113000,43-1011,170,22.2,14.39,17.25,27.63,33.54
113000,43-3000,860,14.59,9.06,11.56,18.63,23.17
113000,43-3030,750,14.16,9.08,11.27,18.26,22.81
113000,43-3031,750,14.16,9.08,11.27,18.26,22.81
113000,43-3050,110,17.41,8.87,14.75,21.38,27.23
113000,43-3051,110,17.41,8.87,14.75,21.38,27.23
113000,43-4000,80,12.68,10.06,10.94,15.07,17.52
113000,43-4070,40,11.73,10,10.65,15.05,17.56
113000,43-4071,40,11.73,10,10.65,15.05,17.56
113000,43-5000,30,12.46,9.33,10.45,20.65,24.31
113000,43-6000,**,13.32,8.4,10.02,17.26,24.05
113000,43-6010,**,13.32,8.4,10.02,17.26,24.05
113000,43-6014,1110,13.2,8.38,9.93,16.96,23.79
113000,43-9000,1480,10.84,8.18,9.05,14.31,18.28
113000,43-9060,1480,10.84,8.18,9.05,14.31,18.28
113000,43-9061,1480,10.84,8.18,9.05,14.31,18.28
113000,45-0000,32480,17.46,11.15,13.98,21.81,27.46
113000,45-1000,2390,25.95,15.59,19.26,33.25,41.1
113000,45-1010,2390,25.95,15.59,19.26,33.25,41.1
113000,45-1011,2390,25.95,15.59,19.26,33.25,41.1
113000,45-2000,230,17.45,8.7,12.45,22.13,26.74
113000,45-2090,230,17.45,8.7,12.45,22.13,26.74
113000,45-2092,70,9.43,8.15,8.69,22.33,27.03
113000,45-2099,**,18.44,13.19,16.02,22.31,26.72
113000,45-4000,29850,17.13,10.97,13.73,21.17,25.45
113000,45-4010,410,15.7,9.37,12.04,19.86,22.65
113000,45-4011,410,15.7,9.37,12.04,19.86,22.65
113000,45-4020,29440,17.15,11.02,13.76,21.19,25.53
113000,45-4021,5070,16.41,10.38,12.83,24.32,32.15
113000,45-4022,21750,17.26,11.12,13.88,20.97,23.71
113000,45-4023,200,15.17,8.05,9.21,21.21,26.03
113000,45-4029,2410,17.18,12.72,15.37,19.74,24.43
113000,47-0000,350,18.32,13.26,15.8,23.79,28.5
113000,47-2000,340,18.25,13.22,15.77,23.58,28.49
113000,47-2070,320,18.28,13.85,15.9,23.21,27.94
113000,47-2073,310,18.28,14.06,15.97,23.05,27.9
113000,49-0000,2060,18.05,11.15,13.65,22.86,29.78
113000,49-1000,90,26,14.22,17.92,35.51,44.15
113000,49-1010,90,26,14.22,17.92,35.51,44.15
113000,49-1011,90,26,14.22,17.92,35.51,44.15
113000,49-3000,1370,18.33,11.81,14.18,22.87,28.77
113000,49-3030,320,19.62,12.95,15.95,22.88,27.38
