naics,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
113000,00-0000,63100,14.61,9.09,11.40,18.44,23.67
113000,11-0000,1090,31.59,18.32,23.70,47.28,#
113000,11-1011,100,35.41,16.50,20.20,57.85,#
113000,11-1021,840,30.91,18.62,24.07,44.50,#
113000,11-3051,40,29.71,22.00,24.42,34.95,42.21
113000,11-9011,60,37.09,13.31,19.45,53.07,67.09
113000,13-0000,300,22.97,12.04,14.78,32.39,41.29
113000,13-1021,40,23.21,10.36,12.16,27.83,35.03
113000,13-1023,130,19.22,11.70,13.00,23.49,33.96
113000,13-1199,50,37.01,22.23,29.55,41.95,44.68
113000,13-2011,60,28.97,17.83,21.50,33.84,38.26
113000,19-0000,850,26.22,14.76,19.25,34.28,40.24
113000,19-1032,660,29.20,14.78,20.82,35.41,41.66
113000,33-0000,190,10.95,7.69,8.89,16.92,24.07
113000,33-9032,140,10.07,7.50,8.37,11.82,19.29
113000,37-0000,190,9.67,6.19,7.78,11.45,13.57
113000,37-2011,120,8.89,5.87,6.70,10.67,12.62
113000,37-3013,**,12.07,9.56,10.48,13.79,20.39
113000,41-0000,150,23.78,11.26,15.18,28.47,37.38
113000,41-4012,140,24.47,12.70,16.21,28.68,38.47
113000,43-0000,4710,10.94,6.64,8.32,14.31,18.87
113000,43-1011,210,21.19,12.98,15.53,28.87,32.81
113000,43-3031,1380,12.16,8.25,10.05,15.52,19.20
113000,43-3051,200,11.70,7.42,8.78,13.99,16.67
113000,43-4071,70,8.79,6.15,7.31,10.58,11.69
113000,43-4171,50,8.21,6.04,6.96,11.85,15.47
113000,43-6011,190,18.69,12.11,14.83,23.74,27.45
113000,43-6014,1050,10.31,6.75,8.22,12.70,16.20
113000,43-9061,1440,8.78,6.05,7.02,11.74,14.83
113000,45-0000,38210,14.90,9.63,11.84,18.59,23.37
113000,45-1011,2670,22.55,15.19,18.14,28.93,36.43
113000,45-2099,310,13.47,9.90,11.78,17.16,21.62
113000,45-4011,**,13.51,7.34,8.59,16.30,17.75
113000,45-4021,7230,13.98,9.30,11.24,18.34,27.04
113000,45-4022,22090,14.54,9.74,11.71,17.75,21.31
113000,45-4023,840,12.91,8.34,9.68,16.93,20.35
113000,45-4029,4860,15.50,9.06,12.66,18.55,21.48
113000,47-0000,450,15.06,11.30,12.73,18.72,23.99
113000,47-2073,410,14.95,11.20,12.63,18.32,23.12
